representative	grouped_terms	genes
nucleoid	nucleoid;mitochondrial nucleoid	SUPV3L1;ELAC2;TUFM;DDX28;SSBP1;ATP5F1B;PRORP;HADHA;FASTKD5;ACADVL;DBT;HADHB;VDAC2;VDAC1;TFB2M;GRSF1;TFB1M;TFAM;MTERF1;FASTKD2;TEFM;TRMT10C;HSPA9;LRPPRC;CLPX
ribosomal subunit	ribosomal subunit;ribosome	RPL39;MRPL43;RPL15;MRPS7;MRPS17;RPL6;MRPL40;MRPL27;MRPL10;MRPL51;RPL23A;MRPL37;MRPL14;EIF2D;MRPL49;CHCHD1;MRPL57;MRPS11;RSL1D1;RPS25;MRPL24;MRPL17;RPL9;RPL26L1;MRPL2;MRPL21;RPL23;RPS4X;RPL4;MRPL18;MRPS27;RPS3A;MRPL33;RPL7L1;RPL31;MRPL58;RPL36AL;MRPL45;MCTS1;NPM1;RPL22;MRPL46;MRPS5;MRPL22;RPS13;RPL7;MRPL32;RPS23;MRPS9;MRPL48;MRPS33;MRPL13;MRPS18A;MRPL50;MRPL35;PTCD3;MRPL16;MRPL44;DHX29;SNU13;MRPS10;MRPL9;MRPS18B;MRPL15;MRPL3;RPL5;RPL26;MRPL47;DAP3;MRPS16;MRPL42;RPS24;RPL30;MRPS6;MRPS28;MRPS35;MRPS30;MRPS14;MRPS18C;MRPS22;MRPL30;EIF2A;MRPL39;MRPS31;MRPL19;MRPL1;PSMA6;EEF2;EIF4G1;ASCC3;RNF14;CALR;EIF2AK4;GSPT1;ABCE1;RNF10;SRP68;RSL24D1;NEMF;FXR1;HBS1L;DNAJC21;PNPT1;LTN1;USP10
translation regulator activity, nucleic acid binding	translation regulator activity, nucleic acid binding;translation factor activity, RNA binding;translation regulator activity	EIF2D;MTRF1;EIF3F;EIF4G1;CPEB2;EIF3C;PAIP2B;EIF2S1;EEF1B2;TUFM;EIF3A;GSPT1;MRPL58;EIF2S3B;LARP1;EIF4A2;EIF1B;COPS5;EIF2B3;IGF2BP2;MTIF2;EIF2S3;EIF4H;ABCF1;MCTS1;EIF3K;EIF3D;EIF3J;PAIP2;TSFM;MTIF3;EIF2S2;EIF4G3;EIF4E3;EIF1AX;DHX29;EFL1;PURA;PAIP1;HBS1L;EIF3L;EIF3M;EIF3H;EIF4B;DENR;EIF4G2;EIF4E;EIF2A;GFM1;GSPT2;EIF3E;DHFR;EEF2;SAMD4A;TRIM2;NHLRC1;CNBP;NHLRC3;FXR1;SERBP1
peroxisome	peroxisome;microbody	ALDH3A2;MLYCD;PEX11A;MPV17L;HMGCR;PXMP2;MTARC2;MUL1;MARF1;DHRS7B;PEX11B;SYT7;NUDT17;DHRS4L1;PRDX5;EHHADH;ACOT8;ECI2;DDO;CROT;ACSL6;ACAA1;ACOX1;ACSL1;TRIM37;IDH2;SOD1;ACSL4;GRHPR;NUDT19;ECH1;FAR1;CRAT;ACOT2;PEX12;IDI1;HSDL2;PNPLA8;EPHX2;VWA8;NUDT7;PEX7;MPV17;IDH1;GSTK1;PEX10;HSD17B4;PEX5;PHYH;PEX19;GNPAT;IDE;ACBD5;HACL1;MFF;ATAD1;AGPS;NBR1;DNM1L;NUDT12;PEX1;ABCD3;USP30;SCP2;CAT;AMACR;LONP2;ACSL3;PIK3C3;ISOC1;PEX3;PEX2;PEX13
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribonucleotide biosynthetic process;ribose phosphate biosynthetic process;purine nucleotide biosynthetic process;purine-containing compound biosynthetic process;nucleoside phosphate biosynthetic process;nucleotide biosynthetic process	ACSS1;ATP6V1A;HACD2;GUCY1A2;NDUFS5;NME5;ACACA;MLYCD;AK2;ACSS2;PAPSS1;ADCY6;PPARA;ATP5MJ;ATP5MG;NDUFB1;PPARGC1A;NDUFB8;NDUFB2;AK4;NDUFA1;ATP5F1E;NDUFA8;PDK2;NDUFA10;PINK1;MPC2;ATIC;PDK3;ATP5MF;ADCY9;NDUFV1;NDUFB9;NDUFC1;ACSL6;ATPSCKMT;ATP5MC1;DLAT;NDUFA12;ACSL1;ALDOA;ATP5PD;VCP;NDUFC2;ACSL4;PRKAG2;PAICS;STOML2;SDHA;NDUFAB1;GUCY1B1;ATP5MK;ATP5F1B;NDUFV2;MTHFD1;NDUFB3;ATP5PF;PANK3;ATP5F1A;ATP5MC3;GCDH;NDUFA5;NDUFS3;ACAT1;NDUFA9;AK3;MMUT;PDK1;PDHA1;SDHB;GUCY1A1;NDUFB4;NDUFA6;GART;SDHC;ATP5PO;NDUFB5;NDUFS2;NDUFS4;NDUFB6;DLD;NDUFS1;PDHB;PPAT;NME7;ADSL;ADK;ATP5PB;HPRT1;PDHX;SDHD;HSD17B12;ATP5F1C;COX11;PPCS;DMAC2L;PARP1;GMPS;PANK4;ACSL3;NME6;CMPK1;DCK;RFK;DHODH;UPRT;PRPS1;PRPSAP1;PRPSAP2;NMRK2;MTHFD2L;NMNAT1;NMNAT2;NMNAT3;NAMPT;NUDT12;NADK2;PRTFDC1;ADAL;ADA2;ME1;KARS1;GARS1;AK9;AK6;RRM1;RRM2B
signaling receptor regulator activity	signaling receptor regulator activity;receptor ligand activity;signaling receptor activator activity	LHB;GDF15;STC1;ANGPTL8;TNFSF14;CSF3;PENK;WNT2B;IL17D;FGF17;GH1;INS;MRAP2;TYMP;IGF2;POMC;CXCL9;TAFA5;NPFF;LEP;TTR;CCL14;PTHLH;LYPD1;BMP8A;CXCL10;TGFB3;SCG2;GFER;OSGIN1;HSPA1A;ARTN;CGA;CSF1;BGLAP;IL32;NBL1;NRG4;SLURP1;CMTM3;SEMA3F;THBS4;CDC42EP2;GNRH1;INHBB;EDN3;QRFP;EFEMP1;CXCL5;WNT9B;DGKQ;PRRT1;PGF;METRN;SEMA4C;TGFB1;GDF6;LY6E;TNFSF9;ENHO;PSPN;PDGFB;IL1RN;CCL3L3;SEMA6B;FGF10;CMTM7;OXT;MDK;ADM;THPO;WNT5B;LEFTY2;PRL;ERFE;WNT9A;EDN2;C1QTNF12;CCL16;CRLF1;FST;SCT;DLL4;BMP6;NMB;CCN3;SEMA4A;CCL24;UCN;TRH;CCK;TNF;TNFSF12;IL18BP;VGF;LY6H;VEGFC;NGF;ENG;CORT;TIMP1;MTRNR2L3;OSM;FLT3LG;NENF;CGB7;EBI3;IGF1;PXDN;CCL11;CMTM1;LEFTY1;CMTM2;BMP1;DLL1;SECTM1;CX3CL1;TNFSF13;PROK1;BMP4;SEMA4F;WFIKKN1;CMTM8;BMP2;INHA;CCL21;INHBA;CD320;MSTN;AMH;CCL18;SEMA3G;CXCL16;CXCL11;THNSL2;EDN1;VEGFD;MTRNR2L8;CALCB;IL11;CCL19;MTRNR2L6;CCL3;SPP1;WNT2;CCN6;GAS6;ADIPOQ;GMFG;FBN1;CXCL1;SLURP2;BMP8B;CLEC12B;CXCL8;CLEC11A;SEMA3E;FGF23;CXCL12;C1QTNF4;CD70;FKBP1A;NDP;MTRNR2L10;GHRL;ENDOU;PCSK9;CLEC12A;FGF22;CCL13;IL6;GDF5;CXCL14;IL16;CKLF
protein-RNA complex assembly	protein-RNA complex assembly;protein-RNA complex organization	SNRPE;HSP90AB1;POLR2D;PRMT5;SNRPGP15;DDX42;TAF9;EIF3A;DDX20;EIF2S3B;DDX28;SF3B6;PWP2;SLU7;RAMAC;SF3B1;ATR;PSIP1;PRPF6;STRAP;EIF2S3;MCTS1;EIF3K;EIF3D;EIF3J;YTHDC1;SRPK2;SRPK1;CPSF6;NAF1;MRM2;USP39;ZNHIT3;EIF2S2;ERAL1;GEMIN2;NCBP1;DHX29;SF3B3;DDX46;NUFIP1;SNU13;SNRPB2;PRKDC;PRPF8;RPL5;DHX9;FASTKD2;WDR77;CELF2;SNRNP200;PIH1D2;PRKRA;DDX1;EIF3L;CLNS1A;SNRPD3;EIF3M;EIF3H;XRCC5;DENR;CDC73;HTATSF1;COIL;PRPF18;SCAF11;EIF3E;GEMIN5;CRNKL1;NUDT21;RPF2;KLC1;RPL23A;GEMIN7;PUF60;EIF2D;CLP1;RRS1;EIF3F;NOPCHAP1;SNRPG;RUVBL1;SNRPC;EIF3C;VCP;KIF5B
extracellular structure organization	extracellular structure organization;extracellular matrix organization;external encapsulating structure organization	ADAMTSL2;AEBP1;COMP;FMOD;MMP17;RXFP1;COL17A1;SCX;COL8A2;SERPINH1;FOXF1;VWA1;MMP19;MATN1;PRSS1;FOXF2;FKBP10;COL22A1;SMOC2;ZNF469;HAS1;SMAD3;LRP1;SULF2;ADAM8;ABI3BP;ABL1;MMP2;DPT;LOXL1;FOXC1;TGFB1;COL14A1;ADAMTS4;COL8A1;PAPLN;SERPINF2;ADAM15;CTSK;COL16A1;IBSP;SH3PXD2B;COL9A2;POSTN;SULF1;LAMB1;TNF;CRISPLD2;COL18A1;PTX3;BCL3;EFEMP2;COL12A1;PRSS2;ENG;ITGB3;TGFBR1;FAP;RGCC;ELN;TNFRSF1B;CST3;TEX14;B4GALT1;FBLN5;PXDN;SERPINB5;EMILIN1;MMP25;BMP1;SOX9;P3H4;LOX;MMP14;MAD2L2;RUNX1;TNFRSF1A;MMP28;ADAMTS14;NFKB2;NOTCH1;WT1;BMP2;COLGALT1;ERO1A;MMP1;ADAMTS5;COL6A1;MMP23B;FOXC2;FSCN1;LOXL3;SPOCK2;CYP1B1;TNXB;COL2A1;KLK7;ADAMTS2;ADAMTS1;HAS2;TNR;COLGALT2;EXT1;VIT;IMPG2;ADAMTS10;GAS6;LOXL2;LUM;TGFBR3;ADTRP;CCN1;COL5A1;MFAP4;PHLDB1;TMPRSS6;ADAMTS8;TCF15;HAS3;KLK5;ANXA2;FURIN;FKRP;IL6;POMT2;COL1A1;POMT1;COL4A2;MMP9;VPS33B;HMCN1;LAMA1;ANGPTL7;APLP1;TGM1
regulation of translation	regulation of translation;regulation of amide metabolic process	EIF4G1;APP;CPEB2;PINK1;GAPDH;PRMT1;EIF3C;PAIP2B;ZNF706;TRIM2;RPS6KA3;PA2G4;RBM24;EIF2S1;TRUB2;RPS4X;TACO1;NCBP2;PLD1;MTOR;LARP4B;CNOT11;PKM;YTHDF3;METTL14;CALR;NHLRC1;MRPS27;CNBP;EIF2AK4;GSPT1;C1QBP;ABCE1;HABP4;LARP1;HNRNPD;PUM2;EIF4A2;NCL;EIF1B;PDIK1L;MALSU1;SARS1;CSDE1;IGF2BP2;MTIF2;YBX1;EIF4H;EIF3K;EIF3D;NHLRC3;LSM14A;NPM1;ELP1;SARNP;RMND1;PAIP2;LSM14B;NMNAT2;DHX36;NIBAN1;TSFM;TRAP1;MRPL13;USP16;ELP3;IMPACT;GIGYF2;BZW2;EIF4G3;EIF4E3;ITGA2;YTHDF2;CAPRIN2;PTCD3;NCBP1;DDX6;DHX29;CNOT1;SELENOT;PRKDC;ATXN2;AARS1;SECISBP2L;PUM1;RPL5;NGRN;DHX9;FASTKD2;RPL26;PURA;METTL18;PAIP1;FXR1;HBS1L;ACO1;METTL5;DDX1;TRMT10C;EIF2AK1;QKI;ELP2;ZCCHC4;GUF1;EIF3H;METAP1;RNF139;SRP9;FECH;EIF4B;LRPPRC;EIF4G2;EIF4E;CSNK2A1;TPR;CNOT7;EIF2A;CAPRIN1;IREB2;SERBP1;SSB;EIF3E;GEMIN5;EPRS1;DHFR;FASTKD3;KHDRBS1;ELP4;RTN3;SIRT3;PDK2;PDK3;CHRNA7;ROCK1;PGAM1;PDK1;TMED10;PRNP
purine ribonucleotide metabolic process	purine ribonucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process;purine nucleotide metabolic process	NUDT4B;ACSS1;ACOT11;ATP6V1A;HACD2;ABCC6;SULT1A1;GUCY1A2;ENO4;NDUFS5;NUDT8;NME5;ALDOC;ACACA;MLYCD;AK2;ACSS2;HIF1A;HMGCR;PAPSS1;ATP1B1;PGM1;ADCY6;NCOR1;PPARA;FITM2;PFKFB2;TPI1;ATP5MJ;ATP5MG;EP300;PRKAG1;NDUFB1;HINT1;GPI;PPARGC1A;NDUFB8;MYH7;APP;RAN;P2RX7;NDUFB2;AK4;NDUFA1;ATP5F1E;NDUFA8;PDK2;NDUFA10;PINK1;PFKP;ATP5IF1;GAPDH;MPC2;ATIC;PDK3;ATP5MF;DHTKD1;NT5C1A;HK1;ACOT8;ADCY9;NDUFV1;NDUFB9;CROT;NDUFC1;ACSL6;ATPSCKMT;ATP5MC1;MCEE;MTOR;DLAT;NDUFA12;ACSL1;PKM;ALDOA;ATP5PD;PGK1;VCP;NT5C2;FIGNL1;NUDT3;NDUFC2;NMNAT1;PFKM;PRKAA2;MAGI3;ACSL4;OGDH;DLG1;NUDT19;PRKAG2;PAICS;ACOT9;STOML2;SDHA;PRKACA;MPP1;NDUFAB1;GUCY1B1;ATP5MK;ATP5F1B;FAR1;NDUFV2;MTHFD1;SLC4A4;PGAM1;NDUFB3;KAT2B;ATP5PF;ACOT2;TJP2;PANK3;SUCLG1;ATP5F1A;ATP5MC3;NUDT4;GCDH;NUDT7;NDUFA5;NDUFS3;ACAT1;NDUFA9;AK3;MMUT;PDK1;PDHA1;SDHB;GUCY1A1;NDUFB4;NDUFA6;GART;SDHC;ATP5PO;NDUFB5;NDUFS2;NDUFS4;DLST;NDUFB6;HSD17B4;DLD;SUCLA2;MCCC2;NDUFS1;PDHB;PPAT;NME7;ADSL;PDE4B;RHOQ;OLA1;BPNT1;BPGM;ADK;ATP5PB;EFL1;MFN1;HPRT1;PDHX;SUCLG2;PARG;OPA1;SDHD;PPP2CA;HSD17B12;ATP5F1C;NUDT9;COX11;DNM1L;PPCS;DMAC2L;OXSM;PARP1;GDA;GMPS;CLPX;PANK4;ACSL3;NME6;HMGCS1;CMPK1;DCK;RFK;DHODH;RNASEH2B;UPRT;ENTPD5;PRPS1;PRPSAP1;PRPSAP2;NMRK2;MDH1B;MTHFD2L;ME1;MDH2;FHIT;NUDT17;GPD1L;IDH2;DERA;NMNAT2;NNT;NMNAT3;IDH1;LDHB;NUDT15;MDH1;ME2;NAMPT;GPD2;NUDT12;NADK2
ubiquitin-protein transferase activity	ubiquitin-protein transferase activity;ubiquitin-like protein transferase activity;aminoacyltransferase activity	BRCA1;MED31;RNF103;AREL1;VPS18;ANKIB1;ZNRF3;RNF43;RNF168;NEDD4L;BFAR;RNF6;ERCC8;UBE2D3;UBR5;ARIH2;UBE4B;MUL1;UBE2B;FBXL22;UBE2D4;HACE1;RNF214;RNF150;FBXO40;UBE2T;RNF175;MSL2;RC3H2;RNF14;KCMF1;TRIM44;UBE2D2;ASB12;RNF169;PPP1R11;LMO7;NFX1;TRIM2;FBXO30;UBE2E2;UBE3C;MIB1;PRKN;MARCHF5;HERC1;TRIM37;NT5C2;NHLRC1;UBE2H;BTRC;SH3RF2;CCAR1;PDZRN3;MKRN1;RNF38;HERC2;MED1;UBE2K;RNF10;RNF11;IRF2BPL;TRIP12;UBE2R2;RNF216;MARCHF8;UBR3;MARCHF6;RABGEF1;NHLRC3;UBE3B;UBE2N;FBXO27;CBLL1;PJA1;UBE3A;MKRN2;RBX1;FBXO25;WWP1;FANCL;ITCH;PEX12;FBXO21;HECW1;RMND5A;RNF123;GID4;TRIM61;HECTD1;UBE4A;LNX2;OBI1;CUL4A;UBR1;CUL5;TRIM13;RNF111;PEX10;FBXO9;RNF141;RNF20;ZFP91;ASB4;UBR2;UBE2D1;MED11;TRIM69;DZIP3;RNF2;HUWE1;CNOT4;CDC42;UBE2G1;FBXL5;HERC3;TRIM24;UBR7;TRIM32;RNFT1;UBE2A;ARIH1;CUL3;BIRC6;RCHY1;MYCBP2;RNF139;FBXO3;KLHL13;COP1;HLTF;FBXO22;WDSUB1;TRIM23;MED21;BIRC2;LTN1;TRIM55;UBE2E1;FBXO11;CUL2;KLHL9;PJA2;MARCHF7;UBE2E3;RNF5;MED7;PCGF5;MED6;PEX2;SHPRH;CDC23;RANBP2;PIAS2;AKTIP;UBE2F;NSMCE2;ATG5;CBX4;KIAA1586;UBA3;ATG3;UFL1;ATE1
peroxisomal matrix	peroxisomal matrix;microbody lumen	PRDX5;EHHADH;ACOT8;ECI2;DDO;CROT;ACAA1;ACOX1;GRHPR;NUDT19;ECH1;CRAT;ACOT2;EPHX2;NUDT7;PEX7;IDH1;GSTK1;HSD17B4;PEX5;PHYH;GNPAT;IDE;HACL1;AGPS;NUDT12;ABCD3;SCP2;CAT;AMACR;LONP2
purine nucleoside triphosphate metabolic process	purine nucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;ATP metabolic process;nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process	ABCC6;ENO4;NDUFS5;NME5;ALDOC;AK2;HIF1A;ATP1B1;PGM1;NCOR1;PPARA;PFKFB2;TPI1;ATP5MJ;ATP5MG;EP300;PRKAG1;NDUFB1;GPI;PPARGC1A;NDUFB8;MYH7;APP;RAN;P2RX7;NDUFB2;AK4;NDUFA1;ATP5F1E;NDUFA8;NDUFA10;PINK1;PFKP;ATP5IF1;GAPDH;ATP5MF;DHTKD1;HK1;NDUFV1;NDUFB9;NDUFC1;ATPSCKMT;ATP5MC1;MTOR;NDUFA12;PKM;ALDOA;ATP5PD;PGK1;VCP;FIGNL1;NDUFC2;NMNAT1;PFKM;PRKAA2;OGDH;PRKAG2;STOML2;SDHA;PRKACA;NDUFAB1;ATP5MK;ATP5F1B;NDUFV2;SLC4A4;PGAM1;NDUFB3;KAT2B;ATP5PF;ATP5F1A;ATP5MC3;NDUFA5;NDUFS3;NDUFA9;AK3;SDHB;NDUFB4;NDUFA6;SDHC;ATP5PO;NDUFB5;NDUFS2;NDUFS4;NUDT15;NDUFB6;NDUFS1;NME7;RHOQ;OLA1;BPGM;ADK;ATP5PB;EFL1;MFN1;PARG;OPA1;SDHD;PPP2CA;ATP5F1C;COX11;DNM1L;DMAC2L;PARP1;CLPX;NME6;SMPDL3A;DCTPP1;ENTPD3;RRM2B
