representative	grouped_terms	genes
secondary alcohol metabolic process	secondary alcohol metabolic process;cholesterol metabolic process	STARD4;ACADL;HMGCS2;SOD1;PCSK9;SOAT2;DHCR24;ACLY;IDH1;CAT;LIPC;PON1;IDH2;MVD;IDH3B;CYP51A1;FECH;LIPE;CYP11A1;CYP7A1;HMGCR;IDI1;NPC1L1;NPC2;LIPA;LIMA1;DHCR7;PRKAA2;EBP;LSS;IDH3G;CYP2C9;CYP11B1;APOA4;MVK;MSMO1;LPCAT3;FDPS;G6PD;ABCG4;SQLE;SREBF2;HMGCS1;ACAA2;NSDHL;APOBR;FDFT1;LEP;STAR
regulation of mitotic sister chromatid segregation	regulation of mitotic sister chromatid segregation;negative regulation of sister chromatid segregation;negative regulation of mitotic sister chromatid segregation;negative regulation of mitotic metaphase/anaphase transition;negative regulation of mitotic sister chromatid separation;mitotic spindle assembly checkpoint signaling;spindle assembly checkpoint signaling;mitotic spindle checkpoint signaling;spindle checkpoint signaling;negative regulation of mitotic nuclear division;negative regulation of chromosome segregation;negative regulation of metaphase/anaphase transition of cell cycle;negative regulation of chromosome separation;negative regulation of nuclear division	INCENP;PRAP1;ZW10;ZNF207;CDK1;SPDL1;BECN1;ZWINT;TTK;KNL1;BIRC5;KLHL22;ZWILCH;MAD2L1;IK;SPC24;HASPIN;PLK1;PSMG2;NDC80;BUB1;CDCA8;CCNB1;SPC25;DYNC1LI1;CENPF;CDC20;ANAPC15;BUB1B;AURKB;KAT5;NUF2;BMP4;TOM1L1;MTBP;HORMAD1;FBXO43
leukocyte activation involved in immune response	leukocyte activation involved in immune response;cell activation involved in immune response	CBL;ZBTB7B;NLRP3;SLC18A2;MILR1;LFNG;GAPT;CCR2;DOCK11;LGALS9;GATA2;DOCK10;CD74;PTAFR;NBN;SHLD2;PHF14;TLR4;GRN;ASCL2;ITGAM;FCGR3A;PTGER4;VAMP8;ITM2A;SLAMF6;PDP2;DOCK2;LOXL3;SPN;NMI;CD244;PIK3CG;SWAP70;XBP1;FGR;NCKAP1L;EXO1;PAXIP1;CCL3;FCER1G;CHGA;POU2AF1;PYCARD;HMGB1;MYD88;SPI1;HLA-DRA;SNX4;PIK3CD;MSH2;RAC2;HLA-DRB1;IL6;S100A13;NKG7;HLA-DMB;MYB;PGLYRP1;CX3CR1;CD86;BTK;SYK;TGFB1;LILRA2;SMAD7;IL13RA2;KIT;PLCL2;ITGB2;TP53;PTGDR;IL33;CORO1A;TYROBP;FCGR2B;FGL2;PRKCE;TNF;SEMA4A;CD1C;CD300A;PTPN6;TNFSF18;FCER1A;DNASE1L3;RAB44;RNF8
mitochondrial translation	mitochondrial translation;mitochondrial gene expression	MRPL1;MRPS21;MRPL9;RPUSD3;CHCHD1;QRSL1;DARS2;MRPL21;MTRF1;GFM2;LRPPRC;PTCD1;MRPS35;MRPS34;MRPL30;MRPS6;GFM1;MRPL15;MRPL57;MRPS23;MRPS2;MRPL3;MRPL23;ALKBH1;MRPS16;MRPL2;MRPL32;NSUN3;MRPL16;METTL8;MRPL37;MRPL58;MRPL19;GATB;MRPL39;RMND1;MRPL45;MRPL54;MRPL27;MRPS18A;MRPS31;FASTKD2;MRPL44;IARS2;MRPS22;DAP3;MTIF2;MRPL46;MRPL13;MRPL22;MALSU1;TACO1;MRPS28;MRPS9;MRPS18C;MRPS33;MRPS10;MRPS14;RARS2;MRPL20;CDK5RAP1;MRPL51;MRPL14;MRPS18B;MRPL48;MTIF3;SARS2;TRMT5;MTERF4;SLC25A33;PRORP;ELAC2;TFB1M;TEFM;MTERF3;HSD17B10;FASTKD5;TFB2M;TRMT61B
tetrapyrrole binding	tetrapyrrole binding;heme binding	CYBB;STC2;CYP3A43;THAP4;HRG;CYP2J2;CAT;PTGIS;HBA1;CYP17A1;CYP2C19;CYB5D2;CYP51A1;FECH;CYBA;MMUT;CYP11A1;TCN1;COX15;CYP7A1;MMAB;TBXAS1;CYB5R4;HEBP1;MB;EIF2AK1;SDHC;HBG2;NR1D1;CYP4B1;CYP2C9;PGRMC2;CYP4X1;TCN2;CYP11B1;LPO;CYP2C8;CYP4Z1;CYB5A;MPO;CYP2C18;TPO;CYB5B;EPX;CYP3A7
organelle fission	organelle fission;nuclear division	INCENP;RACGAP1;PRAP1;TOM1L1;BAZ1B;DDB1;CENPI;IL1B;SMARCA5;CCNE1;ING2;ZW10;TUBG1;POLDIP2;NSFL1C;PINK1;MTBP;ZNF207;CDK1;RAD51C;RAD51AP1;SKA3;CDC25B;TDRD9;TMEM135;PSMD13;KIF18B;CDT1;KPNB1;RMDN1;SPDL1;WASHC5;FIS1;EREG;NUSAP1;CDC42;CHMP4A;RALA;EME1;TPX2;CHMP2A;DIS3L2;KIF20B;RAD51;TESMIN;BECN1;ZWINT;TTK;AP3B1;KNL1;PEX11B;TOP2B;BIRC5;IHO1;RANBP1;PTTG1;NCAPG;KLHL22;SKA1;PHIP;OBSL1;UBE2C;SYCE1;ANAPC5;FANCD2;ZWILCH;PSMC3IP;UHRF1;KIF23;CDCA2;FOXJ2;MYBL2;ANLN;SYCP2;MTFR2;MAD2L1;TEX15;HSPA2;IK;FZR1;RAD54L;NCAPH;PIWIL2;CENPE;SPC24;KIF4A;KIF11;RANGRF;HASPIN;UCP2;MEI4;CENPC;TOP2A;DLGAP5;KIF2C;MAJIN;DMC1;NEK2;PLK1;NSL1;MEIOB;SHOC1;KLHDC8B;MKI67;KIFC1;BAG6;ASPM;CCNB2;PSMG2;SKA2;STAG1;NDC80;MFF;BUB1;ZNF541;CDCA8;CDCA5;PKMYT1;CHMP3;CCNB1;FANCA;SPC25;FBXO43;TTN;DYNC1LI1;CENPF;MRE11;MOV10L1;CDC20;SGO1;ANAPC15;NCAPG2;PDGFB;BUB1B;DDHD2;PRC1;USP16;RHOA;ESPL1;BTC;CDC25C;KDR;AURKB;NSMCE2;VPS35;TNF;MARF1;KIF22;KAT5;CDC23;M1AP;DRG1;SMC3;PPARG;TDRKH
granulocyte activation	granulocyte activation;neutrophil activation	PTAFR;GRN;ITGAM;CCL3;PRG3;FCER1G;CXCL8;MYD88;SPI1;SYK;LILRA2;PRKCD;ITGB2;TYROBP;FCGR2B;TNF;CD300A;CTSG;FCER1A;DNASE1L3
renal vesicle development	renal vesicle development;renal vesicle morphogenesis;mesenchymal to epithelial transition;mesenchymal to epithelial transition involved in metanephros morphogenesis;metanephric nephron morphogenesis;metanephric renal vesicle morphogenesis	GREM1;WNT9B;GDNF;SALL1;WNT4;OSR1;PAX2;CITED1
MHC protein complex assembly	MHC protein complex assembly;peptide antigen assembly with MHC protein complex;MHC class II protein complex assembly;peptide antigen assembly with MHC class II protein complex	HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DMB;HLA-DPB1;HLA-DPA1;TAPBPL;HLA-DQA1
ribose phosphate metabolic process	ribose phosphate metabolic process;ribonucleotide metabolic process;purine ribonucleotide metabolic process	NDUFB5;GUCY2C;HK3;ACSM6;HINT1;ADCY7;PFKP;ACOT7;ELOVL4;SULT2A1;ELOVL6;ATP5MF;PINK1;AMPD1;ATP5ME;TPI1;EIF6;PIPOX;MTHFD1;NDUFA8;MPP1;NUDT10;PKM;ACSM5;ENO1;FIS1;HMGCS2;TMSB4X;NDUFS2;NDUFV2;GART;HSD17B4;SUCLA2;NDUFA10;ELOVL2;TKT;GAPDH;ADCY2;ACTN3;PDHA1;NDUFS3;DLD;SDHA;GNAI3;AK3;ACSBG2;ADSL;NT5C1A;AK4;ACSM2B;ATP5PO;PGM1;ATP5F1B;ATP5MK;TALDO1;PDE4C;EP300;SUCLG1;NDUFV3;NUDT5;NT5E;ACLY;NDUFA9;NDUFC1;SNCA;NUDT8;SDHB;PDE2A;GIT1;NPR1;NDUFB10;GMPS;NDUFS1;GMPR2;BPNT1;ATP5PB;ACSL5;COX11;SULT1E1;PDE4A;NDUFA6;OXSM;NPPB;SLC25A13;STOML2;NDUFC2;PPT1;UCP2;GALK1;MVD;HK2;NDUFB4;ATP5F1A;ACOT2;ATP5F1C;MMUT;FAR1;ATP5MC2;ACACA;VCP;PTHLH;PGAM1;DPYS;EFL1;DNAJC30;MYH7;ACAT1;HMGCR;ATP6V1B2;GPD1;ALDOC;ADCY8;NDUFS5;SDHC;PDHB;ENTPD5;LIPA;GIMAP7;FAR2;PRKAA2;MPC2;ACOT12;CROT;VNN1;MCEE;LDHC;DMAC2L;ATP5PF;TGFB1;AK5;PAPSS1;ATP1A2;ACSS2;ACOT1;TECR;NDUFS4;MVK;ENO2;PPCS;PAICS;ACSM3;G6PD;HMGCS1;RNASEH2B;AMPD3
protein-lipid complex	protein-lipid complex;plasma lipoprotein particle;lipoprotein particle	LCAT;VLDLR;HDLBP;APOF;HPR;CETP;CLU;APOC3;SAA4;MSR1;LIPC;PON1;PLA2G7;APOC2;LPA;APOM;PEX3;APOA4;APOH;DBI;APOBR
organellar ribosome	organellar ribosome;mitochondrial ribosome	MRPL1;MRPS21;MRPL9;CHCHD1;MRPL21;MTERF4;MRPS35;MRPS34;MRPL30;MRPS6;MRPL15;MRPL57;MRPS23;MRPS2;MRPL3;MRPL23;MRPS16;MRPL2;MRPL32;NSUN3;MRPL16;MRPL37;MRPL58;MRPL19;MRPL39;MRPL45;MRPL54;MRPL27;MRPS18A;MRPS31;MRPL44;MRPS22;DAP3;MRPL46;MRPL13;MRPL22;MRPS28;MRPS9;MRPS18C;MRPS33;MRPS10;MRPS14;MRPL20;MRPL51;MRPL14;MRPS18B;MRPL48
