representative	grouped_terms	genes
rRNA processing	rRNA processing;rRNA metabolic process	UTP25;DKC1;NOP9;MAK16;EXOSC1;ERCC2;ISG20;NGDN;BOP1;UTP11;YTHDF2;URB1;RCL1;PRKDC;MPHOSPH6;IMP4;NOP58;WDR74;EXOSC4;PIN4;RIOK1;FDXACB1;UTP14A;RPL14;RRP36;C1D;RPS24;GTPBP4;RRP1;SART1;BRIX1;SHQ1;RPL5;PELP1;EXOSC3;DDX10;NIFK;RRP15;DDX27;CHD7;RPL11;PES1;RPS6;XRN2;HEATR1;TSR2;NOP14;WDR75;WDR12;WDR43;NOP10;SBDS;RPS25;RPP40;PA2G4;ZNHIT3;DDX54;TFB2M;RSL1D1;EMG1;TSR1;EXOSC7;KRR1;DROSHA;DIS3;UTP6;RPF1;NAT10;RPP30;FRG1;ZCCHC4;EXOSC9;UTP4;RPL7;EIF6;NOL11;SRFBP1;MRM3;POP4;UTP20;DCAF13;NOL10;DDX18;WBP11;TRMT2B;NOL7;EIF4A3;NOB1;NVL;BUD23;UTP18;DIMT1;FBL;TBL3;RBFA;RPL26;WDR3;TFB1M;RIOK2;GEMIN4;TRMT61B;NOC4L;GTF2H5;PWP1;METTL5;EXOSC10;ESF1;LAS1L;MTREX;NSA2;RRP7BP;TAF1B;MTOR;DDX11;GTF3C2;ANG;SPIN1;SMARCB1;SLFN14;POLR1E;TP53;ERN2;NCL;XRN1;SMARCA4;GTF3C3;GTF3C6
ATP metabolic process	ATP metabolic process;purine ribonucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process	OGDH;NDUFV2;FIS1;AK4;NUDT5;PPP2CA;ATP5MJ;HKDC1;PKM;NDUFS7;IGF1;PRKAA2;TGFB1;ATP5F1E;ATP5ME;LIPA;NDUFC2;VCP;ATP5PD;DDIT4;OLA1;PKLR;FBP1;PINK1;LDHC;NDUFB6;NDUFA1;ATP5MF;PFKL;NDUFB3;BPGM;GCK;ATP5MC2;NDUFV3;EIF6;PSEN1;DNM1L;NDUFB10;NDUFA12;NDUFAB1;ATP5MC3;NDUFA10;SDHC;AK2;ALDOA;SLC25A13;COX11;STOML2;ATP5MK;PGK1;GAPDH;TPI1;SDHA;GPI;NDUFB9;ZBTB20;ATP5PO;GALK1;NDUFA8;HK2;ENO1;NDUFS3;CLPX;NDUFB5;NDUFC1;ATP5F1C;NDUFA9;SDHB;ATP5F1B;NDUFS2;ATP5PB;ATP5F1A;ATP6V1B2;NDUFB4;NDUFS5;NDUFS1;ALDOC;NDUFA6;ATP5PF;GPD1;ENO2;NDUFS4;PGAM1;DMAC2L;DNAJC30;GNAI3;AK3;NME2P1;NME1;NME5;EFL1;OPA1;DGUOK;CTPS2;SMPDL3A
immunoglobulin mediated immune response	immunoglobulin mediated immune response;B cell mediated immunity	IGHV3-73;IGHV1-3;EXO1;LTA;SUPT6H;MYD88;PMS2;ZP3;C1S;FCER1G;IGHV5-10-1;C8A;PTPN6;IL2RB;IGHV3-53;EXOSC3;IGHV3-74;IGHV3-21;MSH2;ERCC1;CR2;HMCES;C9;SWAP70;TFRC;CLU;PRKCD;IGHV3-64;TGFB1;IGHV1-18;FCER2;CFI;FCER1A;C5;SERPING1;XCL1;IGHV3-15;FCGR2C;MLH1;C17orf99;IGHV3-49;IGLC6;C1QBP;IGHG4;TNF;IGHV4-61;IGHV6-1;CLCF1;IL13RA2;IGHV3-33;C6;IGHV3-20;IGHM;CD19;IGHV3-43;IGLC7;IGHA1;NBN;IGHV3-23;IGHV5-51;SHLD2;IGHV3-30;IGHV3-13;FCGR2B;IGHV1-58;IGHV4-31;IGHV2-26;IGHV1-24;IGHV3-11;IGHV1-69;IGHD;IGHV4-28;IGHV1-69D;IGHV4-39;IGKC;IGHG2;IGLC3;IGHV1-69-2;IGHV4-59;MPL;IGHV4-34;IGLC2;IGHG1;RNF8;IGHV1-45;IGLC1;IGHG3;CD70
purine ribonucleotide metabolic process	purine ribonucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process	PFKP;GLYAT;GCDH;OGDH;NDUFV2;GPAM;GNAI3;FIS1;SULT2A1;AK4;NUDT5;PPP2CA;ATP5MJ;HINT1;PDK1;ATIC;HKDC1;PKM;NDUFS7;IGF1;NUDT9;ACAT1;PRKAA2;AK3;TGFB1;ATP5F1E;ATP5ME;LIPA;ELOVL6;NDUFC2;ACSM2A;VCP;AMPD1;HMGCS2;ATP5PD;DDIT4;FAR2;NME2P1;BPNT1;MTHFD1;OLA1;MCEE;GMPR2;PKLR;NME1;FBP1;PINK1;LDHC;NDUFB6;GMPS;ACOT12;NDUFA1;ATP5MF;PAPSS1;PFKL;NDUFB3;BPGM;GCK;ACSL6;PDE4C;NPPB;PDK4;PDHX;ATP5MC2;NDUFV3;EIF6;PSEN1;DNM1L;NDUFB10;CROT;NDUFA12;MPP1;SUCLA2;EPHA2;NDUFAB1;ATP5MC3;NDUFA10;SDHC;ACLY;HSD17B12;AK2;OXSM;MAGI3;HSD17B4;NUDT8;VNN1;ALDOA;SLC25A13;PIPOX;ACSM3;ACACB;COX11;STOML2;ATP5MK;PGK1;GAPDH;MPC2;ACSL5;TPI1;SDHA;GPI;NDUFB9;ACSL1;ZBTB20;TDO2;ACOT7;NME5;ATP5PO;GALK1;NDUFA8;TECR;GART;HK2;MVD;ACOT2;ENO1;NDUFS3;CLPX;NDUFB5;GUCY2C;NDUFC1;ACACA;MMUT;ATP5F1C;NDUFA9;SDHB;PAICS;ATP5F1B;AMPD3;PDHA1;DLAT;DLD;NDUFS2;MVK;ADSL;ATP5PB;ATP5F1A;ATP6V1B2;NDUFB4;NDUFS5;SUCLG1;PPCS;NDUFS1;ALDOC;NDUFA6;ATP5PF;GPD1;HMGCR;ENO2;NDUFS4;EFL1;ACSS2;PDHB;ACOT1;PGAM1;OPA1;DMAC2L;DNAJC30;HMGCS1;CTPS2;UPRT;CDA;UMPS;DPYS;UPP1;ENTPD5;RNASEH2B;PRPSAP1;SHPK;PYGL;TALDO1;G6PD
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	ASCL1;ZBTB5;SALL1;OVOL2;HOXD9;ZNF175;ZBTB34;HIVEP1;THAP11;PRDM2;ZBTB7A;FOXO1;ZBTB8A;IRF3;HIC2;MNX1;MAX;HINFP;ZFHX3;ZBTB6;BCL6;SKIL;ZNF668;ZBTB49;ZNF131;E2F6;PRRX1;SAMD11;THAP1;TWIST1;TFAP2C;NKX6-1;MYPOP;MZF1;ZNF263;TBX18;CEBPB;CREB3L1;BACH2;HES2;FOXK2;GZF1;ZBTB4;OVOL1;ZNF217;KCNIP3;ZBTB16;ZBTB18;TFAP2A;TCF21;JDP2;ZNF219;VAX2;SKI;YY1;NFE2L3;ZNF202;IRF8;ZNF692;KLF16;ZBTB39;PURB;FOXP3;REST;LEF1;MITF;NFIL3;ZBTB12;MXD1;TBX3;TCF3;ZBTB14;PPARD;ZNF536;ZNF91;NACC1;HEYL;NR2F1;TGIF1;BHLHE41;ZNF589;TCF7;CDX2;NFATC4;GLIS3;SOX6;PROX1;E4F1;IRX3;ZBTB21;ZNF239;AEBP1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile;mRNA splicing, via spliceosome;RNA splicing, via transesterification reactions	DDX20;GPKOW;SF3A1;SNRPB;DDX1;SF3B3;NSRP1;SON;HNRNPU;MAGOHB;DHX15;RBFOX1;SNRPG;SNRNP27;SNRPD1;PABPC1;UBL5;DDX42;FRG1;PRPF19;SYF2;DHX8;NOVA1;MAGOH;KHDRBS3;THRAP3;RBMXL2;SNRNP40;RALY;RBM42;DDX46;WEE2-AS1;PPIH;CRNKL1;C1QBP;GCFC2;METTL14;RBM47;SNRPF;CDC40;KHDRBS1;SCAF11;GEMIN2;NPM1;SNRPB2;SLU7;PRPF8;SNRPD2;EIF4A3;PLRG1;RSRC1;NCL;SRPK2;DHX16;DDX41;HNRNPK;U2AF1;LSM5;USP4;PPIL3;CWC15;ZCRB1;SRRM1;SMU1;HNRNPR;FRA10AC1;BUD13;SNRNP35;YJU2;PRPF40A;SNW1;HTATSF1;RBM24;SNRPD3;BCAS2;WBP4;GEMIN4;SF3B6;GEMIN5;PRPF18;SF3A3;SNRPC;PUF60;IK;SAP18;COIL;EFTUD2;CWF19L1;HNRNPL;CDC5L;SNRPA1;CTNNBL1;SNRPE;EXOSC10;LSM3;PRPF6;LARP7;SNRNP200;MTREX;CWC27;AQR;SF3B2
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	LDHD;PLIN5;GLDC;ECHS1;FMO1;CRAT;XYLB;DLST;GLUD2;BCKDHB;PON1;CYP4F12;IDO2;FABP1;ACSF3;ETFBKMT;ABHD2;CSAD;HOGA1;PCCA;LONP2;ADTRP;GCDH;EHHADH;SORD;PEX13;ECI2;SULT2A1;ETFB;NOS2;PEX7;CPT2;IDNK;HYKK;ACAT1;HADH;SLC25A21;HEXB;GPT;DAO;HIBCH;ABHD1;MCEE;AIG1;ETFDH;ADIPOQ;ACADL;ALDH8A1;LDHC;ACADS;ILVBL;NPL;RENBP;CBS;HAO2;PCK2;SLC16A3;AKR1D1;CROT;CYP4F2;ABCD3;ALDH1L1;HSD17B4;NOS3;ACADM;NUDT8;HEXA;ECI1;PIPOX;GOT2;ACACB;MCCC1;TST;HADHB;HSD17B10;HAO1;CRYL1;DECR1;TDO2;ACOT7;IL4I1;SLC16A1;BCKDHA;GAD2;SCP2;FAH;ETFA;ECH1;ACAA2;ACAA1;PCCB;DLD;AMACR;HADHA;KYAT3;PGD;DDO;GLYATL2;SHMT1;SLC25A17;LEP;ARG1;ECHDC1;ACAT2;AKR1A1;HACL1
lymphocyte mediated immunity	lymphocyte mediated immunity;leukocyte mediated immunity	CORO1A;CD2;IGHV3-73;RAET1E;RASGRP1;IGHV1-3;EXO1;LTA;KLRC3;SUPT6H;MYD88;SH2D1A;PMS2;KLRK1;EMP2;ZP3;IL1B;C1S;IL18R1;FCER1G;IGHV5-10-1;C8A;PTPN6;CD1C;AIRE;IL2RB;IGHV3-53;EXOSC3;IGHV3-74;IGHV3-21;MSH2;CLEC4G;CD8A;ERCC1;CD70;GZMM;CR2;HMCES;C9;SWAP70;KLRC1;TFRC;DENND1B;CLU;PRKCD;KLRD1;IGHV3-64;TGFB1;MICB;TUBB;HLA-F;HLA-A;PRF1;NKG7;IGHV1-18;FCER2;CFI;FCER1A;IL18RAP;ULBP2;SMAD7;C5;SERPING1;ARID5A;HMGB1;XCL1;IGHV3-15;SLAMF7;FCGR2C;MLH1;C17orf99;RSAD2;IGHV3-49;IGLC6;C1QBP;CLC;TUBB4B;ARRB2;IGHG4;TNF;IGHV4-61;IGHV6-1;CLCF1;IL13RA2;IGHV3-33;C6;IGHV3-20;IGHM;PRDX1;CD19;MYO1G;IGHV3-43;IGLC7;IGHA1;NBN;IGHV3-23;IL4I1;IGHV5-51;SHLD2;IGHV3-30;IGHV3-13;FBXO38;FCGR2B;IGHV1-58;IGHV4-31;IGHV2-26;IGHV1-24;IGHV3-11;IGHV1-69;EBAG9;IGHD;IGHV4-28;IGHV1-69D;IGHV4-39;IGKC;IGHG2;IGLC3;IGHV1-69-2;IL6;ULBP3;IGHV4-59;MPL;IGHV4-34;IGLC2;LEP;ARG1;IGHG1;RNF8;KDM5D;IGHV1-45;IGLC1;IGHG3;LILRB4;CD55;KIT;PRAM1;F2RL1;CD177;CLEC7A;ITGB2;PLCG2;RAC2;ADORA2B;F2;BST2;STXBP2;NOS2;JAGN1;DDX1;CHGA;FGR;TLR3;RABGEF1;ACE;PTGDR;GATA1;SNX4;DNASE1L3;DHX36;CTSG;CCL3;RAB44;ELANE;AZU1
primary lysosome	primary lysosome;azurophil granule	LAMP1;GNS;C3;HEBP2;RAB5C;ATP6V0C;NPC2;GUSB;ATP8A1;PRDX6;CPNE1;LAMP2;NCSTN;SERPINA3;DYNC1H1;C6orf120;BST2;STK11IP;AGA;ANXA11;CAP1;ADA2;STXBP2;CCT2;PSAP;PRCP;VAPA;GLB1;MANBA;TMEM179B;SLCO4C1;GGH;PRKCD;FABP5;ABCA13;HEXB;NDUFC2;TRAPPC1;VCP;IRAG2;TUBB;PA2G4;RNASET2;FUCA1;ANXA2;CD68;S100A7;PSEN1;CCT8;ACLY;TUBB4B;VNN1;HEXA;DNAJC13;FUCA2;CPNE3;SDCBP;CPPED1;NAPRT;RETN;GDI2;RNASE2;PSMD1;CTSG;MGST1;ARG1;RNASE3;BPI;CEACAM8;ACTR10;DEFA4;CEACAM6;DEFA3;RAB44;PRTN3;MPO;PRSS57;ELANE;AZU1
DNA-binding transcription activator activity	DNA-binding transcription activator activity;DNA-binding transcription activator activity, RNA polymerase II-specific	CTCFL;OVOL2;SATB2;ZNF175;MTF1;PBX2;THAP11;SIX5;ELK1;ZBED4;POU2F3;PRDM2;FOXO1;NHLH1;GRHL2;IRF3;EHF;ZNF229;NRL;HINFP;FOXF2;ETV4;SP1;ATF2;ZNF814;ZNF668;ZNF319;FOXA1;ZNF836;GLIS2;PAX8;ZNF131;GLIS1;PRRX1;ZNF606;HOXD3;CSRNP2;ZNF597;ZNF585B;KLF15;TFDP1;ETV1;TFAP2C;NKRF;FOXO4;ZNF24;MZF1;ZNF721;ZNF71;CEBPB;CREB3L1;SCX;CEBPD;ZNF99;ZNF197;FOXK2;CREB3L4;SALL2;HOXC4;ZNF445;ZIC1;MLXIP;MEOX1;ZBTB16;TFAP2A;SIX4;TCF21;GLI1;ZNF615;FOXJ1;YY1;WT1;DDIT3;NR1H4;NR2E3;ZNF48;KLF7;TCF12;HOXD8;ZNF808;OTX1;ATF1;NR4A2;PGR;FOXP3;KLF5;MYCN;LEF1;MEF2D;NR1H2;PBX3;MITF;PRDM15;TFE3;USF3;MAFG;E2F5;NR2C2;ZNF473;ONECUT2;ETV5;ZNF780B;GATA4;PLAGL2;TBX3;TCF3;ATF4;NFYB;ZNF574;NR6A1;CREB3L2;ZNF91;ZBED1;SOX12;ZFP62;HEYL;POU1F1;ZNF786;ZNF112;SRF;MEF2B;SOX10;FOXH1;GMEB1;ZNF594;HOXA10;BNC1;FOXD2;MEOX2;CREB1;ATMIN;HAND2;ZNF341;GLIS3;RBPJL;ZNF212;MEIS3;ZNF292;ZNF850;E4F1;IRX3;JUNB;IRF4;ZNF585A;STAT5B;MLXIPL;IRF2;ELK4;NFKB2;RORB;ZNF225;HOXB3;ARNT2
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	TRAP1;TIMM10;PARK7;UQCC2;IGF2R;PRELID2;ARL2BP;CHCHD7;COX17;OMA1;MICU1;CHCHD5;CHCHD2;TUBB;PLAAT1;CLPB;CHCHD4;PINK1;FGR;RNASET2;SDHAF3;NLN;COA4;AK2;THEM4;STOML2;CMC4;TIMM9;AIFM1;BCHE;TIMM8B;NDUFA8;CCAR1;TIMM8A;PNPT1;TIMM23;NDUFS5;NDUFS1;IMMT;HSD3B2;OPA1;MICU2;MIX23;STAR
Wnt signaling pathway	Wnt signaling pathway;cell-cell signaling by wnt	WNT9B;IGFBP4;SALL1;WNT4;AXIN2;WNT3;MDFI;SHH;CPZ;ARHGEF19;SHISA3;LRP5;PYGO2;CDH3;SENP2;FZD1;TBL1X;PTPRU;FOXO1;GSKIP;STRN;ZNF703;NKD2;DCDC2;COL1A1;AMER1;DKK3;STK11;MARK2;XIAP;WNK2;TLE2;ADGRA2;ATP6V1C2;CELSR2;CITED1;BCL7B;PIN1;RNF220;ARL6;WNT9A;APC;SFRP4;VANGL2;KLF15;JRK;TLE6;PTK7;FZD2;TBX18;CSNK1G1;YAP1;DKK4;SDC1;CTHRC1;DVL1;CMAHP;LRP6;CD24;WNT7B;TBL1XR1;RYK;OTUD5;GPRC5B;COL6A1;WNT16;NOTUM;SIAH2;GLI1;NKD1;GID8;VAX2;SKI;TMEM64;ADNP;ROR2;INVS;DDIT3;SHISA2;ZRANB1;PKD1;FGF2;RSPO1;SFRP5;SULF1;NR4A2;TLE5;PIAS4;SPEF1;BTRC;APCDD1;TMEM132A;GPC4;LEF1;BICC1;MITF;TPBGL;PRDM15;CSNK2A2;RARG;RBMS3;DAAM1;PTEN;FRMD8;PRICKLE2;NID1;PPM1B;DACT3;TRABD2B;JADE1;PLEKHA4;SNX3;NLK;EGFR;FZD7;FRZB;LATS2;GREM1;TCF7L2;RNF146;FGFR2;APC2;DISC1;TMEM198;TCF7;UBE2B;SOX10;SULF2;GLI3;EDNRA;GRB10;IFT20;AMOTL2;CALCOCO1;GRK5;ZNRF3;NFATC4;MACF1;PRICKLE1
