representative	grouped_terms	genes
neuron apoptotic process	neuron apoptotic process;regulation of neuron apoptotic process	AMBRA1;TNFRSF21;CDC42;PRNP;MAP3K11;TMBIM6;GAPDH;NES;GPI;CASP2;CDK5;SNX6;NR4A2;XRCC2;PIGT;CCL2;NDNF;NONO;DAXX;TYRO3;PCDHGC3;KIF14;CX3CR1;CX3CL1;SYNGAP1;NCSTN;APP;CASP5;SOD2;FADD;UNC5B;GSK3A;SNCB;PSEN1;BID;TGFB3;KDR;MAG;UBE2M;EGLN2;FBXO7;APAF1;SET;SIRT1;BCL2L11;HYOU1;ABL1;ATP13A2;IL27RA;SIX4;CLN8;DNAJC5;PARP1;MDK;TRAF7;KRAS;HIF1A;GRN;TREM2;NSMF;PYCR1;PLXND1;DKK1;GRM4;CORO1A;TNF;EN2;ADARB1;ELK1;MYBL2;G6PD;CDK5R1;CTNNB1;TUBA1A;WNT1;LGMN;THAP11;UCP2;HTRA2;IL10;FZD9
regulation of chemokine production	regulation of chemokine production;chemokine production	TLR4;TLR9;GSTP1;MUL1;PYCARD;ADAM17;RIPK2;ADIPOQ;IL18;APP;TLR7;TGFB1;SIRPA;LBP;ALOX15B;CD84;CLEC7A;AIF1;HIF1A;TREM2;IL6;TLR2;IL33;SYK;FFAR2;CSF1R;CARD9;TNF;IL17RA;ARG2;HAVCR2;KLF4;ZFPM1;LILRB4;IL1B;LGALS9;IL10;ACKR1
protein homooligomerization	protein homooligomerization;protein complex oligomerization	PRF1;TRPM4;ITLN1;PRNP;KCTD10;ACACA;KCTD21;KCNA1;VSTM5;PYCARD;EVL;PXDN;KCTD15;RIPK2;KCNF1;ME1;KCNG2;ALDOA;TRIM72;EHD3;LETM1;DNM1;PEG10;NINJ1;SLC1A2;PRMT1;VASP;SOD2;ASIC1;SLC1A5;SAMHD1;KCTD17;KCNC3;VWA1;HLA-G;PKD2L1;TP53BP1;G3BP2;MCOLN1;BEND3;TK1;NLRC4;ABCA3;KCNJ2;GSDMD;POLQ;KCTD2;CARD9;SHKBP1;KCTD14;EHD1;ECT2;TNFAIP1;NACC2;TMEM70;EHD4;NLRP6;BLM;ELAVL1;ARC;TRPM7;RRM2;SLC31A1;DNM1L;COL1A2;STOML2;TWNK;LRRC8C;MAT2A;RRM1;PKD1
positive regulation of neurogenesis	positive regulation of neurogenesis;positive regulation of nervous system development	FXR2;CX3CR1;PRKCH;CX3CL1;LYN;PAFAH1B1;SPEN;VCAN;TGM2;BAIAP2;PLXNA2;SKIL;TGFB1;WNT2;MACF1;PAX6;GDI1;DBN1;PLAG1;MAG;HDAC1;RND2;RASSF10;HDAC2;SLC7A5;ITGB1;ASPM;PRMT5;MTOR;PLXNA4;MEGF8;MDK;SEMA7A;KRAS;HIF1A;SHANK3;LTA;GPER1;CYFIP1;RELA;IL6;TLR2;ANKRD27;IL33;HAPLN4;PLXND1;LIF;LPAR3;TNF;LIMK1;TRPV2;HAPLN3;CUX1;PLXNA1;CTNNB1;IL1B;ITPKA;LRP8;ACE;SOX8;EPHB2;SLITRK3;FLRT3;DLG5;NLGN2;LRRTM2
positive regulation of vasculature development	positive regulation of vasculature development;positive regulation of angiogenesis	PIK3CD;JCAD;ETS1;SASH1;RUNX1;CYP1B1;VEGFB;FGF18;FGF2;TJP1;SPHK1;TEK;ERAP1;C3;HIPK1;CX3CR1;CHRNA7;AGGF1;NINJ1;TGFB1;GATA4;PRKCB;STIM1;KDR;SIRT1;ITGB1;ABL1;HMGA2;BRCA1;CDH5;MDK;HIF1A;GRN;PDPK1;PIK3R6;CYBB;ITGA5;ADM2;CCL24;AGO2;C3AR1;TGFBR1;EMC10;PKM;NOS3;RAMP2;EMILIN2;KLF4;FUT1;TIE1;IL1B;ACVRL1;JAK1;IL10;ITGB3;SIRT6
cytokine production involved in inflammatory response	cytokine production involved in inflammatory response;regulation of cytokine production involved in inflammatory response	IL1R2;PDCD4;KPNA6;IL17RC;TLR4;PLD4;PYCARD;TLR6;CUEDC2;MACIR;ALOX5;SIRPA;GPSM3;CLEC7A;ABCD1;PLD3;HIF1A;BAP1;TREM2;IL6;ADCY7;CARD9;TNF;EZH2;IL17RA;LILRB4;EXTL3;NOS2;EPHB2
regulation of trans-synaptic signaling	regulation of trans-synaptic signaling;modulation of chemical synaptic transmission	S1PR2;GNAI2;SNCAIP;ZDHHC12;PFN1;SLC6A6;PINK1;CACNG8;DLGAP3;BTBD9;SYT11;ERC1;MECP2;GFAP;NTNG2;UNC13C;NF1;CACNG4;SYT4;TACR1;CHRNA3;SYP;STXBP5;GIPC1;ADORA2B;CA2;RETN;NEUROD2;SQSTM1;P2RY4;IQSEC2;EIF4E;SLC24A1;FRRS1L;GRIK4;KCNMB4;CLN3;TUBB2B;PRNP;RAPGEF2;HIP1;RAP1B;BCR;CDK5;CSPG5;HRH1;RIMS1;ITPR3;CCL2;LRRC4;ADIPOQ;PAIP2;PRKCZ;CDC20;FXR2;USP8;CX3CR1;CX3CL1;PAFAH1B1;SYNGAP1;NCSTN;RASGRF1;SLC1A3;SLC4A10;CHRNA7;DNM1;DGKZ;EIF4EBP2;BAIAP2;NRG3;DVL1;APP;FBXO45;ABR;RAB8A;CPLX4;KMT2A;PRKCB;YWHAG;ASIC1;KCNJ10;PSEN1;PPP1R9A;DBN1;NLGN2;CPLX2;EIF4A3;SLC7A10;ITGB1;ABL1;SV2C;CD38;CACNA1A;CASK;ADORA3;LRRTM2;DYSF;RASGRF2;SLC6A4;GRIA4;ZDHHC3;KRAS;SHANK3;SYN3;GRIN3A;GPER1;ZDHHC2;NSMF;JPH3;CYFIP1;TYROBP;VPS18;SNAP25;DKK1;GRM4;CPLX1;TNF;ATP2A2;CCR2;AKAP12;SLC30A1;LILRB2;SYN1;GRIN2D;ARRB2;SV2B;SLC7A11;SLC6A9;PCDH17;IL1B;ITPKA;NEFH;FABP5;LGMN;LRP8;ACE;ACHE;GIT1;SSH1;EPHB2;ARC
regulation of protein modification by small protein conjugation or removal	regulation of protein modification by small protein conjugation or removal;regulation of post-translational protein modification;regulation of protein ubiquitination	UBE2V1;FBXO2;COPS9;TNIP1;RPL23;PPIA;MAPK9;CHFR;AXIN1;DDX3X;TRIB3;U2AF2;PIAS4;PIAS3;MAD2L1;PINK1;KDM1A;NSMCE3;CDC14B;AIMP2;UBE2L3;AMER1;NPM1;SQSTM1;RPL11;UBB;DNAJA1;CAMLG;COPS6;SASH1;HSP90AB1;MUL1;SPSB4;FZR1;RNF111;BEX1;STUB1;AKT1;CDK5;TRIM44;MTA1;DERL1;VCP;SPHK1;SAE1;DAXX;RIPK2;BEX4;COPS8;UBE2D1;UBXN1;CDC20;PLK1;GPS2;DCUN1D5;BAG5;TCF25;TAF1;RASD2;GTPBP4;ARRDC4;PTTG1IP;CUL3;HSPA5;GSK3A;PAXIP1;WBP1L;HDAC3;UBA2;ABL1;MAD2L2;BIRC3;CENPX;HIF1A;MINAR1;UBE2S;RELA;FANCI;UBE2I;UBE2C;PHF23;BEX2;LAPTM5;HUWE1;TRIM21;LIMK1;TGFBR1;ARRB2;CTNNB1;HDAC4;SMAD7;N4BP1;RASSF5;TSPYL5;ARRB1;CRTAP
regulation of neurogenesis	regulation of neurogenesis;regulation of nervous system development	KDM4A;CLCF1;EEF2K;XRCC5;HLTF;KDM1A;SEMA6A;MYB;NRP1;SEMA4C;CRABP2;RTN4R;MECP2;GFAP;NF1;SYT4;TP73;DLL4;WDR62;NKX6-1;MAN2A1;PLXNB3;BMP7;SEMA3C;BMP2;NCAN;EIF4G2;HMGB2;SEMA4A;TNFRSF1B;NOTCH1;BIN1;RAPGEF2;CDK5;S100A10;CTNNA1;XRCC2;FGF2;DNAJB11;FN1;ANXA2;FXR2;CX3CR1;PRKCH;CX3CL1;CERS2;LYN;TRIM46;PAFAH1B1;ULK1;SPEN;SYNGAP1;VCAN;TGM2;BAIAP2;PCM1;PLXNA2;SKIL;TGFB1;WNT2;MACF1;PAX6;GDI1;PSEN1;DBN1;PLAG1;MAG;HDAC1;RND2;RASSF10;HDAC2;SLC7A5;ITGB1;ASPM;ULK2;SEMA6B;PRMT5;MTOR;PLXNA4;MEGF8;ARHGAP4;MDK;SEMA7A;KRAS;HIF1A;SHANK3;LTA;TRIM11;GPER1;TREM2;NF2;CYFIP1;RELA;IL6;TLR2;ANKRD27;IL33;HEY2;HAPLN4;PLXND1;SKI;HES2;LIF;LPAR3;TNF;EZH2;LIMK1;HES6;SEMA3F;TRPV2;HAPLN3;CHD7;LRP4;CUX1;PLXNA1;CTNNB1;HEY1;IL1B;ITPKA;LRP8;ACE;HES5;SOX8;EPHB2;JAM2;TNFRSF21;PARD3;AMIGO2;AKT1;VSTM5;CTSC;KIF14;SLITRK3;FLRT3;DLG5;NLGN2;LRRTM2;TPPP;DKK1;TYMP
granulocyte activation	granulocyte activation;neutrophil activation	BCR;KARS1;IL18;PREX1;PLA2G2A;ITGAM;CD300A;STXBP2;ITGB2;SPI1;CD177;LILRA2;GRN;TYROBP;SYK;TNF;PRKCD;CCR2;FCER1G;ANXA1;PTAFR
protein localization to extracellular region	protein localization to extracellular region;protein secretion;establishment of protein localization to extracellular region	JAGN1;PPID;AP1S1;OR51E2;SYT4;STXBP5;ZBED6;NKX6-1;LRRC8A;RAF1;SRI;KCNN4;SIRT6;P2RX7;TLR4;OLFM2;GPR27;PRF1;TRPM4;HNF1B;STXBP5L;HNF4A;DAND5;PTPN23;ITPR1;EXPH5;ARL4D;RAB11FIP5;NBL1;CANX;NR1H2;RAP1GDS1;COMT;BMP6;FFAR1;SLC8B1;BLOC1S3;DNM1L;DPH3;AP1M2;PLEK;GAL;RAB13;PAFAH1B1;UBE2Q1;NR0B2;PPARG;CDK16;SSTR5;SIRT4;RAB8A;TGFB1;VIP;CYB5R4;ALOX5;GNA11;PRKCB;DNAJC1;CTAGE15;MIA3;TGFB3;NLGN2;SLC9B2;F2RL2;MYOM1;ATP13A2;ADAM9;PFKFB2;CD38;RHBDF2;CD33;IL1RN;GNPTAB;FBN2;TCIRG1;HIF1A;NRROS;GSDMD;GPER1;TREM2;AP1B1;IL6;NADK;TLR2;RAB11FIP1;PTPRN;LLGL1;SNAP25;FFAR2;ORAI1;UNC13B;TMEM132A;CPLX1;TNF;PORCN;TANGO2;NEUROD1;SREBF1;M6PR;GCK;RAB3D;PARD6A;IL13;ABCG1;IL1B;NOS2;PCSK1;UCP2;LRP5;MAFA;ACHE;DOC2B
interleukin-12 production	interleukin-12 production;regulation of interleukin-12 production	TLR4;TLR9;JAK3;IRF5;UNC93B1;SLAMF1;CD36;RIPK2;SCIMP;MAPK11;HLA-B;CCR7;LTB;IL23A;HLA-G;CLEC7A;MDK;RELA;TLR2;LILRB1;SYK;LAPTM5;TLR8;ACP5;CMKLR1;CD47;LILRA5;ARRB2;IRF8;LGALS9;NFKB1;IL10
actin polymerization or depolymerization	actin polymerization or depolymerization;actin filament polymerization;regulation of actin filament polymerization;regulation of actin polymerization or depolymerization;regulation of actin filament length	COBL;PFN1;ADD2;ARHGAP18;SPIRE1;MYADM;MTPN;VILL;MICAL3;CAPZB;CCL26;CTTN;NCKAP1;ARPC5;MICAL1;BIN1;CDC42EP1;NCK2;PYCARD;EVL;ADD1;ARFGEF1;SH3BP1;FMN1;KANK3;FCHSD1;PLEK;DIAPH3;CYRIB;ESAM;GRB2;MKKS;BAIAP2;CORO7;CCR7;PREX1;DIAPH1;TMSB15A;VIL1;VASP;SVIL;SPTAN1;SPTBN1;WASHC5;SPIRE2;MLST8;ARPC2;MICAL2;ABL1;MTOR;GAS7;TMSB10;SPTBN4;CFL1;PPP1R9B;WAS;AIF1;ARHGAP35;HIP1R;CAPG;FLII;CYFIP1;PSTPIP2;NCKAP1L;HCK;TRIOBP;CORO1A;C15orf62;WDR1;CDC42EP2;PRKCD;COTL1;CCL24;CSF3;PIK3R2;SSH1
cilium or flagellum-dependent cell motility	cilium or flagellum-dependent cell motility;cilium-dependent cell motility;cilium movement involved in cell motility	AKAP4;CATSPERZ;ARMC12;DDX4;CFAP44;DNAH14;FSIP2;RNASE10;CFAP251;DNAI3;TNP1;SPAG16;TEKT5;EFHC1;MEIG1;DNAH11;LZTFL1;SMCP;PFN4;SPEF2;RSPH6A;CATSPER2;CATSPERE;DNAH6;TEKT3;TTC12;SEPTIN4;BBS4;CFAP43;DNALI1;ARMC2;ROPN1L;CFAP20;DYNC2H1;UBE2B;DNAH5;LDHC;ATP1A4;BBOF1;BBS1;DNAH7;CCDC39;ODAD3;CFAP47;RFX3;SLC9B1;DNAAF11;SPAG6;DNAH10
ERK1 and ERK2 cascade	ERK1 and ERK2 cascade;regulation of ERK1 and ERK2 cascade	PTPN1;NF1;PRKD2;FLT4;DUSP26;CCL26;TNFAIP8L3;TLR4;TLR9;BMP2;FGF10;AVP;GSTP1;NOTCH1;RAPGEF2;RAP1B;FGF18;SLAMF1;PYCARD;MFHAS1;CD36;FGF2;CCL2;KARS1;TEK;RIPK2;FN1;SCIMP;ADIPOQ;PRKCZ;PHB2;CX3CL1;LYN;CCL20;CHRNA7;CCR7;GCNT2;APP;PLA2G2A;TGFB1;YWHAZ;SIRPA;DAB2IP;RAMP3;CDK1;KDR;DUSP5;CCL17;DSTYK;ABL1;ABCA7;DUSP3;MARCO;PRMT5;NLRP12;SEMA7A;TRAF7;DAB2;CCL22;DUSP4;NELFE;CD44;GPER1;TREM2;CCL18;IQGAP3;FAM83D;PTPN6;FPR2;ITGAV;SYK;LIF;CSF1R;CARD9;TNF;ACKR3;DUSP7;CCL24;PDGFB;GLIPR2;ICAM1;HAVCR2;CCR1;AKAP12;ARRB2;IL1B;P2RY6;LGALS9;PDGFA;FGF19;NLRP6;INHBA;ITGB3;EPHB2;ARRB1
macrophage cytokine production	macrophage cytokine production;regulation of macrophage cytokine production	PLCG2;UBE2J1;NOD1;AXL;P2RX7;TLR4;PANX1;PYCARD;CD36;CUEDC2;RIPK2;LITAF;TLR7;TGFB1;MAPKAPK2;TGFB3;HLA-G;SIRT1;SEMA7A;LILRB1;LAPTM5;CARD9;ACP5
regulation of actin filament bundle assembly	regulation of actin filament bundle assembly;regulation of stress fiber assembly;contractile actin filament bundle assembly;stress fiber assembly;regulation of actomyosin structure organization	RHOC;PAK1;RHPN2;ARHGEF10L;WNT4;F11R;ACTG1;FLNA;ROCK1;PFN1;FHOD1;NRP1;SLC9A1;TACR1;RHOA;TACSTD2;CDC42;INPP5K;S100A10;PPFIA1;TJP1;EVL;ARHGEF5;CLASP2;CX3CL1;PLEK;MKKS;DLC1;GPR65;VIL1;CGNL1;ARAP1;TGFB3;RHPN1;ARHGEF15;ARHGEF18;ABL1;MTOR;TESK1;PXN;WASF2;WAS;SHANK3;STMN1;NF2;ASAP3;LIMK1;TGFBR1;CD47;S1PR1;PIK3R2;PPM1E;SYNPO;PPM1F;DNM2;PHACTR1;ZYX;CUL3;TNFAIP1;ARRB1;AKAP13;ECT2
positive regulation of adaptive immune response	positive regulation of adaptive immune response;positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	HLA-A;SLAMF1;PYCARD;TNFSF13B;C3;RIPK2;IL18;PRKCZ;KMT5C;CYRIB;ULBP3;SLC11A1;HLA-B;AKIRIN2;TGFB1;FADD;BTK;IL23A;PAXIP1;FCGR1A;BRD2;HLA-G;SIRT1;TP53BP1;CLEC7A;RAET1E;MAD2L2;IL27RA;CD274;MICB;NSD2;LTA;TREM2;TAP2;IL6;ADA;CARD9;TNF;CCR2;SASH3;RAET1G;CD55;IL1B;ULBP2;ULBP1
negative regulation of leukocyte cell-cell adhesion	negative regulation of leukocyte cell-cell adhesion;negative regulation of T cell activation	CLEC4G;SOCS1;ZBTB7B;DLG5;PLA2G2A;SLC4A2;MIA3;CR1;HLA-G;CD300A;SCRIB;DUSP3;CD86;CD80;CD274;MDK;TNFAIP8L2;VSIG4;IHH;IL4I1;PTPN6;FOXJ1;LILRB1;TSPAN32;LAPTM5;NRARP;IL2RA;ARG2;HAVCR2;LILRB2;KLF4;SMAD7;ANXA1;LILRB4;LGALS9;IL10;SCGB1A1
metaphase chromosome alignment	metaphase chromosome alignment;chromosome localization;establishment of chromosome localization	NDC80;CCNB1;NUDC;SPC25;CDC42;BIRC5;CHMP7;KIF18A;KIF14;SKA1;ANKRD53;ZWINT;KPNB1;SPAG5;BECN1;CENPE;CUL3;MAP1S;SGO1;NUF2;SPC24;DCTN2;PSRC1;INCENP;TTL;CDCA8;AURKB;KIFC1;CENPF;CDT1;KIF2C;SKA3;FAM83D;CHMP1B;RACGAP1;DYNC1H1;MAPRE1;CDCA5;BOD1;ECT2;RCC2;NUP98;ACTR3;DLGAP5;KATNB1;NDE1
cell growth	cell growth;regulation of cell growth	CRLF3;AGT;SH3BP4;RPS6KA1;TEAD1;BST2;DDX3X;ENO1;NUBP1;PPP2R1A;COBL;NCBP1;EIF4G1;CDK11A;SEMA6A;NRP1;VGLL4;SLC9A1;SEMA4C;CRABP2;RTN4R;DCAF13;MECP2;TSPYL2;PAPPA2;KDM2B;IGFBPL1;DNM2;MTPN;EXOSC2;SYT4;SH3GL2;NKX6-1;NPM1;TNC;NPR1;NDRG3;EXOSC4;SEMA3C;CTTN;EIF4G2;SEMA4A;AVP;NRCAM;CYP27B1;HNF4A;CDC42;MUL1;CDKN2AIP;EXT1;RACK1;AKT1;CDK5;BIN3;SFN;ADAM17;CPNE1;TSC22D4;NRN1;SGK1;RIMS1;SPHK1;ADAM10;LLPH;PRMT2;CGRRF1;SIN3A;FN1;TP53TG5;PRKCZ;USP9X;KIF14;TRIM46;CPNE9;PAFAH1B1;RPTOR;ULK1;CRYAB;GJA1;IQGAP1;ADIPOR1;DCUN1D5;MAPKAP1;NRG3;DVL1;RBBP7;FLRT3;APP;ARIH2;SMARCA4;YY1;INO80;TGFB1;CXCL16;GATA4;LAMB2;ARHGEF11;MACF1;MMP14;IGFBP4;GSK3A;GDI1;USP47;NAIF1;CDK11B;CDKN2C;RASGRP2;MAG;DCSTAMP;EGLN2;MLST8;NRP2;PSRC1;SDCBP;RND2;TTL;ITGB1;ABL1;ULK2;NANOS1;MEX3C;SEMA6B;CSNK2A1;MTOR;PLXNA4;MAD2L2;CD38;BRCA1;MEGF8;ARHGAP4;SEMA7A;PPP1R9B;TAOK2;JADE2;DAB2;MINAR1;KIF26A;BAP1;ADAM15;CYFIP1;KMT2D;HBEGF;DDR1;LPAR3;PTPRJ;HYAL2;LIMK1;MSX1;SEMA3F;TGFBR1;TRPV2;G6PD;PLXNA1;CTNNB1;SMAD7;EXTL3;ACVRL1;INHBA;AURKA;SOX17;GNG4;SIPA1
cell cycle G1/S phase transition	cell cycle G1/S phase transition;G1/S transition of mitotic cell cycle	CDC7;CDC6;PSME1;CYP1A1;SMARCC2;SMARCE1;EIF4E;STIL;FGF10;SMARCC1;ARID1A;AMBRA1;CUL2;MAP3K11;AKT1;CASP2;ADAM17;CCL2;RRM2;RPA2;PPP6C;WAC;SOX2;PRMT2;EIF4EBP1;E2F3;PHB2;KIF14;BRD7;ACTB;GPR132;MEPCE;RPTOR;CCNE2;PAF1;RFWD3;CCND3;TAF1;SMARCA4;INO80;CDK4;SMARCD1;CUL3;ANKRD17;CDK1;CDKN3;CDKN2C;GSPT1;BID;GLI1;MN1;FBXO7;PRKDC;METTL13;ITGB1;PSME3;TFDP1;CDK6;RRM1;E2F7;AIF1;DPF2;CUL1;IQGAP3;FAM83D;PTPN6;PKD1;PHF10;E2F1;CDC25A;EZH2;GTSE1;CTDSP2;KLF4;BCL7A;CCNE1;INHBA;POLE
learning or memory	learning or memory;cognition	GM2A;IFT20;PRNP;GPI;CDK5;HRH1;SGK1;ITPR3;CAMK2N1;COMT;SLC12A5;THRA;POMK;CRHBP;PAIP2;PRKCZ;GALR2;CX3CR1;PAFAH1B1;SYNGAP1;NCSTN;RASGRF1;CHRNA7;EIF4EBP2;APP;INSR;NTAN1;VIP;CIC;AMFR;KMT2A;ASIC1;PAX6;PSEN1;EIF4A3;CNTNAP2;ITGB1;ABL1;ABCA7;C1QL1;CLN8;ZNF385A;SLC6A4;MDK;PPP1R9B;NPTX2;KRAS;HIF1A;SHANK3;MAN2B1;SYNJ1;TREM2;FOSL1;JPH3;ITGA3;HTT;TLR2;SNAP25;ITGA5;DKK1;EP300;PDE1B;RIC8A;LILRB2;CLDN5;SLC7A11;TUBA1A;LGMN;ATXN1L;FZD9;GIT1;SLC2A4;EPHB2;ARC;HRH3;ST3GAL4;HOXA1;SHROOM4;DGCR2;SLC1A4;CYFIP1;TNF;CHD7
regulation of monoatomic ion transport	regulation of monoatomic ion transport;regulation of metal ion transport	CBARP;TLR9;TMEM38B;ABCB1;CLIC2;HRH3;RYR2;BIN1;INPP5K;PRNP;TMBIM6;CACNB3;SIK1;AKT1;CACNG1;TMEM38A;GPD1L;CCL2;STAC2;PPIF;PACSIN3;FFAR1;SLC8B1;PHB2;KCNE3;GALR2;CX3CL1;GAL;LYN;AHCYL1;ANO6;DIAPH1;ATP1B3;STC2;VIP;RGS9;FGF14;YWHAQ;RGS7;RANGRF;KCNJ10;BEST3;GNB5;CALM2;CYBA;STIM1;PDE4B;HECW2;CD84;ITGB1;ABL1;HOMER3;CD63;CALM3;CASK;CD33;SPTBN4;ATP1B1;SLC6A4;CACNA1D;TCIRG1;UTRN;LILRA2;KCNJ2;SHANK3;GPER1;PDPK1;TREM2;ATP2B1;PIK3CG;JPH3;HTT;PTPN6;ACTN4;LILRB1;SPINK1;CTSS;ORAI1;CORO1A;FKBP1A;PDGFB;CCR2;FXYD5;PRSS8;F2RL3;UBASH3B;SELENON;TRPV2;CCR1;CHD7;JPH1;NOS3;SLC30A1;GCK;LILRB2;LILRA5;GRIN2D;G6PD;CTNNB1;IL13;SLC6A9;P2RY6;ACE;PSEN2;ATP1A1;P2RX2;FGF12;ITGB3;EPHB2
endodermal cell differentiation	endodermal cell differentiation;endoderm formation	COL5A2;HNF1B;MACROH2A1;SETD2;LAMA3;HSBP1;SOX2;FN1;GRB2;MMP8;PAF1;COL5A1;MIXL1;MMP14;CTR9;COL4A2;BRD3;MYH9;HMGA2;ITGB2;MMP15;ITGAV;ITGA5;DKK1;CTNNB1;INHBA;SOX17;SOX7;DUSP5;DUSP4
autophagosome organization	autophagosome organization;autophagosome assembly	ATG9B;STING1;RAB7A;EFNB1;UBQLN1;PIP4K2A;UBXN2B;ATG16L2;NSFL1C;ATG2B;PIP4K2B;GABARAPL2;PINK1;EHMT2;STX12;MAP1LC3C;WIPI1;ATG3;ATG2A;CLN3;PIK3C2B;RAB43;RALB;AMBRA1;ATG13;IFT20;CTSD;SNX7;PACS2;ZFYVE26;PIK3C3;SH3GLB1;ATG7;RAB1B;MAP1LC3B;ULK1;STBD1;WIPI2;BECN1;PSEN1;PIKFYVE;SNX30;TBC1D14;MFN2;PIP4K2C;MAP1LC3B2;ATG101;ATG9A;ULK2;ATP13A2;MTOR;TP53INP2;TCIRG1;LRSAM1;PHF23;FEZ1;ATP2A2;SMCR8;MOAP1;BAG3;EPHB2
metaphase/anaphase transition of mitotic cell cycle	metaphase/anaphase transition of mitotic cell cycle;regulation of mitotic metaphase/anaphase transition;regulation of sister chromatid segregation;metaphase/anaphase transition of cell cycle;regulation of metaphase/anaphase transition of cell cycle	TRIP13;LCMT1;CDC6;SMARCC2;SMARCE1;NDC80;CCNB1;SMARCC1;ARID1A;SPC25;BIRC5;TPR;ANAPC1;CDC20;BRD7;ACTB;PLK1;HASPIN;BUB1;DLGAP5;ZWINT;MAD2L1BP;SMARCA4;SMARCD1;CENPE;CUL3;TTK;NUF2;SPC24;HECW2;INCENP;BUB1B;CDCA8;MAD2L2;AURKB;CENPF;DPF2;IK;UBE2C;PHF10;BCL7A;BECN1;CDK1
hemostasis	hemostasis;coagulation;blood coagulation	PLCG2;VPS33B;VCL;TREML1;ADORA2A;GP1BB;CYP4F11;MYL12A;SHH;PPIA;TUBB1;F11R;THBD;ACTG1;AXL;PLSCR1;FLNA;PRKCA;CD40LG;VAV3;GGCX;MPIG6B;COL3A1;VAV2;PLAUR;ADRA2C;TLR4;GNA13;HNF4A;ST3GAL4;GPI;FLI1;CD36;GNA12;PDIA3;C1GALT1C1;ITPK1;PLAU;RAB27A;TYRO3;ANXA2;BLOC1S3;ACTB;PLEK;LYN;SERPINA1;TXK;ANO6;DGKZ;VAV1;DGKD;TLN1;CLIC1;TSPAN18;FAP;F2RL2;CD59;MYH9;DGKQ;PABPC4;ZNF385A;SLC6A4;WAS;PIK3CG;HPS6;IL6;PTPN6;CSRP1;GNAS;SCUBE1;SERPINB2;SYK;TSPAN32;ITGA2;PRKCD;PDGFB;F2RL3;UBASH3B;NOS3;FCER1G;EMILIN2;HPSE;SLC7A11;FERMT3;SH2B3;TFPI2;PDGFA;ITGB3;EPHB2;PSEN1
ubiquitin-like protein transferase activity	ubiquitin-like protein transferase activity;aminoacyltransferase activity	ZFP91;FBXO2;TRIM65;HERC5;DTX1;RC3H1;ZMIZ2;CHFR;RNF10;FBXO11;UFC1;TRIM9;RNF113A;BRAP;PJA1;UBE4B;TRIM37;PIAS4;PIAS3;HLTF;TRIM61;RNF34;AKTIP;RNF31;FBXO44;RPGR;TRAF2;MARCHF2;RNF149;UBE2J2;TRIM4;UBE2F;UBE2D2;MARCHF8;UBE2L3;MED31;BIRC6;ATG3;MAEA;RC3H2;RFPL2;HDAC7;RBBP6;RABGEF1;FBXO21;FBXL5;VPS11;IRF2BP1;CDC42;RNF26;PPP1R11;ZMIZ1;TRIM62;CUL2;RNF145;MUL1;KCTD10;RNF111;RNF20;FBXW2;UBR7;STUB1;MARVELD3;SUMO2;TRIM44;MYLIP;FBXO30;ARIH1;RNF4;CUL9;RNF181;CDK8;MAGEL2;UBE2D1;TRIM14;MKRN2;TRIM59;UBL4A;TRIM69;BCOR;TRIM72;TRIM56;RNF144A;UBE2Q1;SH3RF3;UBE2T;NT5C2;MED12;UBE2A;UBE2E1;RFWD3;HERC2;RNFT2;FBXL22;NEURL4;ARIH2;TAF1;FBXO9;IRF2BPL;AMFR;CUL3;TRAF3;AREL1;ZNRF3;RNF41;UBE2QL1;UBE2M;PELI3;RNF175;RNF216;MED1;HECW2;NCCRP1;FBXO7;KCMF1;TRIP12;UBE4A;UBE2Z;MEX3C;TRIM47;HERC1;RMND5A;DTL;BRCA1;UBE3C;UBOX5;BIRC3;TRAF7;TRIM26;MKRN1;RNF213;TRIM11;UBE2S;LRSAM1;HERC2P3;GID4;UBE2I;UBE2C;RNF44;UBR4;VPS18;BFAR;TRIM8;KLHL21;FBXO25;RNF40;MARCHF3;HUWE1;RNF8;CBL;TRIM28;ZNRF1;TRIM21;TNFAIP1;RNF144B;RNF19B;UBR5;UHRF1;HDAC4;MGRN1;FBXL14;QPCT;TGM2
