ID	Description_mouse	NES_mouse	padj_mouse	Description_human	NES_human	padj_human	pattern
GO:0015267	NA	NA	NA	channel activity	-1.84650672416697	0.0347257861719033	human_specific
GO:0032787	NA	NA	NA	monocarboxylic acid metabolic process	1.57007186071606	0.0352043590646281	human_specific
GO:0060255	NA	NA	NA	regulation of macromolecule metabolic process	-1.54037837895724	0.0352043590646281	human_specific
GO:0098799	NA	NA	NA	outer mitochondrial membrane protein complex	-1.91178351682103	0.0356673042672113	human_specific
GO:0006631	NA	NA	NA	fatty acid metabolic process	1.66160899290643	0.0407176831517263	human_specific
GO:0006397	NA	NA	NA	mRNA processing	-1.91828623716508	0.0470286064466886	human_specific
GO:0006396	NA	NA	NA	RNA processing	-1.69476208560135	0.0470286064466886	human_specific
GO:0006081	NA	NA	NA	cellular aldehyde metabolic process	1.79047371095238	0.0481272990225814	human_specific
GO:0006417	NA	NA	NA	regulation of translation	-1.72010830237683	0.0481272990225814	human_specific
GO:0016462	NA	NA	NA	pyrophosphatase activity	-1.68772040982596	0.0481272990225814	human_specific
GO:0002521	NA	NA	NA	leukocyte differentiation	1.8465118456999	0.049249635740086	human_specific
GO:0016874	NA	NA	NA	ligase activity	-1.72044728661746	0.0494914288010313	human_specific
