ID	Description_mouse	NES_mouse	padj_mouse	Description_human	NES_human	padj_human	pattern
GO:0170033	NA	NA	NA	L-amino acid metabolic process	1.99853177100411	0.00218171707645868	human_specific
GO:0009055	NA	NA	NA	electron transfer activity	1.85352447561584	0.00233746236765056	human_specific
GO:0140098	NA	NA	NA	catalytic activity, acting on RNA	-1.87332513841177	0.00260636437646461	human_specific
GO:0071840	NA	NA	NA	cellular component organization or biogenesis	-1.56697330212188	0.00260636437646461	human_specific
GO:0016651	NA	NA	NA	oxidoreductase activity, acting on NAD(P)H	2.05693077723514	0.00275571794023022	human_specific
GO:0006120	NA	NA	NA	mitochondrial electron transport, NADH to ubiquinone	2.03722177536117	0.00275571794023022	human_specific
GO:1901605	NA	NA	NA	alpha-amino acid metabolic process	1.92978337016448	0.00298947194826425	human_specific
GO:0005747	NA	NA	NA	mitochondrial respiratory chain complex I	2.01995026150133	0.00339012956416001	human_specific
GO:0022900	NA	NA	NA	electron transport chain	1.73269917359476	0.00472516301723978	human_specific
GO:0000049	NA	NA	NA	tRNA binding	-1.97883433450466	0.00490765527922322	human_specific
GO:0006390	NA	NA	NA	mitochondrial transcription	-1.98522031706149	0.00497669601287468	human_specific
GO:0043170	NA	NA	NA	macromolecule metabolic process	-1.49305366973277	0.0066829221292061	human_specific
GO:0016043	NA	NA	NA	cellular component organization	-1.5123405667556	0.00745892565173074	human_specific
GO:0022804	NA	NA	NA	active transmembrane transporter activity	1.77462300194568	0.00790657388258236	human_specific
GO:0170041	NA	NA	NA	non-proteinogenic amino acid metabolic process	2.05509992415644	0.00793053826529829	human_specific
GO:0140097	NA	NA	NA	catalytic activity, acting on DNA	-1.90440511799984	0.00885919173976295	human_specific
GO:0006399	NA	NA	NA	tRNA metabolic process	-1.83691360291934	0.009682563482882	human_specific
GO:0140101	NA	NA	NA	catalytic activity, acting on a tRNA	-1.83319964745363	0.0105251449322085	human_specific
GO:0009059	NA	NA	NA	macromolecule biosynthetic process	-1.50632245769976	0.0122771527155399	human_specific
GO:0003676	NA	NA	NA	nucleic acid binding	-1.59130585279103	0.0124464367928981	human_specific
GO:0006006	NA	NA	NA	glucose metabolic process	1.91971779418521	0.0135661932222151	human_specific
GO:0035337	NA	NA	NA	fatty-acyl-CoA metabolic process	1.9846638632406	0.0154577230934451	human_specific
GO:0006996	NA	NA	NA	organelle organization	-1.48671449853574	0.0169905419456564	human_specific
GO:0009451	NA	NA	NA	RNA modification	-1.81260323886341	0.0211663851962275	human_specific
GO:0015078	NA	NA	NA	proton transmembrane transporter activity	1.80996208439137	0.0211663851962275	human_specific
GO:0043648	NA	NA	NA	dicarboxylic acid metabolic process	1.80962936993442	0.0211663851962275	human_specific
GO:0006414	NA	NA	NA	translational elongation	-1.85704788649423	0.021338105208053	human_specific
GO:0022857	NA	NA	NA	transmembrane transporter activity	1.51567226214506	0.0220550360415434	human_specific
GO:0048471	NA	NA	NA	perinuclear region of cytoplasm	1.87655279217201	0.0220861982683933	human_specific
GO:0015711	NA	NA	NA	organic anion transport	1.7215042994699	0.0245915138980223	human_specific
GO:0045786	NA	NA	NA	negative regulation of cell cycle	-1.83840636757826	0.0282364820857311	human_specific
GO:0170039	NA	NA	NA	proteinogenic amino acid metabolic process	1.78249589372869	0.031621649840559	human_specific
GO:0005975	NA	NA	NA	carbohydrate metabolic process	1.72364457904083	0.0329156873161727	human_specific
GO:0016469	NA	NA	NA	proton-transporting two-sector ATPase complex	1.88884343029438	0.0371758243721082	human_specific
GO:0006576	NA	NA	NA	biogenic amine metabolic process	1.8794275314108	0.0381306680297197	human_specific
GO:0003677	NA	NA	NA	DNA binding	-1.71685726199917	0.0387621507981252	human_specific
