representative	grouped_terms	genes
organellar large ribosomal subunit	organellar large ribosomal subunit;mitochondrial large ribosomal subunit	MRPS30;MRPL17;MRPL35;MRPL34;MRPL47;MRPL33;MRPL13;MPV17L2;MRPL39;MRPL36;MRPL43;MRPL55;MRPL48;MRPL46;MRPL30;MRPL15;MRPL54;MRPL16;MRPL1;MRPL58;MRPL22;MRPL41;MRPL11;MRPL24;MRPL40;GADD45GIP1;MRPL23;MRPL57;MRPL14;MRPL51;MRPL10;MRPL4;MRPL52;MRPS18A;MRPL20;MRPL27;MRPL2;MRPL28;MRPL37;MRPL21;MRPL12;MRPL38
B cell mediated immunity	B cell mediated immunity;immunoglobulin mediated immune response	IGHM;CD19;IGHV4-59;IGHV1-3;IGHG4;IGHV7-4-1;IGHG3;IGKC;IGHG1;IGHD;IGHV3-23;IGHV3-64D;SWAP70;IGHV4-39;IGHV2-5;CD28;IGHG2;CFI;CD70;IGHV3-15;C1S;IGHV2-70D;IGHV1-69D;IGHV1-18;IGHV5-51;IGHV1-69-2;IGHV3-7;PTPRC;SERPING1;TGFB1;CLU;CR2;IGHV5-10-1;HLA-E;IGLC7;IGHV3-21;IGHV3-53;INPP5D;IGHV3-11;IGLC3;IGHV3-43;IGHV4-4;IGHV3-64;SLA2;IGLC1;CD40LG;IGHV3-48;C2;IL13RA2;FCMR;IGHV3-13;APLF;CD27;IL2RB;IGHA1;IGHV2-26;IGHV1-69;IGLC2;CCR6;CD74;IGHV3-49;FOXP3;BTK;C1R;CD46;IGHV3-20;SVEP1;IGHV3-66;AICDA;TBX21;IGHV3-33;GAPT;RNF8;IGHA2;C3;IGHV4-61;XCL1;IGHV4-34;FCER2;BCL10;RIF1;LTA;PTPN6;IGHV2-70;TNFSF13;NFKBIZ
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribonucleotide biosynthetic process;ribose phosphate biosynthetic process;purine nucleotide biosynthetic process;purine-containing compound biosynthetic process;nucleotide biosynthetic process;nucleoside phosphate biosynthetic process	PDHX;VCP;UQCC3;PDK2;PPARA;DMAC2L;ATP5MGL;PDHB;ATP6V0C;NPPC;PINK1;NDUFS1;NDUFB5;PDK1;PARP1;COASY;PPT2;DNAJC30;ADCY5;MTHFD1;DLD;PANK4;PFAS;ACSL6;PDHA1;PRKAG2;ADSL;ALDOA;SDHC;ATP5PB;VPS9D1;ACSL1;MPC2;NDUFA12;DCAKD;NDUFA2;ATP5PD;TAFAZZIN;APRT;NDUFA3;NDUFV2;ATP5F1A;HACD1;ATP5PF;NDUFAB1;SDHB;ACACB;SLC25A1;NDUFA6;ADCY6;MLYCD;NDUFS2;NDUFA9;ATP5F1EP2;NDUFB3;NDUFB4;GCDH;ATP5F1E;NDUFC1;STOML2;ATP5MK;NDUFS5;NDUFB1;ADSS1;NDUFA1;ATP5MF;NDUFB2;NDUFB6;AK1;NDUFA8;ATP5F1C;ATP5F1B;SDHA;ATP5MJ;ACACA;ATP5ME;ATP5MC2;NDUFA10;NDUFA7;ATP5MC3;ACSS1;NDUFB8;NDUFA11;TECR;ATP5MC1;NDUFV3;NDUFB10;ACLY;ACAT1;NDUFC2;ACSS2;ATP5MG;ATP5PO;NDUFB11;NDUFS3;NDUFB9;NDUFA13;NDUFS4;ATP5F1D;NDUFB7;NDUFS6;NDUFV1;NDUFS7;NDUFS8;ELOVL3;ELOVL6;UCKL1;G6PD;MTHFD2L;NMRK2;NADK2;NAXD;NAPRT;IDO1;SHMT1;ADAL;ADA2;KARS1;FCSK;AK6;DTYMK;FLAD1
immune response-activating cell surface receptor signaling pathway	immune response-activating cell surface receptor signaling pathway;immune response-regulating cell surface receptor signaling pathway	MS4A1;IGHM;CD79A;CD19;BLK;CARD11;IGHG4;IGHG3;IGKC;IGHG1;FCRL3;ITK;IGHD;CD28;IGHG2;CTLA4;LCK;TRBC2;PELI1;CD22;CD3E;SH2D1A;LPXN;LAX1;TESPA1;PTPRC;CR2;CD3D;CD8B;IGLC7;TRBC1;VAV3;THEMIS;INPP5D;PAK1;IGLC3;ZAP70;UBASH3A;STAP1;CMTM3;SLA2;IGLC1;WDFY1;CMKLR1;CD247;PSEN1;FCMR;THY1;IGHA1;SKAP1;TLR1;TBK1;PIK3CA;NFKBID;PAK3;LCP2;CD8A;FOXP3;CACNB3;BTK;LAPTM5;CD3G;F2RL1;FOXP1;TRAT1;KLRC1;NR1D1;IKBKB;PRKD2;KLRK1;HLA-DRB1;VAV1;YES1;THEMIS2;PIK3CD;PRKCH;BANK1;RABGEF1;APPL2;CD300A;HLA-DPB1;CACNB4;SLC39A6;PLCG1;BCL2;CD79B;SYK;BLNK;C3AR1;PTPN22;IGHA2;PVRIG;NFATC2;PRKCB;LY96;PLSCR1;ELF1;C3;TXK;KLRC4;MOG;BMX;NCR3;MAPK1;RFTN1;TLR6;BCL10;LIPA;NMI;PTPN6;NAGLU;C5AR1;NCKAP1L;IRAK4;NFKBIZ;KCNN4;TNIP3;FYB1;TRAF3;HLA-DQB1;BTN3A3;LYN;TRIL;TYROBP;NFKBIA;ABL1;FCGR2B;RAB29;RELA;COLEC11;FYB2;NFKB1;FPR3;RC3H2;CD14;FCHO1;PLD2;SLC39A10;FOSL2;TICAM1;BTN2A2;PTPRJ;TLR5;CYLD;PAWR;TRGC1;FYN;BTNL2;LAT;HLA-A;IRAK2;CHUK;CBLB;TICAM2;CREBBP;CD226;OAS1;PRKCQ;BTLA;KIT;CLEC4E;FCER2;KIR2DL1;FCGR3A;CD200R1;MAPK10;FCGR1A;RIPK2;MAP3K1;PLCG2;TREM2;CR1;ICOSLG;CLEC4D;SPPL3;RAB11FIP2;TRGC2;MYD88;SCIMP;PTK2;GBP1;FGR;MAPK8;PJA2;CD40;TMIGD2;MYO1G;KHDRBS1;LILRA4;FER;ADA;APPL1;BTN3A1
ATP metabolic process	ATP metabolic process;purine ribonucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process	UQCC3;PPARA;DMAC2L;ATP5MGL;ATP6V0C;ATP5IF1;PINK1;NDUFS1;NDUFB5;PRKACA;MYH6;PARP1;DNAJC30;OGDHL;ENO3;PRKAG2;ALDOA;SDHC;ATP5PB;VPS9D1;INS;TPI1;EIF6;PKM;ALDOC;RPTOR;NDUFA12;NDUFA2;ATP5PD;HSPA1A;GALK1;TAFAZZIN;PRKAA2;NDUFA3;NDUFV2;ATP5F1A;HSPA1B;ATP5PF;MYH7;NDUFAB1;PRKAG1;SDHB;NDUFA6;SLC2A6;NDUFS2;NDUFA9;ATP5F1EP2;NDUFB3;NDUFB4;ATP5F1E;NDUFC1;STOML2;TSPO;ATP5MK;NDUFS5;NDUFB1;PFKM;NDUFA1;OGDH;ATP5MF;NDUFB2;NDUFB6;JMJD8;AK1;NDUFA8;ATP5F1C;GPI;ATP5F1B;SDHA;ATP5MJ;ATP5ME;ATP5MC2;NDUFA10;NDUFA7;ATP5MC3;NDUFB8;NDUFA11;FIS1;MLXIPL;ATP5MC1;PFKP;NDUFV3;MLST8;NDUFB10;ARL2;NDUFC2;ATP5MG;ATP5PO;NDUFB11;NDUFS3;NDUFB9;NDUFA13;NDUFS4;ATP5F1D;NDUFB7;NDUFS6;NDUFV1;NDUFS7;NDUFS8;GPD1;BPGM;BAD;ATP1B1;PFKFB1;PGM1;NME1;ANTKMT;VCP;UCKL1;ENTPD3;DTYMK;DCTPP1
immune response-regulating signaling pathway	immune response-regulating signaling pathway;immune response-activating signaling pathway	MS4A1;IGHM;CD79A;CD19;BLK;CARD11;AIM2;IGHG4;IGHG3;IGKC;COLEC12;IGHG1;FCRL3;ITK;IGHD;TLR10;CD28;TRAF3IP3;IGHG2;CTLA4;LCK;TRBC2;PELI1;CD22;CD3E;SH2D1A;LPXN;LAX1;TESPA1;PTPRC;CR2;CD3D;PRKCQ;GFI1;CD8B;IGLC7;TRBC1;VAV3;THEMIS;INPP5D;PAK1;IGLC3;ZAP70;UBASH3A;STAP1;CMTM3;SLA2;BTLA;IGLC1;WDFY1;CMKLR1;CD247;PSEN1;FCMR;SEC14L1;NLRP3;THY1;IGHA1;SKAP1;TLR1;TBK1;PIK3CA;NFKBID;TSPAN6;PAK3;LCP2;LSM14A;CD8A;RTN4;KIT;NLRP6;FOXP3;CACNB3;BTK;LAPTM5;CD3G;F2RL1;FOXP1;TRAT1;CTSS;KLRC1;ERBIN;TYRO3;NR1D1;IKBKB;PRKD2;KLRK1;HLA-DRB1;VAV1;YES1;THEMIS2;PIK3CD;PRKCH;BANK1;RABGEF1;APPL2;CD300A;RNF135;HLA-DPB1;CACNB4;CLEC4E;SLC39A6;PLCG1;BCL2;SLC15A2;MAP2K6;CTSH;CD79B;SYK;BLNK;EIF2AK2;C3AR1;PTPN22;IGHA2;PVRIG;NFATC2;PRKCB;LY96;PLSCR1;ELF1;GBP2;C3;TASL;TXK;KLRC4;MOG;BIRC2;UNC93B1;BMX;NLRP1;NCR3;FCER2;MAPK1;PRKD1;HMGB1;RFTN1;TLR6;BCL10;LIPA;NMI;PTPN6;KIR2DL1;NAGLU;ITCH;C5AR1;NCKAP1L;IRAK3;PUM1;IRAK4;NFKBIZ;KCNN4;TNIP3;FYB1;FCGR3A;TLR7;OASL;TLR3;CD200R1;PCBP2;TRAF3;HLA-DQB1;BTN3A3;LYN;TRIL;MAPK10;RIOK3;TYROBP;NFKBIA;ABL1;DHX58;FCGR2B;TLR9;RAB29;RNF170;RELA;COLEC11;FYB2;NFKB1;FPR3;ARRB2;RC3H2;CD14;FCHO1;PLD2;SLC39A10;FOSL2;TICAM1;BTN2A2;PTPRJ;TLR5;HAVCR2;CYLD;PAWR;TRGC1;FYN;BTNL2;NR1H4;LAT;PYCARD;FCGR1A;HLA-A;IRAK2;OAS3;CHUK;CBLB;TICAM2;RNF125;CREBBP;CD226;CASP1;OAS1;GBP5;AURKB;RIPK2;MAP3K1;PLCG2;USP50;TREM2;TLR8;CR1;ICOSLG;SMPDL3B;CLEC4D;SPPL3;RAB11FIP2;TRGC2;MYD88;SCIMP;PTK2;RPS6KA3;GBP1;BIRC3;FGR;MAPK8;PJA2;CD40;TMIGD2;MYO1G;KHDRBS1;LILRA4;AP3B1;FBXL2;FER;ADA;APPL1;BTN3A1
purine ribonucleotide metabolic process	purine ribonucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process	SPHK2;PRXL2C;GPAT4;HMGCS1;SNCA;GLYAT;NME2;DLAT;NDUFA5;BPGM;ACOT9;BAD;ABCD1;DLG2;XDH;ATP1B1;ADCY9;PFKFB1;PGM1;NME1;ANTKMT;SULT1E1;PDHX;VCP;NUDT8;NT5C;UQCC3;FITM2;OXSM;ACSF2;PDK2;PPARA;DMAC2L;ATP5MGL;SUCLG2;PDHB;ATP6V0C;ATP5IF1;NPPC;PINK1;NDUFS1;NDUFB5;PRKACA;MYH6;PDK1;PARP1;COASY;PPT2;DNAJC30;ADCY5;MPP1;OGDHL;MTHFD1;DLD;PANK4;PFAS;NUDT4B;ACSL6;ENO3;PDHA1;PRKAG2;ADSL;HSD17B4;NUDT3;ALDOA;SDHC;ATP5PB;VPS9D1;ACSL1;INS;TPI1;EIF6;MPC2;PKM;ALDOC;RPTOR;NDUFA12;DCAKD;MCCC2;NDUFA2;ATP5PD;HSPA1A;GALK1;ACSM2B;TAFAZZIN;APRT;PRKAA2;NDUFA3;NDUFV2;HINT1;ATP5F1A;HACD1;HSPA1B;ACOT2;ATP5PF;MYH7;NDUFAB1;DLST;PRKAG1;SDHB;ACACB;SLC25A1;SULT2B1;NDUFA6;SLC2A6;ADCY6;MLYCD;NDUFS2;NDUFA9;ATP5F1EP2;NDUFB3;NUDT4;NDUFB4;ACOT1;GCDH;ATP5F1E;NDUFC1;STOML2;TSPO;ACOT11;ATP5MK;NDUFS5;NDUFB1;PFKM;ADSS1;NDUFA1;OGDH;ATP5MF;NDUFB2;NDUFB6;JMJD8;AK1;NDUFA8;ATP5F1C;GPI;ATP5F1B;MCEE;SDHA;SUCLG1;ATP5MJ;ACACA;ATP5ME;ATP5MC2;NDUFA10;NDUFA7;ACOT4;ATP5MC3;MVD;ACSS1;NDUFB8;NDUFA11;TECR;FIS1;MLXIPL;ATP5MC1;PFKP;NDUFV3;MLST8;NDUFB10;ARL2;ACLY;ACAT1;NDUFC2;ACOT8;ACSS2;ATP5MG;ATP5PO;NDUFB11;NDUFS3;NDUFB9;NDUFA13;NDUFS4;ATP5F1D;NDUFB7;PMVK;NDUFS6;NDUFV1;DGAT1;NDUFS7;NDUFS8;GPD1;ELOVL3;HMGCS2;GPAM;DGAT2;ELOVL6;UCKL1;TKT;NUDT14;G6PD;TALDO1
ribosomal subunit	ribosomal subunit;ribosome;structural constituent of ribosome	RPL24;RPS24;MRPL3;RPL39P5;RPS14;NSUN4;RPL17;RPLP0;MRPL18;RPL28;RPL23A;RPS25;MRPL32;RPL26;RPL29;RPS10;RPL14;MRPS23;RPL10;RPS7;RPL35;RPS11;UBA52;RPL18A;MRPL44;RPL38;MRPS27;RPL7A;RPL39L;IMP3;RPL6;MTERF4;MRPL45;PTCD3;RPS5;RPS23;RPL13A;MRPS30;RPS29;FAU;MRPL17;RPS15;ZCCHC17;MRPS35;RPLP2;RPS21;RPL27;MRPL35;RPL26L1;RPL41;DAP3;RPLP1;MRPS28;MRPL34;MRPS22;MRPL47;MRPL33;MRPL13;MPV17L2;MRPL39;MRPL36;MRPL43;MRPL55;MRPS12;RPS28;RPS2;NHP2;MRPL48;MRPL46;MRPS21;MRPS11;MRPL30;MRPL15;MRPL54;MRPS7;MRPL16;MRPS2;MRPS14;MRPL1;RPSA;SNU13;MRPL58;RPS16;MRPS25;RPL37A;RPLP0P6;MRPS33;MRPL22;MRPL41;MRPL11;MRPL24;MRPS16;MRPL40;GADD45GIP1;MRPS18C;MRPL23;MRPS15;MRPS9;RPL8;MRPL57;MRPS18B;AURKAIP1;MRPS17;MRPS24;MRPL14;MRPL51;MRPS5;MRPL10;MRPL4;MRPL52;DDX3X;CHCHD1;MRPS18A;MRPL20;MRPS26;MRPL27;MRPL2;RPL3L;MRPL28;MRPL37;MRPL21;MRPL12;MRPL38;MRPS34;RPS4X;CALR;USP10;RNF10;ELAVL4;HBS1L;RPL13AP3;MTG1;MTG2;GCN1;PSMA6;EEF2;DNAJC21;MT3;RPS6KL1;NDUFA7
leukocyte cell-cell adhesion	leukocyte cell-cell adhesion;regulation of leukocyte cell-cell adhesion;regulation of cell-cell adhesion;regulation of T cell activation	TNFRSF13C;CARD11;IL7R;ITGA4;RHOH;CD28;CTLA4;LCK;CD70;LAG3;PELI1;CD3E;CD5;RUNX3;LAX1;TESPA1;FGL2;LEF1;CD4;PTPRC;TWSG1;IL2RG;TIGIT;PRKCQ;HLA-E;PLA2G2D;RASAL3;CD6;IL1A;ADTRP;ZAP70;EGR3;GPNMB;PPP3CA;CCL5;STAT5B;GOLPH3;CBFB;CD40LG;NT5E;SIRPG;HLA-DRA;SOX4;CD27;NLRP3;ANXA1;THY1;FOXO3;SKAP1;SELL;PIK3CA;IGF1;MDK;NFKBID;RAC2;EPO;KLF4;CD74;IL6ST;BMP4;FOXP3;B2M;LAPTM5;ITGAL;FUT4;CD46;HLA-DPA1;DPP4;PDCD1LG2;ITGB7;CXCL12;ETS1;KLRK1;GCNT1;DUSP10;HLA-DRB1;CHST2;VAV1;YES1;HLA-DOA;TBX21;GLI2;OLR1;ICOS;HLA-DQA1;CD300A;HLA-DPB1;HLA-DOB;IGFBP2;SIRPA;PAG1;CD86;TNFSF9;DOCK8;LRRC32;WNT10B;NCK1;CD44;SYK;NCK2;PTPN22;IL2RA;PECAM1;ABL2;MSN;DLG5;GLI3;CD83;CCL28;GP1BA;ROCK1;XCL1;HMGB1;SELPLG;BCL10;PTPN6;SMARCC2;CRTAM;SOCS5;ITCH;NCKAP1L;ITGB1;EXT1;HLA-DRB5;F11R;NFKBIZ;IL1B;ITGA5;PHF10;ARID2;RHOA;HLA-DMB;MAP3K8;HLA-DQB1;LYN;HES1;TNFSF13B;ABL1;IL1RL2;TMEM131L;TNFRSF14;TNFSF11;RELA;CTSG;SMARCE1;CASP3;CERCAM;ITGB2;HFE;RC3H2;IL12RB1;FCHO1;LOXL3;BTN2A2;RIPOR2;HAVCR2;BMI1;CYLD;PAWR;IL18;RARA;FYN;PDE5A;IL10;GLMN;CCDC88B;PYCARD;HLA-A;ADAM8;ARID1B;MARCHF7;CBLB;KITLG;PODXL2;CORO1A;ZBTB1;CD177;PNP;VCAM1;VNN1;RIPK2;CEBPB;CD55;RUNX1;CR1;ICOSLG;CXCL13;SWAP70;AKNA;ADAMTS18;MMRN1;TGFB1;CD9;JAK1;WNT4;SERPINE2;BMP6;DENND6A;MYADM;PRKCA;SPINT2;TNR;SERPINF2;NODAL;MEGF10;JAG1;TMX1;WNT1;RGCC;FXYD5;EMILIN1;MBP;NOTCH4;PKHD1;WNT5A;IL1RN;BMP2;PLAUR;ALOX12;PPM1F;EPHB3;SELP;KIFAP3;SMARCC1;CD80;LRFN3;MFSD2B;VSIG4;PTK2;PIK3R6;CX3CL1;IL4R;ARG1;SASH3;AIF1;NDFIP1;LGALS9B;TMIGD2;TNFSF4;PODXL;PLA2G5;AP3B1;ADA;EPB41L5;ZC3H8;EFNB2;MAPK14;PRNP;SMARCD2;METTL3;HAS2;ZEB1;PRDM1;CD2;TCF7;SIT1;CAMK4;TNFSF8;SH3RF1;FANCD2;JUNB;CYP26B1;RIPK3;CLC;SPINK5;TNFSF18;LAT;BATF;KAT2A
external encapsulating structure organization	external encapsulating structure organization;extracellular matrix organization;extracellular structure organization	COMP;FAP;CTSK;FMOD;LUM;CARMIL2;ABI3BP;RECK;MMP2;COL8A1;COL5A2;COL14A1;COL3A1;TGM1;APBB2;MMP1;ADAMTS18;CRTAP;FBLN1;COL1A2;ANGPTL7;TGFB1;COL8A2;COL12A1;CCDC80;COL1A1;SMOC2;DPT;LAMB1;ZNF469;ADTRP;POSTN;AEBP1;FOXC1;OLFML2B;SMOC1;ATP7A;MMP14;COL9A2;DDR2;SFRP2;COL16A1;ANTXR1;CCN1;ECM2;SULF2;NDNF;TGFBR1;PAPLN;ADAMTSL1;LOX;TPSAB1;MFAP4;TLL1;COL5A1;COL6A1;HMCN1;COLGALT2;RIC1;SMPD3;ELN;TNXB;CTSS;LAMC1;MPZL3;DPP4;FBLN5;RB1;SPINT2;COL11A1;TNR;GREM1;ADAMTS10;TGFBR3;SPINT1;COL18A1;SERPINF2;ADAMTS2;SULF1;COL15A1;LOXL1;CYP1B1;CST3;FKBP10;LRP1;MIA;SLC2A10;TMPRSS6;MMP9;TGFB2;MMP19;SH3PXD2B;FOXC2;RGCC;FERMT1;EGFL6;ERO1A;LOXL4;MANSC4;PDGFRA;P4HA1;SPINK5;MYO1E;ITGB1;PXDN;GFOD2;EXT1;CRISPLD2;COL4A1;TGFBI;MATN2;CMA1;LOXL2;ADAMTS1;WT1;MATN3;MMP23B;LCP1;ATXN1L;FLRT2;NPHS1;EMILIN1;NID1;ADAMTS6;MELTF;ADAMTS5;MATN1;ABL1;MMP10;ANXA2;MMP24;COL24A1;CTSG;DMP1;ADAM10;NID2;KLK7;SMAD4;APP;NOX1;BMP2
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	MRPS35;DAP3;MRPS28;MRPS22;MRPS12;MRPS21;MRPS11;MRPS7;MRPS2;MRPS14;MRPS25;MRPS33;MRPS16;MRPS18C;MRPS15;MRPS9;MRPS18B;AURKAIP1;MRPS17;MRPS24;MRPS5;CHCHD1;MRPS18A;MRPS26;MRPS34
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	NUDT8;HIBADH;FABP1;PPARA;ACADSB;HMGCL;CRYM;SHMT1;AMT;RENBP;ATP2B4;PCCA;RIDA;EHHADH;PPM1K;ABAT;GOT1;ABHD1;ALDH6A1;DLD;HIBCH;MTLN;ACADM;GSTZ1;HSD17B4;GOT2;ETFDH;HADHB;AGXT;PRODH;IVD;MCCC2;MCCC1;HADH;MPST;PCCB;ETFA;ACAD10;AKR1A1;ACAA2;ADHFE1;ALDH1L1;PHYH;HADHA;DLST;ACACB;ENOSF1;FAAH;MLYCD;TST;GCDH;MTHFS;CPT1B;GCSH;GCAT;IDO1;MCAT;ECHS1;MCEE;CRAT;ACADVL;KYAT1;DECR1;BCKDK;ACOT4;QDPR;AKT2;HSD17B10;ACAA1;ECH1;ACADS;ECI2;GPT2;PGD;ACAT1;BCKDHA;ACOT8;PLIN5;LDHD;ALDH4A1;ILVBL;SCLY;ETFB;FAH;BCAT2;GPT;DCXR;ADIPOQ;ECI1;LEP;CYP26A1
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV;mitochondrial electron transport, cytochrome c to oxygen	COA6;UQCRC2;COX6A2;UQCRFS1;COX7A2L;COX4I1;COX7B;COX5B;NDUFA4;COX6C;COX6A1;COX7C;COX6B1;COX7A2;COX7A1;COX5A;MTCO2P12;COX8A
lymphocyte proliferation	lymphocyte proliferation;leukocyte proliferation;mononuclear cell proliferation;regulation of mononuclear cell proliferation;regulation of leukocyte proliferation;regulation of lymphocyte proliferation	MS4A1;CD79A;CD19;TNFRSF13B;TNFRSF13C;CARD11;IL7R;FCRL3;IKZF3;CD28;CTLA4;CD70;PELI1;CD22;CD3E;LEF1;PTPRC;TWSG1;CR2;PRKCQ;HLA-E;PLA2G2D;RASAL3;VAV3;CD6;IL1A;INPP5D;ZAP70;GPNMB;PPP3CA;CCL5;STAT5B;CD40LG;MZB1;BST1;WNT4;TNFSF8;ANXA1;DOCK2;FLT3;IGF1;SH3RF1;RAC2;EPO;CD74;IL6ST;BMP4;FOXP3;BTK;CD46;HLA-DPA1;PDCD1LG2;HLA-DRB1;AHR;CD300A;HLA-DPB1;IGFBP2;ELF4;CD86;BCL2;TNFSF9;DOCK8;GAPT;LRRC32;GPR183;NCK1;SYK;NCK2;RIPK3;PTPN22;NFATC2;IL2RA;MSN;DLG5;PIK3CG;CLC;XCL1;HELLS;HMGB1;LIPA;PTPN6;CRTAM;ITCH;NCKAP1L;EPHB2;NFKBIZ;IL1B;FCGR3A;NCSTN;HLA-DMB;LYN;HES1;TNFSF13B;TYROBP;ABL1;FCGR2B;TMEM131L;TNFRSF14;TLR9;TNFSF18;CASP3;ATAD5;RC3H2;EMP2;IL12RB1;CD180;SLC39A10;FOSL2;TICAM1;BTN2A2;HAVCR2;BMI1;PAWR;IL18;LST1;FYN;PDE5A;IL10;GLMN;CDKN1A;CCDC88B;PYCARD;HLA-A;MARCHF7;CBLB;KITLG;CORO1A;P2RX7;PNP;VCAM1;RIPK2;CEBPB;CD55;CR1;ICOSLG;CD80;MYD88;VSIG4;ARG1;SASH3;AIF1;CD40;NDFIP1;LGALS9B;TMIGD2;TNFSF4;PLA2G5;CLU;CSF2RA;TBK1;KIT;F2RL1;IL34;GREM1;JUNB;MAPK1;CSF1R;TNFSF11;IL33;NPR3;NMBR;STAT6;HHEX;TREM2;TCIRG1;NDP;PTK2;CX3CL1;CSF1
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus	USP9Y;LTBP2;LTBP1;CTSK;FMOD;CILP;SPRY1;ZFP36L2;PENK;COL3A1;LPXN;RUNX3;SPRY2;ZEB1;TWSG1;COL1A2;TGFB1;SPRED2;COL1A1;PDGFD;MXRA5;POSTN;ITGB5;GDF10;ASPN;SKI;GDF15;DDR2;TGFBR1;FBN1;KMT2A;WNT4;LOX;LTBP4;FUT8;ACVR1;GLG1;JUN;FOS;LTBP3;APAF1;CDH3;TSC22D1;VASN;SAP30L;HTRA1;SKIL;EDN1;SIN3A;LEFTY1;YES1;ADAM17;SMAD2;APPL2;TGFBR3;LIMS1;TGFB3;NODAL;FNTA;LRRC32;ARID4B;SNX6;SINHCAF;NR3C1;ZFYVE9;SLC2A10;ING2;SIRT1;ZFP36L1;WNT1;TGFB2;HPGD;ROCK1;SNX25;IL17RD;SUDS3;XCL1;ING1;SMURF2;HTRA4;FERMT1;ZFHX3;SPRED1;SMAD9;SMURF1;NFKBIZ;SNW1;PMEPA1;CRK
positive regulation of cell activation	positive regulation of cell activation;positive regulation of leukocyte activation;positive regulation of lymphocyte activation;positive regulation of T cell activation;positive regulation of leukocyte cell-cell adhesion	TNFRSF13C;CARD11;IL7R;FCRL3;CCL3;RHOH;CD28;LCK;CD70;PELI1;CD3E;CD5;RUNX3;TESPA1;LEF1;CD4;PTPRC;IL2RG;TGFB1;CD2;PRKCQ;HLA-E;RASAL3;VAV3;CD6;IL1A;INPP5D;ZAP70;STAP1;MMP14;EGR3;PPP3CA;CCL5;STAT5B;DDR2;CBFB;CD40LG;BST1;SIRPG;PLA2G4A;HLA-DRA;AXL;SOX4;CD27;NLRP3;ANXA1;THY1;FOXO3;PIK3CA;IGF1;MDK;NFKBID;EPO;CD74;IL6ST;FOXP3;BTK;B2M;CD46;HLA-DPA1;DPP4;PDCD1LG2;SVEP1;KLRK1;DUSP10;HLA-DRB1;VAV1;YES1;HLA-DOA;TBX21;GLI2;ICOS;HLA-DQA1;HLA-DPB1;HLA-DOB;IGFBP2;SIRPA;CD86;BCL2;TNFSF9;DOCK8;WNT10B;GPR183;NCK1;SYK;NCK2;NFATC2;IL2RA;ABL2;GLI3;CD83;GP1BA;XCL1;HMGB1;TLR6;BCL10;RIF1;BLOC1S6;PTPN6;SMARCC2;SOCS5;LRRK2;NCKAP1L;EPHB2;HLA-DRB5;TNFSF13;NFKBIZ;IL1B;FCGR3A;PEAR1;PHF10;ARID2;RHOA;HLA-DMB;MAP3K8;HLA-DQB1;LYN;HES1;TNFSF13B;TYROBP;ABL1;IL1RL2;TNFRSF14;WNT5A;TLR9;TNFSF11;SMARCE1;ATAD5;IL33;THBS1;IL12RB1;FCHO1;SLC39A10;TICAM1;BTN2A2;HAVCR2;BMI1;CYLD;IL18;RARA;FYN;IL10;CDKN1A;CCDC88B;PYCARD;HLA-A;ADAM8;ARID1B;TICAM2;KITLG;CORO1A;ZBTB1;STAT6;RPS6KA1;CD226;PNP;VCAM1;VNN1;RIPK2;TREM2;CD55;RUNX1;CR1;ICOSLG;CLEC4D;SELP;SMARCC1;CD80;ITGA4;SKAP1;FUT4;ETS1;GCNT1;CHST2;CD44;RELA;ITGB2
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process;acyl-CoA metabolic process;thioester metabolic process	GPAT4;HMGCS1;SNCA;GLYAT;DLAT;ACOT9;ABCD1;SULT1E1;PDHX;NUDT8;FITM2;OXSM;ACSF2;PDK2;SUCLG2;PDHB;PDK1;COASY;PPT2;DLD;PANK4;ACSL6;PDHA1;HSD17B4;ACSL1;MPC2;DCAKD;MCCC2;ACSM2B;HACD1;ACOT2;DLST;ACACB;SLC25A1;SULT2B1;MLYCD;ACOT1;GCDH;ACOT11;OGDH;MCEE;SUCLG1;ACACA;ACOT4;MVD;ACSS1;TECR;ACLY;ACAT1;ACOT8;ACSS2;PMVK;DGAT1;ELOVL3;HMGCS2;GPAM;DGAT2;ELOVL6
