representative	grouped_terms	genes
striated muscle contraction	striated muscle contraction;cardiac muscle contraction	DMPK;DMD;CSRP3;TPM1;ACTN3;CAV1;CACNA1C;TCAP;HOMER1;SCN2B;SLC8A3;BMP10;MYBPC3;TNNT2;SCN5A;JUP;KLHL41;SYNM;ALDOA;ADRA1B;CAMK2D;SMPX;CAV3;KCNJ3;AKAP9;CACNA1G;GATA4;SCN3A;MYLK2;KCND3;MYH7;PDE4D;ACE2;PLN;PIK3CA;TNNI3K;FGF12;HRC;TTN;ADORA1;TNNC2;SLC9A1;SCN10A;NEDD4L;TRPV4;ATP1A1;GJA1;KCNQ1;ATP1A2;CTNNA3;ADRA1A;TNNI2;LMOD3;GJA5;MYH6;ATP2A1;DTNA;MTOR;KCNA5;CASQ2;KCNH2;KCNE1;HCN4;MYH14;DSC2;DSG2;CASQ1;ATP1B1;ANK2;TNNI1;TMEM38B;ATP2A2;CACNB2;RYR2;KCNJ5;DSP;PKP2;RCSD1;CACNA1D;NOS1AP;KCNN2;SLC8A1;GPD1L;SGCD
mitochondrial outer membrane	mitochondrial outer membrane;outer membrane;organelle outer membrane	ACSL3;MICOS10;MIGA1;RHOD;AGK;TOMM40L;DMPK;PIGBOS1;STMP1;CYB5R3;PGR;ACSL6;DCAKD;AIFM2;SLC8A3;PLD6;BCL2;NEU4;BCL2L2;HAX1;VPS13C;MGST3;MIGA2;MTX2;MFF;ARMCX1;EXD2;TOMM70;SAMM50;KMO;RTN4IP1;ASS1;APOO;MT3;ARMCX3;MOAP1;MGST1;VDAC1;VPS13A;MUL1;ATAD1;BOK;HSPA9;NLRX1;NIPSNAP2;AMBRA1;VDAC3;ATP5MC3;TUFM;CYB5B;MFN2;LPIN1;DNM1L;VDAC2;SLC25A46;ARMC1;ABCB6;IMMT;PRKN;CPT1B;BRI3BP;CISD1;OPA1;SYNJ2BP;CHCHD3;CPT1A;FUNDC1;EPHA4;RHOT1;RAF1;SNN;UFL1;DNAJC11;MTOR;MAOB;APOOL;BECN1;SPIRE1;ACSL1;SFXN2;MTCH2;ACACB;HADHB;HK1;MAOA;MAVS;AKAP1;TRIM14;PINK1;STARD7;MFN1;MTARC1;GPAM;GUCY2D;TMEM53;LRPPRC;SYNE1;SYNE2;RETSAT
ATP metabolic process	ATP metabolic process;purine ribonucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process	PPP2CA;NDUFB1;ATP5MF;NDUFB10;NDUFS8;DNAJC30;PRKACA;ATP5ME;FOXK2;PPARGC1A;FOXK1;NDUFA10;ATPSCKMT;NDUFS6;ATP5MC2;HKDC1;NDUFS4;NDUFAB1;ENO3;ARL2;BPGM;TIGAR;PGK1;ATP5PO;NDUFB9;NDUFS5;NDUFB4;KAT2B;FKRP;ATP6V1B2;ATP5MC1;ACTN3;ATP6V1A;GPI;NDUFA1;ATP5PF;NDUFA6;NDUFV1;VCP;NDUFB3;AK4;ALDOB;ATP5MG;SLC4A4;ATP5PD;NDUFC2;ALDOA;NDUFB5;STOML2;AK1;HK3;NDUFS3;PFKP;ATP5F1C;APP;SPHK2;ATP6V0C;NDUFB6;PRKAA2;NDUFS2;PKM;SDHA;JMJD8;PRKAG2;SDHD;NDUFV3;SDHB;NDUFA9;PGAM1;MYH7;NDUFA8;COX11;NDUFC1;NDUFA12;ATP5PB;ATP5MC3;TREM2;DNM1L;DMAC2L;OLA1;FBP1;RPTOR;SDHC;ATP5F1A;MLXIPL;ATP5F1B;NMNAT1;CLPX;PARG;ATP1A2;PRKAG1;MYH6;MTOR;UCP2;NDUFA5;EP300;PGM1;NDUFS1;NCOR1;ALDOC;OGDH;ATP1B1;HK1;PARP1;PINK1;DHTKD1;PFKM;PPARA;GPD1;PFKFB1;NME9;AK3;OPA1;NME6;MFN1;DCTPP1;SAMHD1;SMPDL3A;NUDT16
monocarboxylic acid catabolic process	monocarboxylic acid catabolic process;fatty acid catabolic process	CYP26B1;PEX13;ECI1;MCEE;AKR1A1;ACAT2;ABCD1;ETFBKMT;NUDT19;AIG1;NUDT7;ACADS;DCXR;PHYH;FAAH;IRS1;LEP;AUH;ECI2;SCP2;ACADVL;ABCD3;ACAD10;ILVBL;CRAT;PCK2;PEX2;IRS2;ACADM;AMACR;HACL1;CROT;DECR1;ETFB;HSD17B10;CPT2;LPIN1;ACAA1;ACOX1;ETFA;SORD;ACAA2;ACAT1;HOGA1;LDHD;ABHD2;CPT1B;CPT1A;ECH1;PCCB;GCDH;LONP2;MLYCD;HADH;AKT1;ACACB;HADHB;ETFDH;HADHA;PGD;ABCD2;SULT2A1;PLIN5;PCCA;PCK1;EHHADH;FAH;HSD17B4;PPARA;ADIPOQ
heart contraction	heart contraction;heart process;regulation of heart contraction;regulation of blood circulation	DMPK;DMD;CSRP3;TPM1;CAV1;CACNA1C;FOXN4;TCAP;SCN2B;SLC8A3;BMP10;RNLS;MYBPC3;TNNT2;SCN5A;JUP;TRDN;KCNJ12;GATA6;SOD1;ADRA1B;CAMK2D;CAV3;KCNJ3;SLC4A3;AKAP9;CACNA1G;TRPC1;POPDC2;TMIGD3;GATA4;SCN3A;YWHAE;SPTBN4;MYLK2;ACTC1;KCND3;MYH7;PDE4D;ACE2;PLN;PIK3CA;ATP2B4;TNNI3K;SPX;TBX5;FGF12;DNM1L;HRC;TTN;CHRM2;SGCG;ADORA1;SLC9A1;SCN10A;NEDD4L;ATP1A3;ATP1A1;GJA1;KCNQ1;ATP1A2;CTNNA3;ADRA1A;TNNI2;KCNIP2;GJA5;MYH6;ATP2A1;THRB;MTOR;KCNA5;CASQ2;KCNH2;KCNE1;HCN4;DSC2;DSG2;RPS6KA2;EDNRA;ATP1B1;ANK2;THRA;TNNI1;TMEM38B;ATP2A2;CACNB2;RYR2;KCNJ5;DSP;PKP2;CORIN;CELF2;CACNA1D;NOS1AP;MEF2A;KCNN2;SLC8A1;GPD1L;SGCD;ADORA3;BVES;AKAP13;FAAH;FGG;LEP;AGTR1;TBXAS1
fatty acid beta-oxidation	fatty acid beta-oxidation;fatty acid oxidation;lipid oxidation	IRS1;LEP;AUH;ECI2;SCP2;ACADVL;ABCD3;ACAD10;CRAT;PEX2;IRS2;ACADM;AMACR;CROT;DECR1;ETFB;HSD17B10;CPT2;ACAA1;ACOX1;ETFA;ACAA2;ACAT1;CPT1B;CPT1A;ECH1;GCDH;LONP2;MLYCD;HADH;AKT1;ACACB;HADHB;ETFDH;HADHA;ABCD2;PLIN5;EHHADH;HSD17B4;PPARA;ADIPOQ;MAPK14;ILVBL;PRKAG2;HACL1;ALOX5;APPL2;ADIPOR2;ADIPOR1;SOX9;ADH5;ALOX15B
respirasome	respirasome;mitochondrial respirasome;respiratory chain complex	COX7A2L;COX6C;COX5B;COA6;NDUFA13;COX7A2;NDUFV2;NDUFB1;NDUFB10;NDUFS8;NDUFA10;DMAC2;NDUFS6;NDUFS4;NDUFAB1;NDUFB9;COX7B;UQCRFS1P1;NDUFS5;NDUFB4;UQCRB;STMP1;COX6B1;NDUFA1;COX7C;NDUFA6;NDUFV1;NDUFB3;COX5A;C2orf69;NDUFC2;NDUFB5;NDUFA4;UQCRC1;CYC1;NDUFS3;COX8A;RAB5IF;CYCS;NDUFB6;NDUFS2;DMAC1;SDHA;SDHD;NDUFV3;SDHB;NDUFAF1;NDUFA9;COX15;NDUFA8;NDUFC1;UQCRFS1;NDUFA12;FOXRED1;WDR93;UQCRC2;UQCRH;HIGD1A;SDHC;NNT;NDUFA5;UQCRHL;NDUFS1;MTCO2P12;NDUFS7;NDUFB8;COX6A1
aerobic electron transport chain	aerobic electron transport chain;ATP synthesis coupled electron transport;mitochondrial ATP synthesis coupled electron transport	COX7A1;SDHAF2;COX4I1;MIR210;NDUFA3;NDUFS7;NDUFB8;COX6A1;COX7A2L;COX6C;COX5B;COX7A2;NDUFV2;NDUFB1;NDUFB10;NDUFS8;NDUFA10;NDUFS6;NDUFS4;NDUFAB1;NDUFB9;COX7B;UQCRFS1P1;NDUFS5;NDUFB4;UQCRB;COX6B1;NDUFA1;COX7C;NDUFA6;NDUFV1;NDUFB3;COX5A;PARK7;NDUFC2;NDUFB5;NDUFA4;UQCRC1;CYC1;NDUFS3;COX8A;CYCS;NDUFB6;NDUFS2;SDHA;SDHD;NDUFV3;SDHB;NDUFAF1;NDUFA9;COX15;NDUFA8;NDUFC1;UQCRFS1;SLC25A51;COQ9;UQCRC2;UQCRH;SDHC;DLD;NDUFA5;AFG1L;UQCRHL;NDUFS1;DNAJC15;PINK1;SNCA;MTCO2P12;NDUFB7;CHCHD2;COA6;GHITM;NDUFA12
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	COA1;NDUFA13;NDUFAF8;NDUFAF5;NDUFAF3;NDUFB1;ECSIT;NDUFB10;NDUFS8;NDUFA10;DMAC2;NDUFS4;NDUFAB1;ACAD9;NDUFAF6;NDUFB9;NDUFS5;NDUFB4;OXA1L;TMEM126A;NDUFA1;NDUFA6;NDUFB3;NDUFC2;NDUFB5;TMEM186;NDUFS3;NDUFB6;NDUFS2;DMAC1;NDUFAF1;NDUFA9;NDUFA8;NDUFC1;NDUFA12;FOXRED1;NDUFAF4;TIMM21;LYRM2;NDUFA5;NUBPL;NDUFS1
actin-mediated cell contraction	actin-mediated cell contraction;actin filament-based movement	TPM1;CAV1;CACNA1C;SCN2B;MYBPC3;TNNT2;SCN5A;JUP;CAMK2D;CAV3;KCNJ3;AKAP9;CACNA1G;GATA4;SCN3A;MYLK2;ACTC1;KCND3;MYH7;PDE4D;ROCK1;PLN;PIK3CA;FGF12;ADORA1;SLC9A1;SCN10A;NEDD4L;ATP1A1;GJA1;KCNQ1;QKI;ATP1A2;CTNNA3;GJA5;MYH6;ATP2A1;MYH2;LIMCH1;KCNA5;KCNH2;KCNE1;HCN4;DSC2;DSG2;MYL1;ANK2;ATP2A2;CACNB2;RYR2;KCNJ5;DSP;PKP2;CACNA1D;NOS1AP;KCNN2;GPD1L;SGCD;WAS;SUN2;MYO1C;MYO7B;MYO7A;MYO5A;MYH14;SYNE2;MYO1A
ATP biosynthetic process	ATP biosynthetic process;ribonucleoside triphosphate biosynthetic process;purine nucleoside triphosphate biosynthetic process;purine ribonucleoside triphosphate biosynthetic process;nucleoside triphosphate biosynthetic process	ATP5MK;LIPA;NDUFA13;NDUFV2;NDUFB1;ATP5MF;NDUFB10;NDUFS8;DNAJC30;ATP5ME;PPARGC1A;NDUFA10;ATPSCKMT;NDUFS6;ATP5MC2;NDUFS4;NDUFAB1;ATP5PO;NDUFB9;NDUFS5;NDUFB4;ATP5MC1;ATP6V1A;NDUFA1;ATP5PF;NDUFA6;NDUFV1;VCP;NDUFB3;ATP5MG;ATP5PD;NDUFC2;ALDOA;NDUFB5;STOML2;NDUFS3;ATP5F1C;SPHK2;ATP6V0C;NDUFB6;NDUFS2;SDHA;PRKAG2;SDHD;NDUFV3;SDHB;NDUFA9;NDUFA8;COX11;NDUFC1;NDUFA12;ATP5PB;ATP5MC3;TREM2;DMAC2L;SDHC;ATP5F1A;ATP5F1B;NDUFA5;NDUFS1;PARP1;PINK1;PPARA;NME9;NME6;ADK;AK4;AK1;AK3
immunoglobulin mediated immune response	immunoglobulin mediated immune response;B cell mediated immunity	FCGR2B;EXOSC6;IGHV3-15;LIG4;FCGR2A;CD27;IGHV4-59;CARD9;FCER1G;C4B;C7;IGHV1-69;IGHV3-74;IGHA2;NCR3LG1;MSH2;PTPN6;IGHV3-30;IGHV2-26;IGHD;MPL;TREM2;SUSD4;IGHV3-43;IGHV4-61;TP53BP1;PRKCD;FCGR3A;FCGR2C;CR1;IGHV2-70D;TFRC;IGHV3-73;BTK;IGHV3-7;C1QA;C1QB;IGLC1;IGHA1;IGHV1-69D;IGHV3-11;IGHV7-4-1;IGLC3;IGHV3-20;C1QC;IGHV1-18;IGHV5-51;MLH1;IGHV4-4;IGHV4-34;IGHG1;IGLC2;TLR8;C6;IGHV3-21;IGHG4;IGHV1-24;IGHV4-28;IL10;IGHV1-69-2;IGHV3-13;IGHG3;IGHV6-1;IGHV4-31;IGHV2-5;IGHV1-3
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	NDUFA13;NDUFV2;NDUFB1;NDUFB10;NDUFS8;NDUFA10;DMAC2;NDUFS6;NDUFS4;NDUFAB1;NDUFB9;NDUFS5;NDUFB4;NDUFA1;NDUFA6;NDUFV1;NDUFB3;NDUFC2;NDUFB5;NDUFA4;NDUFS3;NDUFB6;NDUFS2;DMAC1;NDUFV3;NDUFAF1;NDUFA9;NDUFA8;NDUFC1;NDUFA12;FOXRED1;WDR93;NDUFA5;NDUFS1
regulation of striated muscle contraction	regulation of striated muscle contraction;regulation of cardiac muscle contraction	CALM1;DLG1;RNF207;NPPA;KBTBD13;CALM3;DMPK;DMD;ACTN3;CAV1;CACNA1C;SLC8A3;BMP10;MYBPC3;SCN5A;JUP;ADRA1B;CAMK2D;CAV3;AKAP9;GATA4;MYH7;PDE4D;ACE2;PLN;TNNI3K;HRC;ADORA1;SLC9A1;SCN10A;TRPV4;ATP1A1;KCNQ1;ATP1A2;CTNNA3;ADRA1A;GJA5;ATP2A1;CASQ2;HCN4;DSC2;DSG2;CASQ1;ATP1B1;ANK2;TNNI1;TMEM38B;ATP2A2;RYR2;DSP;PKP2;SLC8A1
myofibril assembly	myofibril assembly;striated muscle cell development	MYBPC1;CSRP3;TPM1;TCAP;BMP10;CFL2;MYBPC3;TNNT2;KLHL41;WDR1;FLNC;ANKRD1;CAV3;ACTN2;ACTC1;MYH7;LDB3;AKAP13;SYNPO2L;OBSCN;MYOM2;MYOM1;TTN;MYPN;PRKAR1A;NEBL;PROX1;LMOD3;LMOD2;OBSL1;MYLK3;MYH6;MYOZ2;MYOM3;PGM5;ADPRHL1;TMOD1;CASQ1;FHOD3;NEB;MEF2A;MYBPC2
