representative	grouped_terms	genes
purine ribonucleotide metabolic process	purine ribonucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process	HDAC4;NDUFB10;GMPS;FIGNL1;ATP5MK;NPR2;NDUFB9;ATP5MJ;SDHA;DCAKD;NDUFV1;SUCLG2;ATP6V0C;ATP5PD;STAT3;NDUFV3;NDUFB8;HSD17B12;ALDOA;PRKACA;SULT1A2;GAPDH;NDUFA3;HMGCS1;ATP5PO;MFN1;SLC4A4;NDUFS6;EFL1;PGK1;ACSM2B;GALK1;PGAM1;ATP5MG;ADSS1;ADCY5;NUDT4B;TECR;ATIC;PDK2;HACD1;AK1;ACOT1;PDK3;SDHB;ADSL;GPD1;HPRT1;ATP5MC2;MLXIPL;AK5;PPARA;NDUFB4;PFAS;NDUFS5;MTHFD1;APP;NDUFA9;ACSS1;VCP;BEND3;NDUFB1;ATP5IF1;JMJD8;DLST;ATP5MF;ACOT2;FAR2;NDUFA1;NUDT8;ACSS2;NUDT2;TIGAR;PDE4B;ATP1A2;NDUFA12;GPAT4;NDUFV2;PDHX;DNM1L;PARG;ELOVL5;ATP6V1A;ACSL6;OGDH;RHOQ;PKM;SUCLG1;NDUFC1;HK1;PDE4D;STOML2;COX11;ATP5PF;ATP5MC1;OPA1;NDUFA6;HACD2;GCDH;OXSM;NME6;MCCC2;MMUT;ATP5F1EP2;ADK;ACSF2;EP300;NDUFA8;NDUFB2;ATP5F1A;NDUFAB1;MPC2;PMVK;ATP5F1B;ACSL3;NDUFS1;ATP5F1C;KAT2B;HIF1A;OGDHL;PPP2CA;PPCS;NDUFB3;CROT;PPAT;BPGM;NME5;DHTKD1;ABCC6;NME7;PANK1;ADCY1;AK3;DLD;ACAT1;PRKAG1;PANK4;NDUFB6;MTOR;NDUFB5;MPP1;PAICS;ACOT8;ABCD1;ATP5MC3;ATP5PB;ACOT4;ACACA;PFKM;DLG2;NPPC;CLPX;DLAT;RAN;FOXK2;PINK1;DNAJC30;FITM2;NUDT4;NDUFS2;MYH6;HSD17B4;SUCLA2;ATP1B1;NUDT7;SDHD;NDUFA5;PDHA1;HINT1;NUDT3;GART;BPNT1;NDUFC2;SDHC;DMAC2L;PDHB;GUCY2D;OLA1;ADCY9;PGM1;NMNAT1;AMPD3;ALDOC;NT5C1A;GDA;NUDT19;ACSL4;PARP1;UMPS;RNASEH2B;CTPS1;DHODH;UPB1;RFK;UPRT;DPYS;RPIA;NUDT14;PRPS1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	AMDHD1;PEX7;ETFB;PEX2;ADIPOQ;MTRR;SLC25A21;BCKDK;IRS1;SLC16A1;ABHD2;BCAT2;BCKDHA;ACAA2;AIG1;CRAT;ACAD8;PPARA;IVD;GAD1;GLUD1;DLST;NUDT8;HADHA;MTHFS;RIDA;PCCB;ETFDH;GLUD2;PHYH;GCDH;MCCC2;KYAT1;ECHDC1;SCP2;SCLY;BLMH;CARNMT1;ACAA1;AUH;ETFA;GOT2;CROT;HACL1;HADHB;GOT1;PGD;ALDH5A1;GCSH;AKR1A1;LONP2;DLD;ACAT1;ECI2;MCCC1;ACOT8;ABCD1;DECR1;ACOXL;ACOT4;ETFBKMT;ACADSB;PEX5;ACADM;SLC25A44;DBT;HSD17B4;ABCD2;NUDT7;PCCA;GSTZ1;HIBCH;FAAH;QDPR;AMACR;TST;DDO;QPRT;HADH;ATP2B4;ACOX1;HIBADH;CPT2;EHHADH;PEX13;AASDHPPT;NUDT19;ABCD3;SORD
leukocyte mediated immunity	leukocyte mediated immunity;lymphocyte mediated immunity	IGHM;IGHV3-33;IGHV3-23;IGKC;IGHG1;IGHV3-48;KLRD1;F2RL1;IGHG2;IGHV4-39;IGHV3-30;TLR9;FCGR3B;IL20RB;MICB;IGLC2;IGHA1;IL18RAP;GAB2;ARG1;TRAF6;IGHV1-24;HLA-C;SERPING1;IGHV1-69;IGHA2;IGHV3-49;TCIRG1;CD19;IGHV3-74;IGHV5-51;BATF;TGFB1;ANXA3;IGHV6-1;AICDA;IGHV3-53;TRAF2;TRPM4;LYST;IGLC1;IGHV4-61;HLA-E;C4BPA;NCR1;TBX21;IGLC3;NKG7;TREM1;IGHV1-3;IGHV3-7;INPP5D;IRF7;BST2;LAG3;PIK3R6;GZMM;KLRK1;ATAD5;CRTAM;DNASE1L3;LTA;IL13RA2;RNF168;IGHV3-11;HLA-F;AGER;IGHV1-69D;STXBP1;CD177;SMAD7;FGR;C2;NFKBIZ;C1RL;IGHV1-58;IGHV3-66;GNL1;IGHV4-59;GAPT;IGHG4;IGHG3;MICA;KLRC3;IGHV3-72;TICAM2;PIK3CD;NCR3;MALT1;KLRC2;CLU;SPON2;C1R;RFTN1;LAT;CD70;SH2D1B;F2;KLRB1;IGHV3-20;ZBTB1;LGALS9;CD300A;HPX;LAT2;IGHV1-18;JAG1;STAP1;PRF1;ARID5A;IGHV4-31;IGHV3-64D;AZU1;SLC15A4;IRAK4;KLRC4;RAB44;CD96;CFI;C1S;SLAMF7;TNF;STAT6;IGHV2-70;IGHV2-26;NDST2;STX7;CSF2RB;CLC;SVEP1;IGHV3-43;SH2D1A;FES;NCR3LG1;RIPK3;IL23A;SANBR;GZMB;APLF;HLA-B;IGHV3-15;DNASE1;IGHV3-21;KLRC1;P2RX7;BCL6;DBH;IGHV5-10-1;PTPRC;CHGA;IGHV4-4;IGHV2-5;SWAP70;HLA-DRB1;NOD2;STX4;IGHV3-73;IGHV7-4-1;STAT5B;LEP;TLR4;SPN;IL4R;IGHV4-28;KMT2E
transporter complex	transporter complex;transmembrane transporter complex	PTK2B;ABCC8;CACNA1E;PEX14;NDUFB10;KCNG2;SNAP25;TIMM8A;OLFM3;SCN2B;KCNB1;RYR1;NDUFB9;NDUFV1;CACNG6;ATP6V0C;CYC1;NDUFV3;NDUFB8;CACNA2D4;CHRNB2;PRKACA;NDUFA3;SMDT1;GRIA3;NDUFS6;KCNJ11;TIMM10;ATP8B4;SCN1A;ABCB6;CHRNA1;CACNA1G;TIMM13;GABRA4;SCN3A;LRRC8A;PTPA;CACNA1H;ATP1A3;ABCB8;CACNA1A;ATP6V1D;TIMM10B;ABCG8;NDUFB4;UQCRC1;CACNB2;CYBB;ATP1B3;CHRNA7;KCNS1;GRIN1;KCNQ1;OSTM1;NDUFS5;SHISA8;CNGB3;NDUFA9;CHRNA3;AKAP6;NDUFB1;LRRC8C;CCDC51;FOXRED1;NDUFA1;TMEM37;CALM2;PDE4B;ATP1A2;CACNG8;NDUFA12;NDUFV2;TTYH2;CASQ2;CLIC6;DMAC2;ATP6V1A;DMAC1;KCNS2;KCND3;ANO6;MICU1;KCNN1;DLG3;KCNA1;CNTNAP2;KCNQ5;UQCRB;NDUFC1;PDE4D;NDUFA6;GABRG2;UQCRH;VWC2;BEST3;NDUFA8;NDUFB2;KCNH3;NDUFAB1;CLCNKB;KCNH2;NDUFS1;UQCRHL;AMIGO1;CHP1;RYR2;CLIC5;GABRB1;ABHD6;NDUFB3;KCNA6;ATP6V0D1;NALCN;NDUFA4;ERGIC2;UQCRC2;WDR93;UQCRFS1;CHRNB1;NDUFB6;NDUFB5;KCNA7;GABRA5;KCNE5;ATP6V1H;GRIN2A;GRIK5;DLG2;KCNJ3;SHISA7;GRIK2;KCNA5;CACNA1D;CHRND;NDUFS2;PEX12;ATP1B1;CATSPERB;CALM1;NDUFA5;SUMO1;PLN;CHRNB4;CLCN2;TRPC4;MICU2;NDUFAF1;CLIC4;NDUFC2;KCNF1;HCN4;KCNK12;ATP1A1;PEX13;HVCN1;KCNJ5;GLRB;ATP11A;KCNA3;LRRC8E;CALM3;HTR3A;KCNC3;KCNK1;KCNA2;KCNJ12;CACNA2D3;KCNH7;HCN1;KCNIP2;GABRB3;ATP8A2;CACNA2D2
translation factor activity, RNA binding	translation factor activity, RNA binding;translation regulator activity, nucleic acid binding;translation regulator activity	EIF3I;EIF5;EIF3H;GCN1;EIF1B;EIF1AY;EFL1;EIF3B;EEF2;MTRF1;TUFM;EEF1A2;EIF2B3;EIF4B;EIF2S3;EIF2S2;EIF4A2;EIF3M;EIF4E2;EIF4H;ABCF1;EIF5A;EIF3L;EIF3A;MRPL58;EIF4E3;DHX29;ETF1;EIF2S1;EIF3J;EIF4E;MTIF2;EIF4G3;EEF2K;EIF1AX;MTRFR;EIF4G1;TSFM;EIF5AL1;MTRF1L;MTIF3;GFM1;EIF4G2;DENR;EIF2S3B;GSPT2;COPS5;GSPT1;HBS1L;PAIP1;IGF2BP2;LARP1;PAIP2B;DHFR;PAIP2;EIF3K;SHMT1;CELF4;CNBP;EEFSEC;IFRD2;FXR2;SERBP1;EIF4EBP2;FXR1;NHLRC1
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	NDUFA13;NDUFB10;NDUFB9;NDUFV1;NDUFV3;NDUFB8;NDUFA3;NDUFS6;NDUFB4;NDUFS5;NDUFA9;NDUFB1;FOXRED1;NDUFA1;NDUFA12;NDUFV2;DMAC2;DMAC1;NDUFC1;NDUFA6;NDUFA8;NDUFB2;NDUFAB1;NDUFS1;NDUFB3;NDUFA4;WDR93;NDUFB6;NDUFB5;NDUFS2;NDUFA5;NDUFAF1;NDUFC2
B cell mediated immunity	B cell mediated immunity;immunoglobulin mediated immune response	IGHM;IGHV3-33;IGHV3-23;IGKC;IGHG1;IGHV3-48;IGHG2;IGHV4-39;IGHV3-30;FCGR3B;IGLC2;IGHA1;IGHV1-24;SERPING1;IGHV1-69;IGHA2;IGHV3-49;TCIRG1;CD19;IGHV3-74;IGHV5-51;BATF;TGFB1;IGHV6-1;AICDA;IGHV3-53;IGLC1;IGHV4-61;HLA-E;C4BPA;TBX21;IGLC3;IGHV1-3;IGHV3-7;INPP5D;IRF7;ATAD5;LTA;IL13RA2;RNF168;IGHV3-11;IGHV1-69D;C2;NFKBIZ;C1RL;IGHV1-58;IGHV3-66;IGHV4-59;GAPT;IGHG4;IGHG3;IGHV3-72;CLU;C1R;CD70;IGHV3-20;HPX;IGHV1-18;IGHV4-31;IGHV3-64D;SLC15A4;CFI;C1S;TNF;STAT6;IGHV2-70;IGHV2-26;CSF2RB;SVEP1;IGHV3-43;NCR3LG1;SANBR;APLF;IGHV3-15;IGHV3-21;BCL6;IGHV5-10-1;PTPRC;IGHV4-4;IGHV2-5;SWAP70;NOD2;IGHV3-73;IGHV7-4-1;IL4R;IGHV4-28
nucleoside triphosphate metabolic process	nucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;ATP metabolic process;purine nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process	HDAC4;NDUFB10;FIGNL1;ATP5MK;NDUFB9;ATP5MJ;SDHA;NDUFV1;ATP6V0C;ATP5PD;STAT3;NDUFV3;NDUFB8;ALDOA;PRKACA;GAPDH;NDUFA3;ATP5PO;MFN1;SLC4A4;NDUFS6;EFL1;PGK1;GALK1;PGAM1;ATP5MG;NUDT16;CTPS1;AK1;SDHB;GPD1;ATP5MC2;MLXIPL;AK5;PPARA;NDUFB4;NDUFS5;APP;NDUFA9;VCP;BEND3;NDUFB1;ATP5IF1;JMJD8;ATP5MF;NDUFA1;NUDT2;TIGAR;ATP1A2;NDUFA12;NDUFV2;DNM1L;PARG;ATP6V1A;OGDH;RHOQ;NUDT15;PKM;NDUFC1;HK1;STOML2;COX11;ATP5PF;ATP5MC1;OPA1;NDUFA6;NME6;ATP5F1EP2;ADK;EP300;NDUFA8;NDUFB2;ATP5F1A;NDUFAB1;ATP5F1B;NDUFS1;ATP5F1C;KAT2B;HIF1A;OGDHL;PPP2CA;NDUFB3;BPGM;NME5;DHTKD1;ABCC6;NME7;AK3;PRKAG1;NDUFB6;MTOR;NDUFB5;ATP5MC3;ATP5PB;PFKM;CLPX;RAN;DCTPP1;FOXK2;PINK1;DNAJC30;NDUFS2;MYH6;ATP1B1;ENTPD3;SDHD;SMPDL3A;NDUFA5;NDUFC2;SDHC;DMAC2L;OLA1;PGM1;NMNAT1;ALDOC;PARP1;ATP5F1E;NDUFA13;ATP5ME;SAMHD1
peroxisomal membrane	peroxisomal membrane;microbody membrane	TMEM35A;PEX7;PEX2;PECR;ATAD1;MAVS;CAT;PXMP4;PEX11G;FAR2;NBR1;AGPS;PEX11B;ACSL6;ACBD5;PLAAT3;DHRS4;ACSL3;DHRS7B;ALDH3A2;PXMP2;TRIM37;ABCD1;PEX3;PEX5;PEX12;HSD17B4;ABCD2;PEX19;GNPAT;TTC1;PNPLA8;ACOX1;PEX13;PEX11A;SYT7;FNDC5;ACSL4;ABCD3
myofibril	myofibril;sarcomere;contractile fiber	PARVB;FHL2;DCTN4;MYOM2;GGPS1;LRRC39;RYR1;NRAP;SQSTM1;ALDOA;SVIL;FBXO22;TRIM54;SCN1A;MYBPC2;MYL4;LMAN1;LMOD1;TTN;PDLIM5;SIMC1;TPM2;MTM1;MYBPC3;MYZAP;NEB;ITGB1BP2;MYOZ2;FRG1;FLNB;MYL2;NEXN;LDB3;FHOD3;CFL2;MYBPC1;MYOT;CSRP3;NBR1;SORBS2;CALM2;SYNPO2;PDE4B;CASQ2;NOS1AP;SLC8A1;TNNT2;PSMA6;FBXO32;SYNM;UNC45B;KY;PYROXD1;MYLK2;STYXL2;GLRX3;JUP;FBXL22;FBP2;CMYA5;SYNC;HOMER1;TRIM32;NEBL;PDE4DIP;CSRP2;PALLD;MYOM3;SMPX;KAT2B;RYR2;ABRA;LMOD2;PAK1;OBSL1;CAV3;FERMT2;VCL;CAVIN4;PGM5;LRRC10;MYBPHL;KCNA5;CACNA1D;SCO1;MYH6;FXR1;CALM1;ANK2;TMOD1;CASQ1;PPP1R12A;PPP1R12B;DAG1;ATP2B4;PPP2R5A;JPH1;CAB39;SYNE2;KCNN2;LMOD3;CALM3;KLHL41;RTN2;XIRP2;ANK3;ACTA2;GJA1;DEK
peroxisomal matrix	peroxisomal matrix;microbody lumen	CRAT;CAT;ACOT2;AGPS;NUDT12;PAOX;GSTK1;PHYH;SCP2;DHRS4;ACAA1;CROT;IDH1;HACL1;LONP2;PRDX5;ECI2;ACOT8;ACOXL;ACOT4;PEX5;HSD17B4;NUDT7;AMACR;DDO;IDE;GNPAT;ACOX1;EHHADH;NUDT19;ABCD3
NADH dehydrogenase activity	NADH dehydrogenase activity;NADH dehydrogenase (quinone) activity;NADH dehydrogenase (ubiquinone) activity;NAD(P)H dehydrogenase (quinone) activity;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor;oxidoreductase activity, acting on NAD(P)H	NDUFB10;NDUFB9;NDUFV1;NDUFV3;NDUFB8;NDUFA3;NDUFS6;NDUFB4;NDUFS5;NDUFA9;NDUFB1;NQO1;NDUFA1;NDUFA12;NDUFV2;NDUFC1;NDUFA6;NDUFA8;NDUFB2;NDUFS1;NDUFB3;NDUFA4;NDUFB6;NDUFB5;NDUFS2;AIFM1;NDUFA5;NDUFC2;CBR4;DHRS4;CRYZ;MTRR;CYBB;NNT;COX15;AIFM3;RNLS
regulation of heart contraction	regulation of heart contraction;heart contraction;heart process;regulation of blood circulation	SLC4A3;CACNA1H;GLP1R;ATP1A3;GJA5;MYL2;S100A1;CACNB2;GJA1;KCNQ1;TNNI3K;EHD3;TRDN;CSRP3;NKX2-5;EDNRB;CALM2;SLC8A2;PDE4B;ATP1A2;MEF2A;CASQ2;NOS1AP;SLC8A1;TNNT2;KCND3;GLRX3;CAMK2D;JUP;PDE4D;SLC1A1;SPX;KCNH2;CORIN;RYR2;CAV1;GATA4;TBX5;CAV3;CELF2;HSPB7;ZMPSTE24;BVES;CHRM2;KCNE5;KCNJ3;DSG2;THRA;KCNA5;CACNA1D;MYH6;ATP1B1;TMEM38A;CALM1;TMEM65;PLN;ADRB1;ANK2;YWHAE;EDNRA;DSC2;ATP2A2;DSP;PKP2;HCN4;ATP2B4;ADORA1;HOPX;ATP1A1;TMEM38B;FGF13;RNLS;CXADR;KCNN2;KCNJ5;CALM3;KCNJ12;KCNIP2;ATP2B2;CACNA1G;GPD1L;MYL4;DMPK;TTN;SCN3A;MYBPC3;SGCD;FGF12;GATA6;DNM1L;MYLK2;CDC42;SOD1;MAP2K6;NEDD4L;MTOR;PPCS;YAP1;ITGB1;CHRM3;FAAH;AGTR1;HRH2
