representative	grouped_terms	genes
intrinsic apoptotic signaling pathway in response to DNA damage	intrinsic apoptotic signaling pathway in response to DNA damage;signal transduction in absence of ligand;extrinsic apoptotic signaling pathway in absence of ligand	BAK1;BOK;BAX;BCL2L2;BCL2A1;TRIAP1;BCL2L1;BID;HTRA2;BCL2;MCL1;BAD
proton-transporting two-sector ATPase complex	proton-transporting two-sector ATPase complex;proton-transporting ATP synthase complex;ATPase complex;mitochondrial proton-transporting ATP synthase complex	ATP5MF;ATP5MJ;ATP5F1E;ATP5ME;ATP5F1B;ATP5MK;ATP5MC3;ATP5F1A;ATP5PB;ATP5PD;ATP5F1C;ATP5PO;DMAC2L;ATP5PF
negative regulation of biological process	negative regulation of biological process;negative regulation of cellular process	SLC25A5;PRELID1;ATAD3A;SPHK2;STYXL1;PC;MAVS;BAK1;LETM1;SLC25A6;ABCD1;BOK;BAX;TBRG4;BCL2L2;PGAM5;BCL2A1;GPAT2;PYCR1;NOCT;FTH1;LONP1;GFER;COA8;TSPO;DGUOK;FASTK;AIFM2;TDRKH;YRDC;TRIAP1;DNA2;AASS;PIF1;PHB2;BCL2L1;BID;SLC8B1;MGARP;SHMT2;HTRA2;CASP3;SDHAF2;PDE2A;GPX1;MUTYH;OGG1;FABP1;CASP8;FKBP8;PDE12;PICK1;BCL2;PRDX4;MCL1;HSPD1;POLDIP2;AURKAIP1;NDUFAF2;ARL2;HTATIP2;APEX1;CDK5RAP1;ANGEL2
mononuclear cell differentiation	mononuclear cell differentiation;leukocyte differentiation	SLC25A5;FASN;PRELID1;BAK1;PDP2;BAX;CLPB
phosphatase activity	phosphatase activity;phosphoric ester hydrolase activity	STYXL1;PDP2;NT5DC2;NT5DC3;PGAM5;TIMM50;NOCT;NT5M
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribonucleotide biosynthetic process;ribose phosphate biosynthetic process;purine nucleotide biosynthetic process;purine-containing compound biosynthetic process	DLAT;NDUFS5;ATP5MF;GCDH;ATP5MJ;ATP5F1E;NDUFC1;ATP5ME;NDUFA10;PDHA1;NDUFA2;ACSL1;NDUFA8;ATP5F1B;NDUFB2;NDUFV2;ACSL6;AK4;NDUFV3;ATP5MK;AK3;NDUFB6;ATP5MC3;NDUFB1;PDHX;MMUT;ATP5F1A;COX11;ATP5PB;NDUFS2;NDUFB9;NDUFB3;NDUFS4;NDUFA1;ATP5PD;SDHA;SDHC;PDHB;NDUFA9;ACAT1;ATP5F1C;DLD;ATP5PO;SDHD;SDHB;DMAC2L;NDUFB5;NDUFB4;NDUFA5;ATP5PF;NMNAT3;NADK2
ATP binding	ATP binding;adenyl ribonucleotide binding;purine ribonucleotide binding;ribonucleotide binding;carbohydrate derivative binding	ATAD3A;SPHK2;CKMT1B;PC;ABCD1;CARS2;ATAD3B;COASY;DHX30;FLAD1;BCS1L;MMAB;GATC;CLPB;LONP1;KARS1;CPS1;ALDH18A1;DGUOK;ACSF3;ADCK2;MTHFD1L;AK2;FASTK;AARS2;DTYMK;RECQL4;PGS1;DNA2;GUK1;PIF1;SELENOO;PANK2;TK2;FPGS;TWNK;ABCB8;COQ8B;NAXD;DMPK;THG1L;ACLY;ACOT7;PDE2A;NME4;CYB5R3;GTPBP3;MOCS1;NUDT2;MTG2;GTPBP6;RHOT2;RAB24;HSPE1;DUS2
peroxisomal matrix	peroxisomal matrix;microbody lumen	EHHADH;PRDX5;EPHX2;NUDT19;HSD17B4;CAT;CRAT;ACOT2;PHYH;IDE;GSTK1;SCP2;AMACR
purine ribonucleoside triphosphate binding	purine ribonucleoside triphosphate binding;purine ribonucleotide binding;ribonucleotide binding;carbohydrate derivative binding	ATAD3A;SPHK2;CKMT1B;PC;ABCD1;CARS2;ATAD3B;COASY;DHX30;FLAD1;GTPBP3;BCS1L;MOCS1;MMAB;GATC;CLPB;LONP1;NUDT2;KARS1;CPS1;ALDH18A1;DGUOK;ACSF3;ADCK2;MTHFD1L;AK2;FASTK;AARS2;DTYMK;RECQL4;PGS1;DNA2;GUK1;PIF1;SELENOO;PANK2;TK2;FPGS;MTG2;TWNK;GTPBP6;ABCB8;COQ8B;RHOT2;NAXD;DMPK;THG1L;ACLY;NME4;RAB24;HSPE1;GLYCTK;TRNT1;NME3;HSPD1;DCAKD;MTG1;ACOT7;PDE2A;CYB5R3;DUS2
positive regulation of programmed cell death	positive regulation of programmed cell death;positive regulation of apoptotic process	PRELID1;SPHK2;STYXL1;BAK1;BOK;BAX;BCL2A1;MTCH1;TSPO;AIFM2;BBC3;BID;HTRA2;CASP3;CASP8;BCL2;MCL1;HSPD1;BAD;HTATIP2;C1QBP;DIABLO;BNIP3L;FIS1;PTRH2;SEPTIN4
blood vessel development	blood vessel development;vasculature development	SPHK2;BAK1;BAX;FKBP10;PANK2;COMT;PDE2A;GPX1;CASP8
vesicle membrane	vesicle membrane;cytoplasmic vesicle membrane	BOK;ATAD3B;BCL2L1;RAB24;PICK1;MGST1;STOM;STX17
negative regulation of signal transduction	negative regulation of signal transduction;negative regulation of response to stimulus;negative regulation of cell communication;negative regulation of signaling	SLC25A5;PRELID1;MAVS;BAK1;SLC25A6;BOK;BAX;BCL2L2;PYCR1;LONP1;TRIAP1;PHB2;BCL2L1;BID;HTRA2;SDHAF2;PDE2A;GPX1;CASP8;BCL2;MCL1;GFER;OGG1;NDUFAF2;TSPO;PICK1
transmembrane transporter complex	transmembrane transporter complex;transporter complex	NDUFAB1;DMAC1;NDUFV1;NDUFS5;NDUFC1;NDUFA10;NDUFAF1;NDUFA2;NDUFA8;FOXRED1;UQCRB;UQCRQ;NDUFB2;NDUFV2;NDUFV3;NDUFA4;UQCRH;NDUFB6;NDUFB1;UQCRFS1;UQCRC1;UQCRC2;NDUFS2;NDUFB9;NDUFB3;NDUFS4;NDUFA1;CCDC51;NDUFA9;MICU2;NDUFB5;NDUFB4;NDUFA5;MICU1;TIMM8B
cellular component organization	cellular component organization;organelle organization;cellular component organization or biogenesis	SLC25A5;TOMM40;PRELID1;TOMM22;ATAD3A;MTFR1L;SPHK2;STYXL1;MAVS;BAK1;LETM1;SLC25A6;ABCD1;COA4;BOK;BAX;ATAD3B;FKBP10;BCL2L2;PGAM5;BCL2A1;MRPS2;TMEM11;DHX30;FDX2;POLG;ANTKMT;TIMM50;MTFP1;MIGA2;NOCT;MTCH1;MARCHF5;BCS1L;TIMM10;LYRM4;LONP1;MTRF1L;TIMM13;COA8;TSPO;DGUOK;CHCHD6;AIFM2;POLG2;MPV17;TDRKH;RECQL4;BBC3;TIMM9;TRIAP1;DNA2;PIF1;PHB2;TIMM29;PANK2;BCL2L1;PRELID3A;BID;MGARP;TOP1MT;SHMT2;PISD;TWNK;PEX11B;CEP89;HTRA2;PTRH1;TIMM10B;NUDT5;CASP3;ABCB8;NDUFA11;SDHAF2;MTRFR;PDE2A;GPX1;RHOT2;MTX3;GLS;HSCB;DMPK;THG1L;HSD17B10;TOMM5;SCO2;FKBP8;MTFR2;BLOC1S1;PICK1;ECSIT;BCL2;NDUFAF8;SDHAF1;RAB5IF;PRDX4;TRNT1;MCL1;COX19;NME3;HSPD1;POLDIP2;MRM2;MTFR1;AURKAIP1;NDUFAF2;COA3;ARL2;BAD;LETMD1;APEX1;IBA57;STX17;RCC1L;MTG2;NSUN4
positive regulation of macromolecule metabolic process	positive regulation of macromolecule metabolic process;positive regulation of nitrogen compound metabolic process	PRELID1;SPHK2;MAVS;BAK1;RMND1;BOK;BAX;NOCT;MTCH1;GFER;KARS1;SLC25A37;POLG2;BBC3;TRIAP1;DNA2;PHB2;BID;HTRA2;CASP3;MRPL12;PDE2A;CASP8;PTGES2;HSPE1;PDE12;BCL2;HSPD1;RPUSD3;AURKAIP1;COA3;BAD;HTATIP2;APEX1;RCC1L;METTL8;CDK5RAP1;ANGEL2;C1QBP;DIABLO;CRY1;TAFAZZIN
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	TIMM21;NDUFB8;NDUFB10;LYRM2;NDUFAF4;OXA1L;NDUFAB1;DMAC1;TMEM186;NDUFS5;NDUFC1;NDUFA10;NDUFAF1;NDUFA2;NDUFAF6;NDUFAF5;NDUFA8;FOXRED1;TMEM126B;NDUFB2;NDUFAF7;NDUFB6;NUBPL;NDUFB1;NDUFS2;NDUFB9;NDUFB3;NDUFS4;NDUFA1;NDUFA9;NDUFB5;NDUFB4;NDUFA5
regulation of cell communication	regulation of cell communication;regulation of signaling;regulation of signal transduction	SLC25A5;PRELID1;SPHK2;STYXL1;MAVS;BAK1;SLC25A22;SLC25A6;BOK;BAX;BCL2L2;PYCR1;MTCH1;LONP1;TSPO;BBC3;TRIAP1;PHB2;BCL2L1;BID;SLC8B1;HTRA2;KMO;SDHAF2;PDE2A;GPX1;DMPK;CASP8;FKBP8;PICK1;BCL2;PIGBOS1;MCL1
inner mitochondrial membrane protein complex	inner mitochondrial membrane protein complex;membrane protein complex	NDUFV1;CHCHD3;COX5A;NDUFS5;ATP5MF;ATP5MJ;COX7A2;ATP5F1E;NDUFC1;ATP5ME;NDUFA10;NDUFAF1;NDUFA2;COX5B;NDUFA8;FOXRED1;UQCRB;UQCRQ;ATP5F1B;NDUFB2;NDUFV2;COX6C;AFG3L2;COX4I1;NDUFV3;NDUFA4;ATP5MK;UQCRH;NDUFB6;MPC1;ATP5MC3;IMMP1L;NDUFB1;UQCRFS1;UQCRC1;ATP5F1A;UQCRC2;ATP5PB;DNAJC15;NDUFS2;NDUFB9;NDUFB3;NDUFS4;NDUFA1;IMMT;ATP5PD;SDHA;SDHC;NDUFA9;ATP5F1C;ATP5PO;COX7B;COX7C;MICU2;MTX2;SDHD;SDHB;APOO;NDUFB5;NDUFB4;DNAJC19;NDUFA5;ATP5PF;MICU1;COA6;MFN1;TOMM20;TOMM7;SLC25A4;VDAC1;CCDC51;VDAC3;DMAC2L
signaling	signaling;cell communication	SLC25A5;PRELID1;SPHK2;STYXL1;MAVS;BAK1;SLC25A22;SLC25A6;BOK;BAX;BCL2L2;BCL2A1;PYCR1;TIMM50;MTCH1;CLPB;LONP1;GFER;KARS1;COA8;TSPO;FASTK;BBC3;TRIAP1;DNA2;PHB2;BCL2L1;COMT;BID;SLC8B1;PEX11B;CEP89;HTRA2;KMO;CASP3;SDHAF2;PDE2A;GPX1;RHOT2;GLS;DMPK;CASP8;FKBP8;PICK1;ECSIT;AGXT;BCL2;PIGBOS1;PRDX4;MCL1;HSPD1
cell death	cell death;programmed cell death;apoptotic process	SLC25A5;PRELID1;ATAD3A;SPHK2;STYXL1;BAK1;SLC25A6;BOK;BAX;BCL2L2;PGAM5;BCL2A1;PYCR1;TIMM50;MTFP1;MTCH1;NUDT2;GFER;COA8;TSPO;FASTK;AIFM2;BBC3;TRIAP1;PHB2;BCL2L1;BID;HTRA2;AIFM3;CASP3;GPX1;RHOT2;RMDN3;DMPK;MUTYH;OGG1;FABP1;CASP8;FKBP8;GLS2;BCL2;MCL1;NME3;HSPD1
regulation of peptidase activity	regulation of peptidase activity;regulation of endopeptidase activity;regulation of hydrolase activity;regulation of cysteine-type endopeptidase activity	PRELID1;BAK1;BOK;BAX;MTCH1;BBC3;TRIAP1;BID;HTRA2;GPX1;FABP1;CASP8;HSPE1;HSPD1;BAD;STYXL1;PHB2;ARL2
regulation of organelle organization	regulation of organelle organization;regulation of mitochondrion organization	SLC25A5;PRELID1;STYXL1;MAVS;BAK1;SLC25A6;BOK;BAX;BCL2L2;PGAM5;MARCHF5;TSPO;BBC3;TRIAP1;PIF1;BCL2L1;BID;MGARP;PISD;HTRA2;PDE2A;GPX1
nucleotide transmembrane transporter activity	nucleotide transmembrane transporter activity;organophosphate ester transmembrane transporter activity;nucleobase-containing compound transmembrane transporter activity;nucleotide transport;purine nucleotide transport;adenine nucleotide transport;adenine nucleotide transmembrane transporter activity;purine nucleotide transmembrane transporter activity;purine ribonucleotide transport	SLC25A5;SLC25A6;ABCD1;SLC25A25;SLC25A51;SLC25A41;SLC25A16;SLC25A32
monoatomic ion channel activity	monoatomic ion channel activity;monoatomic cation channel activity;proton channel activity;proton-transporting ATP synthase activity, rotational mechanism	ATP5MF;ATP5F1E;ATP5ME;ATP5F1B;ATP5F1A;ATP5PB;VDAC1;ATP5PD;CCDC51;ATP5F1C;ATP5PO;VDAC3;ATP5PF
negative regulation of apoptotic signaling pathway	negative regulation of apoptotic signaling pathway;regulation of apoptotic signaling pathway	SLC25A5;PRELID1;BAK1;SLC25A6;BOK;BAX;BCL2L2;PYCR1;TRIAP1;BCL2L1;BID;HTRA2;GPX1;STYXL1;BBC3
negative regulation of cellular component organization	negative regulation of cellular component organization;negative regulation of organelle organization	SLC25A5;PRELID1;STYXL1;BAK1;SLC25A6;BOK;BCL2L2;TSPO;DGUOK;TRIAP1;PIF1;BCL2L1;MGARP
proton-transporting two-sector ATPase complex, proton-transporting domain	proton-transporting two-sector ATPase complex, proton-transporting domain;proton-transporting ATP synthase complex, coupling factor F(o)	ATP5MC2;ATP5MG;ATP5MF;ATP5ME;ATP5MC3;ATP5PB;ATP5PD;ATP5PO;DMAC2L;ATP5PF
fatty acid metabolic process	fatty acid metabolic process;cellular lipid metabolic process	NUDT19;NUDT8;HSD17B4;ETFA;ACSL6;ECHS1;ABCD2;ACAA2;CRAT;MMUT;DECR1;ACOT2;CBR4;ACADSB;PCCA;ACAT1;HADHA;ACADM;PCCB;HADHB;PHYH;MCEE;CPT1B;ACSM5;ACADVL;SCP2;HADH;SIRT4;AUH;OXSM;MGST3;DBI;AMACR;CHPT1;EPHX2;CAT;COQ2;SIRT3;DNAJC19;CRLS1;RDH14
protein localization	protein localization;cellular macromolecule localization	TOMM40;TOMM22;MAVS;SLC25A22;BAX;TIMM50;TOMM34;MTCH1;MARCHF5;BCS1L;TIMM10;TIMM13;TSPO;TIMM9;PHB2;TIMM29;BCL2L1;COMT;BID;SLC8B1;MGARP;HTRA2;TIMM10B;MTX3;TOMM5;FKBP8;RAB24;PICK1;BCL2;RAB5IF;DNLZ;MCL1;TIMM17B;HSPD1;STOM;NDUFAF2;ARL2;BAD;STX17;BNIP3L;TIMM44;MIEF1;AKAP10;ROMO1;AHCYL1;FIS1;ARF5;PMPCA;GOLPH3;MTX1
biological process involved in interspecies interaction between organisms	biological process involved in interspecies interaction between organisms;response to biotic stimulus;response to external biotic stimulus;response to other organism	FASN;ATAD3A;PC;MAVS;BAK1;BAX;NOCT;CLPB;GFER;DUS2;CPS1;TSPO;PHB2;BCL2L1;SHMT2;KMO;CASP3;GPX1;CASP8;CA5B;PDE12;ECSIT;BCL2;HSPD1;STOM;C1QBP;CYP27B1;TMEM126A;OCIAD2;BNIP3L;ROMO1
positive regulation of cellular process	positive regulation of cellular process;positive regulation of biological process	SLC25A5;PRELID1;SPHK2;STYXL1;MAVS;BAK1;RMND1;ABCD1;BOK;BAX;TBRG4;PGAM5;BCL2A1;ANTKMT;NOCT;MTCH1;MARCHF5;GFER;KARS1;COA8;TSPO;SLC25A37;AIFM2;POLG2;BBC3;PDF;TRIAP1;DNA2;PHB2;BCL2L1;BID;MGARP;SHMT2;HTRA2;KMO;CASP3;MRPL12;PDE2A;GPX1;FABP1;CASP8;FKBP8;PTGES2;PDE12;PICK1;BCL2;SPTLC2;MCL1;HSPD1;STOM;RPUSD3;POLDIP2;COA3;ARL2;BAD;HTATIP2;APEX1;RCC1L;METTL8;CDK5RAP1;ANGEL2;TAFAZZIN;C1QBP;CYP27B1;DCXR;DIABLO;OCIAD2;CRY1;BNIP3L;MIEF1;ROMO1;MPV17L2;FIS1;BIK;PTRH2;GPAM;SEPTIN4;GOLPH3;CLPB;HSPE1;ECSIT;AURKAIP1;LETMD1;SFXN5;TMEM126A;ACADL;AHCYL1
non-membrane-bounded organelle	non-membrane-bounded organelle;intracellular non-membrane-bounded organelle	SLC25A5;ATAD3A;SPHK2;POLRMT;TBRG4;MRPS2;MRPL4;DHX30;POLG;MRPL9;NOCT;MRPL36;LONP1;TIMM13;CPS1;GADD45GIP1;FASTK;AIFM2;POLG2;TDRKH;RECQL4;MRPS34;MCRIP2;DNA2;PIF1;MRPS14;SELENOO;BCL2L1;TOP1MT;SHMT2;PISD;MTG2;TWNK;CEP89;HTRA2;MRPL49;MYG1;ABCB8;MRPL12;SDHAF2;RMDN3;NSUN4;MRPL11;CHCHD1;HSD17B10;MRPL38;MRPL18;CYB5R3;CASP8;SCO2;MRPS17;PICK1;HDHD3;NME3;STOM;RPUSD3;POLDIP2;MRM2;AURKAIP1;MTG1;MRPL52;MRPL28;MRPS18A;ARL2;PABPC5;LETMD1;APEX1;MRPL17;MRPL54;MRPL2;MRPL37;COX7A2L;C1QBP;NSUN3;MRPS24
regulation of programmed cell death	regulation of programmed cell death;regulation of apoptotic process	SLC25A5;PRELID1;ATAD3A;SPHK2;STYXL1;BAK1;SLC25A6;BOK;BAX;BCL2L2;BCL2A1;PYCR1;MTCH1;GFER;TSPO;AIFM2;BBC3;TRIAP1;PHB2;BCL2L1;BID;HTRA2;CASP3;GPX1;MUTYH;OGG1;FABP1;CASP8;FKBP8;GLS2;BCL2;MCL1;HSPD1;BAD;HTATIP2;APEX1
