representative	grouped_terms	genes
taxis	taxis;chemotaxis	SERPINE1;VEGFA;CXCL6;CXCL10;PROK2;ANGPT2;CXCL14;PF4;CXCL11;ARTN;CCL19;ITGB3;PADI2;CCL21;LOX;PPBP;PLXNA3;PTGDR2;CSF3R;ENPP2;THBS4;PLAUR;CYP19A1;STX3;CHGA;ADAM8;HRG;CMTM2;TGFB1;SMOC2;RIPOR2;SLIT1;FLT1;FGFR1;PLP2;NBL1;LYST;CMKLR1;FFAR2;SMAD3;RPS19;EPHA2;CMTM1;TYMP;PIP5K1C;PRKD2;TGFB2;F2RL1;CREB3;DSCAM;CXCR4;EDN1;CXCR1;TREM1;IL6R;STX4;HSPB1;ROBO2;ITGA1;SERPIND1;GREM1;PTN;CMTM3;VEGFC;L1CAM;FGF2;S100A7;IL34;MAP2K1;PDGFRB;PLEKHG5;CCL28;CCR7;SEMA3F;BCAR1;HGF;PLA2G1B;CXCR2;MDK;AGER;SLC8B1;FES;TPBG;STK39;TNFSF14;SEMA4F;CCL13;S100A12;RARRES2;CCR3;SEMA4C;MMP2;PPIB;NRP2;MOSPD2;ARHGEF5;NRG1;ARHGEF16;NEDD9;LSP1;RPL13A;CXCL1;NRP1;TNFAIP6;MAPK3;RAC3;PPIA;KIT;SEMA3E;CMTM8;PGF;PDGFRA;EDN2;VCAM1;NTF3;CXCL8;ADGRE2;PIK3CD;HRAS;ADGRA2;S100A4;PDGFB;SEMA3D;NOD2;ROBO3;ADAM17;WNT7B;GDNF;STAP1;RIN3;TMSB4X;P2RX4;JAM3;SAA1;VEGFB;SLC12A2;CCN3;HSD3B7;PDGFD;OXSR1;CXCL16;CNR2;PRKCQ;NTRK3;SCRIB;TNFSF11;LGALS3;DEFB1;CX3CL1;ANOS1;CSF1;ACKR2;BST1;S100A8;HDAC6;ROBO1;NOVA2;DEFB124;CCL11;PRSS56;GPSM3;CXCL12;LTB4R2;RHOA;TIAM1;COLEC10;NOTCH1;SWAP70;IL12A;IL16;CX3CR1
blood coagulation	blood coagulation;coagulation;hemostasis	SERPINE1;COMP;FAP;DGKD;PF4;DGKH;APOH;HBB;SLC4A1;ITGB3;MYH9;P2RX1;GATA1;PLAUR;PDIA2;FGL1;HRG;VKORC1;F2R;EMILIN1;SH2B3;SERPINE2;AXL;F2RL1;EDN1;FLNA;CELA2A;ADORA2A;PLSCR1;ADTRP;GP9;HSPB1;SERPIND1;ACTB;HPS4;FGG;ANXA5;GNA13;PROZ;CD9;CLIC1;ADRA2B;DGKA;SERPINF2;CEACAM1;COL3A1;STXBP1;ACTG1;PROC;MPIG6B;SERPINA1;PPIA;SERPINA10;PEAR1;TUBB1;VAV2;PRKCA;PAPSS2;SVEP1;F2RL3;CD40;PDGFRA;SERPINC1;TFPI;ST3GAL4;DGKZ;PDGFB;TSPAN8;F12;MYL9;MYL12A;JMJD1C;FGB;FGA;SAA1;CPB2;TREML1;DGKB;TYRO3;GNAQ;ADAMTS13;PRKCQ;NFE2
organellar ribosome	organellar ribosome;mitochondrial ribosome	CHCHD1;MRPL32;MTERF4;MRPL39;MRPS33;MRPL48;PTCD3;MRPS17;MRPS18B;MRPS23;MRPS5;NSUN3;MRPS16;MRPL15;MRPS30;MRPS27;MRPS18C;MRPS22;MRPL27;MRPS9;MRPL1;MRPL16;MRPL30;MRPL44;MRPS28;MRPL50;MRPS10;MRPL35;MRPS14;MRPS35;MRPL19;MRPS31
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	SERPINE1;VEGFA;CXCL10;ANGPT2;PF4;THBS2;DDAH1;ITGA5;APOH;ANGPTL3;HMGA2;ADAMTS9;ITGAX;VASH1;ANGPTL4;ITGB3;ADAM12;SPHK1;NPPB;THBS4;ABL1;FOXC2;SFRP2;GADD45A;HGS;HRG;TWIST1;TGFB1;SMOC2;HK2;RELA;FLT1;GPR4;COL4A2;AGO2;EMILIN1;CLDN5;EPHA2;RUNX1;SPRED1;PRKD2;PML;RGCC;TGFB2;ECM1;CXCR4;EFNA1;CHI3L1;HSPB1;GREM1;TNN;MINAR1;EFNA3;VEGFC;PIK3R6;ADM2;FGF2;TGFBR1;ATF2;RRAS;CXCR2;MDK;PLCG1;CEACAM1;PTGIS;ADGRB3;YJEFN3;SERPINF1;STAT3;CCR3;SLC39A12;ETS1;NRP1;COL4A3;RECK;ITGB8;SEMA3E;PRKCA;PGF;CD40;SPRY2;CMA1;DAB2IP;CXCL8;TNMD;S100A1;SPARC;PIK3CD;EMC10;ADGRA2;CCM2;AKT3;BTG1;MAPK7;DCN;SASH1;FOXC1;SULF1;ADGRB1;VEGFB;SLC12A2
peroxisomal matrix	peroxisomal matrix;microbody lumen	CRAT;AMACR;ACOXL;ACAA1;GRHPR;ABCD3;EPHX2;DDO;MLYCD;HACL1;PHYH;GSTK1;ACOT2;AGPS;NUDT19;GNPAT;ACOX2;SCP2;EHHADH;IDH1;CROT;ACOX1;CAT;NUDT12;HSD17B4;IDE;LONP2
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on CH-OH group of donors	ADH1B;RDH13;DHRS7B;DHRS7;RDH10;ADH1A;IDH3G;DHRS11;GRHPR;PTGR1;LDHB;KCNAB2;HSD17B12;ALDH3A1;LDHD;IDH3A;MDH1;UEVLD;CBR1;HADH;PTGR2;DHRS9;RDH12;LDHC;SDR42E1;HIBADH;HADHB;HADHA;NSDHL;EHHADH;IDH1;HMGCR;AKR1C3;ME1;AKR1B10;ADH5;MDH1B;AKR1B15;GPD1L;CBR4;HSD17B4;G6PD;RDH14;ME2;AKR1C1;PGD;ALDH3A2;CHDH;L2HGDH;GPD2
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	NDUFS8;NDUFA10;DMAC2;NDUFS2;ECSIT;NDUFA6;NDUFB1;TMEM126A;NDUFAF3;NDUFB3;NDUFB9;NDUFS5;NDUFS4;NDUFB10;NDUFAF5;OXA1L;NDUFAB1;ACAD9;NDUFS3;NDUFA8;NDUFC1;COA1;NDUFB5;NDUFA9;NDUFB6;NDUFAF1;TIMM21;FOXRED1;NDUFAF4;TMEM186;NDUFAF6;NDUFS1;LYRM2;NUBPL;NDUFA5
branched-chain amino acid metabolic process	branched-chain amino acid metabolic process;branched-chain amino acid catabolic process	PPM1K;PCCB;ALDH6A1;ACAD8;BCKDHB;HIBCH;MCCC1;ILVBL;DBT;DLD;HIBADH;AUH;SLC25A44;ACAT1;MCCC2;PCCA;ACADSB
ATP synthesis coupled electron transport	ATP synthesis coupled electron transport;mitochondrial ATP synthesis coupled electron transport;respiratory electron transport chain	CYC1;NDUFB3;SDHB;NDUFB9;COX7C;NDUFS5;COA6;UQCRC1;COX7A2L;SDHAF2;CDK1;NDUFS4;NDUFB10;SDHA;COX6C;COQ9;NDUFAB1;COX8C;NDUFS3;NDUFV2;NDUFA8;NDUFC1;MIR210;CCNB1;NDUFB5;NDUFA9;UQCRHL;NDUFB6;UQCRFS1;UQCRC2;NDUFAF1;UQCRB;SDHC;GHITM;SDHD;DLD;CYCS;COX15;NDUFS1;AFG1L;DNAJC15;NDUFA5;ETFB;ETFRF1;ETFDH;PUM2;GPD2;SLC25A12
proton motive force-driven ATP synthesis	proton motive force-driven ATP synthesis;proton motive force-driven mitochondrial ATP synthesis	NDUFS8;ATP5PD;NDUFA10;ATP5MGL;NDUFS2;NDUFA6;NDUFB1;ATP5PO;NDUFB3;SDHB;NDUFB9;NDUFS5;NDUFS4;ATP5PF;NDUFB10;STOML2;SDHA;ATP5MG;DNAJC30;NDUFAB1;NDUFS3;NDUFV2;NDUFA8;NDUFC1;ATP5MC3;NDUFB5;NDUFA9;NDUFB6;ATP5PB;ATP5F1A;ATP5F1B;SDHC;ATPSCKMT;ATP5F1C;SDHD;ATP6V1A;NDUFS1;NDUFA5;NDUFV1;NDUFB4
synapse-associated extracellular matrix	synapse-associated extracellular matrix;perisynaptic extracellular matrix;perineuronal net	NCAN;TNC;HAPLN3;PTPRZ1;LAMA5;HAPLN1;HAPLN4;TNR;VCAN
negative regulation of angiogenesis	negative regulation of angiogenesis;negative regulation of vasculature development;negative regulation of blood vessel morphogenesis	SERPINE1;CXCL10;ANGPT2;PF4;THBS2;APOH;ADAMTS9;VASH1;NPPB;THBS4;GADD45A;HGS;HRG;RELA;GPR4;COL4A2;EMILIN1;CLDN5;EPHA2;SPRED1;PML;RGCC;TGFB2;MINAR1;EFNA3;ATF2;ADGRB3;YJEFN3;SERPINF1;COL4A3;SEMA3E;SPRY2;DAB2IP;TNMD;SPARC;DCN;FOXC1;SULF1;ADGRB1;SLC12A2;HOXA5
positive regulation of vasculature development	positive regulation of vasculature development;positive regulation of angiogenesis	SERPINE1;VEGFA;ANGPT2;DDAH1;ITGA5;ANGPTL3;HMGA2;ITGAX;ANGPTL4;ITGB3;ADAM12;SPHK1;ABL1;FOXC2;SFRP2;TWIST1;TGFB1;SMOC2;HK2;FLT1;AGO2;EMILIN1;RUNX1;PRKD2;ECM1;CXCR4;CHI3L1;HSPB1;GREM1;TNN;VEGFC;PIK3R6;ADM2;FGF2;TGFBR1;RRAS;CXCR2;MDK;PLCG1;PTGIS;STAT3;CCR3;SLC39A12;ETS1;NRP1;ITGB8;PRKCA;PGF;CD40;CMA1;CXCL8;S100A1;PIK3CD;EMC10
platelet alpha granule	platelet alpha granule;platelet alpha granule lumen	SERPINE1;VEGFA;PF4;GTPBP2;ALB;THBS2;LEFTY2;TGFB3;ITGB3;PPBP;FN1;HRG;TGFB1;ACTN4;SERPINE2;TGFB2;LHFPL2;CLU;IGF2;ACTN1;ORM1;FGG;VEGFC;A1BG;CD9;HGF;SERPINF2;STXBP1;CYB5R1;SRGN;SERPINA1;ORM2;AHSG;SPARC;PDGFB;TMSB4X;TIMP1;FGB;FGA;VEGFB;TREML1
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	MCF2;ARHGDIG;FARP1;AGAP6;EPS8L2;SYNGAP1;PSD2;ARHGEF7;MYO9B;RGPD3;PREX2;RASA3;PLEKHG2;DENND3;DOCK6;ELMO1;PREB;ARFGAP1;ARAP1;SRGAP1;SIPA1L1;ARHGAP6;ARHGEF26;ARHGAP8;RASA2;PLCE1;RIMS1;TBC1D3B;RGL3;TBC1D10A;MCF2L2;TBC1D22B;RAPGEF5;HPS1;TBCD;PLEKHG1;CYTH2;RASGRF2;MCF2L;KNDC1;WNT11;ARHGAP22;SESN2;GDI1;SBF1;RIC1;DENND4B;ARHGAP39;AGAP3;SH2D3A;CDC42SE1;AGAP2;SBF2;AKAP13;SIPA1;ERRFI1;AGAP9;SGSM3;RGS10;TBC1D26;HPS4;FAM13A;RANGAP1;SERGEF;IQGAP1;FLCN;ARHGEF39;GNA13;EIF2B5;RASAL1;SGSM2;PLEKHG5;THY1;FARP2;RGS1;PLCG1;GPSM1;CYTH1;ARHGEF2;TBC1D10B;PSD;TRIO;ADGRB3;PTGIR;LAMTOR4;RIN1;EIF2B4;ARHGEF5;HTR2B;ARHGAP29;ARHGEF16;STXBP5;SIPA1L3;ASAP1;ARHGAP36;TBC1D8;NRP1;RABGEF1;RCC1;TBC1D20;DNMBP;ARFGEF3;RGS11;TBC1D22A;DENND2C;PLCD4;RASAL3;SYDE1;RALGAPA2;VAV2;TBC1D15;EEF1D;ARHGAP15;RAPGEFL1;NUCB1;TBC1D30;ARHGEF28;GAPVD1;RGS5;RCC2;CYTH3;DAB2IP;GRIPAP1;ARHGAP33;PLCB1;TIAM2;ARFGAP3;ECT2L;TBC1D2B;RAPGEF6;PCP2;ALS2CL;RANBP1;FGD4;ARHGAP32;SH3BP5;RAB3IL1;RIN3;ARHGAP42;EIF2B2;RUNDC3A;ASAP2;ARHGAP1;RGL4;GMIP;DENND5A;SIRPA;ARHGEF40;GNAQ;DOCK1;DOCK7;DOCK11;DOCK9;WASL;ARHGAP20;TBC1D3D;ARHGDIB;TBC1D3F;OPHN1;RANGRF;C9orf72;ARHGDIA;ADAP1;RGS20;ACAP1;RGS18;RASGRF1;RASA4;KALRN;WDR41;ARHGAP17;GPSM3;ARHGEF17;EPS8L1;BCR;RGS12;TIAM1;RASGRP3;RAP1GAP;SWAP70;ARHGEF3;TBC1D2;ARHGEF19;SRGAP3;IQGAP2;RCC1L;SH3BP1;RASGRP2;FGD3;GNB5;CCDC88C;SLIT2;RGL2;DENND4A;RALGAPA1;CCZ1;ARHGEF33;STARD8;ARHGEF25;PLEKHG4B;TBC1D8B;ARHGEF1;RPGR;DLC1;RASGEF1C;TBC1D17;ITGB1BP1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	CYP26B1;CARNMT1;HYKK;FAAH;CPT1B;DDO;MLYCD;PPM1K;BLMH;CPT1A;ALDH4A1;ALDH1L1;CYP4F12;PCCB;LDHD;DECR1;RIDA;HACL1;ALDH6A1;PHYH;ACAD8;GOT2;BCKDHB;SLC16A1;AMDHD1;DLST;HIBCH;PEX2;ACACB;PPARA;HADH;NUDT19;MCCC1;ILVBL;ACOX2;ETFDH;PEX13;SCP2;LDHC;QDPR;DBT;IRS1;DLD;SLC25A21;ABCD1;HIBADH;HADHB;AUH;HADHA;GOT1;SLC25A44;ACAT1;EHHADH;ALDH5A1;ACADM;ABCD2;ETFBKMT;CROT;ABAT;MCCC2;GNPDA2;ACOX1;PCCA;HSD17B4;ENOSF1;AASDHPPT;ACADSB;LONP2;PGD;FTCD
peptidyl-tyrosine modification	peptidyl-tyrosine modification;peptidyl-tyrosine phosphorylation	EPO;IL11;VEGFA;SPINK1;ITGA5;ITGB3;GATA1;TNFRSF18;CBL;DOK7;ENPP2;THBS4;ABL1;SFRP2;GRM5;PTPN1;HRG;NOX4;TGFB1;FLT1;FGFR1;RICTOR;DLG4;ZNF592;CLK1;EFEMP1;FLT4;IL24;IGF1R;CD44;CSPG4;PPP2R5B;GPRC5A;ABI1;EFNA1;OSM;IL6R;TNFRSF14;ALK;ERRFI1;SOCS5;EPHA3;JAK3;GREM1;INPP5F;LIF;IL34;PDGFRB;LRRK1;INSR;HGF;FES;ARHGEF2;NCF1;PARP9;ZFYVE28;PARP14;EGFR;TGFA;HES1;NEDD9;NRP1;MAPK3;HES5;KIT;HTR2A;HSF1;CD40;PDGFRA;CD80;SRCIN1;BLK;NTF3
ubiquinone metabolic process	ubiquinone metabolic process;ubiquinone biosynthetic process;quinone biosynthetic process	ADCK2;COQ4;COQ9;COQ6;NDUFA9;PDSS1;COQ5;PDSS2;COQ10A;UBIAD1;COQ8A;COQ3;COQ7;NQO1
cellular response to vascular endothelial growth factor stimulus	cellular response to vascular endothelial growth factor stimulus;vascular endothelial growth factor signaling pathway	VEGFA;MAP2K3;SPHK1;DLL4;ERN1;HRG;SMOC2;RELA;FLT1;FLT4;EMILIN1;PRKD2;HSPB1;VEGFC;PDGFRB;CD63;NRP2;TNXB;NRP1;PGF;PDGFRA;SPRY2;VCAM1;DAB2IP;PIK3CD;ADGRA2;DCN;FOXC1;VEGFB
kinetochore	kinetochore;condensed chromosome, centromeric region	CENPH;SKA2;PAFAH1B1;CCNB1;CENPI;NUDCD2;MIS12;KAT5;TRAPPC12;CHMP2B;SIN3A;CHMP3;ANAPC16;CBX5;DCTN6;FBXW11;CENPL;DCTN5;ZW10;KAT2B;MAD2L1;PSEN2;SPDL1;DSN1;DYNC1I1;MTBP;AURKA;PPP1R12A;ORC2;TPR;NUP37;PBRM1;NUP43;CHAMP1;ITGB3BP;CKAP5;CHMP7;NUP133;APC;PPP1CC;SMC1A;CENPQ;CLASP2;CLASP1;GTF2B;SGO2;CHMP4C;DYNC1LI1;NUP107;BRD7;NSL1;SMARCE1;KMT5B;ATRX
negative regulation of viral life cycle	negative regulation of viral life cycle;negative regulation of viral entry into host cell	LRRC15;PTX3;MID2;IFITM1;LY6E;TRIM5;BST2;TRIM10;FCN1;GSN;APCS;CIITA;TRIM59;IFITM2;PPIA;CSNK2B;TRIM11
protein localization to peroxisome	protein localization to peroxisome;establishment of protein localization to peroxisome	PEX19;PEX12;USP9X;ZFAND6;HACL1;PEX2;TRIM37;PEX13;PEX1;PEX3;LONP2
NAD(P)H dehydrogenase (quinone) activity	NAD(P)H dehydrogenase (quinone) activity;NADH dehydrogenase activity;NADH dehydrogenase (quinone) activity;mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I;NADH dehydrogenase (ubiquinone) activity	NDUFA12;NDUFV3;NDUFC2;NDUFA4;NDUFV1;NDUFB4;NDUFS8;NDUFA10;NDUFS2;NDUFA6;NDUFB1;NDUFB3;NDUFB9;NDUFS5;CBR3;NDUFS4;NDUFB10;NDUFS3;NDUFV2;NDUFA8;NDUFC1;NDUFB5;NDUFA9;NDUFB6;NQO2;NDUFS1;CBR4;NQO1;NDUFA5;ENOX1;AIFM1;DMAC2;WDR93;NDUFAB1;NDUFAF1;FOXRED1
cardiac muscle cell development	cardiac muscle cell development;cardiac cell development	PARP2;BMP10;TTN;CAV3;NKX2-6;PRKG1;AKAP6;TCAP;NEBL;FHOD3;BMPR1A;MTOR;PPARA;OBSL1;TBX3;MEF2A;ZMPSTE24;MAP2K4;CXADR;SGCB;SORBS2;MYH6;TBX5;PROX1;MYLK3;PRICKLE1;SLC8A1;TOMM70;SGCD;G6PD;FHL2;INHBA;PDCD4
SAM complex	SAM complex;MIB complex	SAMM50;APOO;HSPA9;CHCHD3;DNAJC11;IMMT;MTX1;APOOL;MTX2
regulation of hemostasis	regulation of hemostasis;regulation of blood coagulation;regulation of coagulation	SERPINE1;COMP;FAP;APOH;PLAUR;HRG;VKORC1;F2R;EMILIN1;SH2B3;SERPINE2;F2RL1;EDN1;ADTRP;FGG;CD9;SERPINF2;CEACAM1;PROC;PDGFRA;SERPINC1;TFPI;ST3GAL4;PDGFB;TSPAN8;F12;FGB;FGA;CPB2;ANXA5
respirasome	respirasome;mitochondrial respirasome	TTC19;CYC1;NDUFB3;SDHB;NDUFB9;COX7C;NDUFS5;WDR93;COA6;UQCRC1;COX7A2L;NDUFS4;C15orf48;NDUFB10;SDHA;COX6C;NDUFAB1;COX8C;NDUFS3;NDUFV2;NDUFA8;NDUFC1;C2orf69;NDUFB5;NDUFA9;UQCRHL;NDUFB6;UQCRFS1;UQCRC2;NDUFAF1;FOXRED1;UQCRB;HIGD1A;SDHC;SDHD;CYCS;COX15;NDUFS1;NNT;STMP1;NDUFA5
outer mitochondrial membrane protein complex	outer mitochondrial membrane protein complex;mitochondrial outer membrane translocase complex	TOMM40L;SAMM50;APOO;HSPA9;CHCHD3;DNAJC11;TOMM20;IMMT;MTX1;APOOL;MTX2;MFN1;TOMM70
