representative	grouped_terms	genes
vesicle lumen	vesicle lumen;secretory granule lumen;cytoplasmic vesicle lumen	POMC;SERPINE1;CHIT1;TCN1;DBNL;ARG1;PGM2;PFKL;GUSB;NIT2;PYGL;NAPRT;F5;S100P;RNASE2;XRCC5;FGR;FN1;AGA;PF4;CDA;CSTB;PCSK1;PSMA2;EGFR;JUP;CDC37L1;ORM1;ACTN4;PPIE;ARSB;ACLY;HMGB1;DERA;CRACR2A;SERPINF2;QSOX1;IGF1;THBS1;SRGN;AGL;PSMD6;DNASE1L1;SERPINA3;PSMC2;GM2A;TIMP3;GHDC;SERPINA4;AZU1;OSTF1;PSMC3;CRISP3;ALOX5;SERPINA1;ARHGAP45;FUCA2;CPPED1;VCL;GPI;PSMB1;HP;PROS1;PSMD13;PRSS2;XRCC6;GMFG;CSNK2B;PGLYRP1;PPIA;FERMT3;PSMB7;ALAD;PSMD12;AOC1;DBH;PSMD14;EPX;ORM2;SELENOP;ATG7;APOA1;S100A9;CNN2;ALDOC;PGAM1;CHI3L1;S100A8;CYB5R3;PRDX4;FABP5;ARMC8;TF;COTL1;COMMD9;PRSS57;FOLR3;PSMD1;ACTR10;GHRL;PRDX6;S100A7;OLA1;HEBP2;APOH;GLB1;HGF;ALB;SPACA7;GSDMD;FGB;TTR;MAN2B1;PSMD2;F8;BACE1;A1BG;NME2;B2M;PPBP;APOOL;C3;ELANE;TMSB4X;GGH;ADA;CYFIP1;TUBB;APRT;SDCBP;FGG;CAT;PRTN3;GLA;TGFB1;APP;MMRN1;FGA;OSCAR;PDGFB
proteinogenic amino acid catabolic process	proteinogenic amino acid catabolic process;L-amino acid catabolic process	PRODH;ARG2;SHMT1;DDO;ARG1;HGD;GLDC;TAT;GPT2;CBS;AASS;DAO;GPT;GOT2;THNSL2;GLUD1;SDSL;CSAD;GCSH;QDPR;SDS;GAD2;PIPOX;ARHGAP11B;IL4I1;GSTZ1;NOS2;NOS3;ALDH4A1;DLST;KYAT3;ALDH8A1
mitochondrial respirasome	mitochondrial respirasome;respirasome;respiratory chain complex	NDUFB5;NDUFA11;NDUFB8;NDUFB9;NDUFS7;NDUFS5;FOXRED1;NDUFS1;NDUFA13;NDUFB7;NDUFS8;NDUFA6;NDUFB11;SDHB;UQCRQ;NDUFA2;NNT;SURF1;COX4I1;C15orf48;NDUFC1;COX6A1;NDUFS4;NDUFV2;NDUFA7;NDUFB6;UQCR11;NDUFAB1;COX4I2;NDUFS2;COX6C;COX7A2;NDUFV1;NDUFA4L2;NDUFB1;NDUFC2;NDUFS3;NDUFB10;CYC1;NDUFB4;UQCRC1;COX5A;COX5B;COX15;COX8A;NDUFA1;UQCRC2;NDUFA4;NDUFA9;NDUFAF1;NDUFA10;SDHC;UQCRFS1;NDUFA5;UQCR10;NDUFS6;COX7C;C2orf69;TTC19;HIGD2A
ATP synthesis coupled electron transport	ATP synthesis coupled electron transport;mitochondrial ATP synthesis coupled electron transport;aerobic electron transport chain;respiratory electron transport chain	NDUFB5;DNAJC15;NDUFB8;NDUFB9;NDUFS7;COQ9;NDUFS5;DLD;NDUFS1;NDUFB7;NDUFS8;NDUFA6;SDHB;UQCRQ;NDUFA2;COX4I1;NDUFC1;COX6A1;NDUFS4;NDUFV2;CDK1;PARK7;NDUFA7;DGUOK;NDUFB6;UQCR11;NDUFAB1;COX4I2;NDUFS2;COX6C;COX7A2;NDUFV1;NDUFB1;NDUFC2;NDUFS3;NDUFB10;CYC1;NDUFB4;UQCRC1;PINK1;COX5A;COX5B;COX15;COX8A;NDUFA1;UQCRC2;NDUFA4;NDUFA9;NDUFAF1;NDUFA10;SDHC;AFG1L;CHCHD2;UQCRFS1;NDUFA5;UQCR10;NDUFS6;COX7C;CCNB1;PPARGC1A;ETFRF1;GPD1;SLC25A13;SLC25A18;SLC25A22;IMMP2L;ETFDH;ETFB;ETFA;VPS54;NDUFA3;NDUFB2
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process;sterol biosynthetic process	MVK;INSIG1;PRKAA1;LSS;HMGCS1;EBP;DHCR7;FDPS;ACLY;MVD;NPC1L1;HMGCR;MSMO1;SREBF1;APOB;CYP7A1;SEC14L2;PLPP6;G6PD;APOE;ABCG1;SC5D;NSDHL;SCAP;AQP8;APOA1;MBTPS2;IDI1;CYB5R3;CYP51A1;ABCG4;PMVK;FDFT1;TM7SF2;FAXDC2;SQLE;PRKAG2;ERG28
fatty acid catabolic process	fatty acid catabolic process;monocarboxylic acid catabolic process	HACL1;PLIN5;LPIN2;SLC25A17;NUDT8;GLYATL2;CYP4F2;ACOT7;ECI1;HSD17B10;ACACB;ACOXL;HAO2;ACOX3;AUH;ABHD1;AIG1;ILVBL;CROT;HAO1;ACAT2;PEX2;SLC27A2;GCDH;LONP2;CRAT;IVD;DECR1;ECHDC1;ACADS;ECHDC2;CYP4F12;CYP4F3;PCCB;ECHS1;SCP2;PCK1;SESN2;MTLN;ECI2;ACAT1;ABCD3;BDH2;CPT1A;ETFDH;IRS2;HADH;PCK2;IRS1;CPT2;DECR2;ETFB;ABCD1;PLA2G15;ABHD2;ACOX1;PEX7;ACOX2;PEX13;ETFA;AKT1;AMACR;HSD17B4;EHHADH;LEP;CNR1;ACADL;ACAA1;ACAD10;PCCA;LDHD;CRYL1;DCXR;AKR1A1;AKR1D1;CYP26C1;CYP2W1;SLC16A3;HOGA1;AGXT;SORD;FAH;PGD;NUDT7;HEXA;NUDT19
L-amino acid metabolic process	L-amino acid metabolic process;proteinogenic amino acid metabolic process	KYAT3;ASL;PRODH;KMO;ARG2;SHMT1;DDO;ARG1;HGD;GLDC;FPGS;ASS1;TAT;GGT1;GPT2;ADSS1;NIT2;CBS;AASS;HAL;BAAT;CPS1;BHMT;DAO;GPT;MSRA;GLYATL1B;GOT2;THNSL2;SLC25A13;GLUD1;CTH;SDSL;CSAD;GCSH;QDPR;SDS;CTPS1;GAD2;UROC1;PIPOX;HAO1;DHFRP1;MTHFR;CTPS2;PARK7;MTR;NR1H4;GCLC;ARHGAP11B;BHMT2;IL4I1;GSTZ1;NOS2;MTHFS;MTHFD1;ALDH8A1;NOS3;ALDH4A1;DLST;GLYATL1;DHFR;ALDH18A1;NAGS;KYNU
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process;acyl-CoA metabolic process;thioester metabolic process	MVK;HSD17B12;GPAM;PDHB;NUDT8;TDO2;AASS;ACOT7;HMGCS1;ACSF2;ACSS2;BAAT;ACACA;ACACB;ACSM2A;PDK4;SULT1B1;ACSL6;ACLY;MVD;DLD;ENPP1;PDK1;HMGCR;SLC25A1;MCCC2;MPC2;ACSL1;ELOVL6;DLAT;ACSS1;ACSL3;PIPOX;CROT;MMUT;SLC27A2;GCDH;TECR;ACSM2B;DGAT2;ACOT1;SUCLG1;ACOT2;SULT1A1;ABHD14B;PPCS;THEM5
response to unfolded protein	response to unfolded protein;response to topologically incorrect protein	HSPB3;DNAJB4;HSPB1;THBS4;DNAJC3;TMED2;CREB3L1;UBE2J2;BHLHA15;HSPE1;DDIT3;VAPB;SERPINH1;ABCA7;DERL3;PARP16;BAX;TBL2;HSPA8;HSP90AB1;ERLEC1;DAXX;STC2;BAG3;SELENOS;CREBZF;HSPA5;ATF4;ERMP1;HSPA1A;EDEM1;HSPH1;HSPA1L;HSP90AA1;CREB3L4;SERP1;YOD1;RPAP2;EIF2AK3;WFS1;DNAJB2;EDEM3;DERL2;MANF;CREB3L2;DNAJB9;HSPB8;KBTBD6;FICD;HERPUD1;ATXN3
cilium organization	cilium organization;cilium assembly	TESK1;IFT52;TMEM138;STK36;MACIR;TMEM231;ASAP1;CEP131;EHD4;DNAI1;FAM149B1;CDK10;CFAP70;KCNJ10;DUSP23;DNAAF10;CROCC;MKKS;ODAD2;DNAAF8;PCM1;B9D1;HYLS1;DNAL1;TCTN1;TUB;EHD1;ODF2;DRC7;KIF27;NECTIN2;ONECUT2;IFT27;KIAA0753;SPEF2;ABCC4;WDR35;BBOF1;CDKL1;CCDC32;RILPL1;DNAAF4;TTLL1;IFT81;RAB3IP;ODAD1;IFT172;CNTROB;DNAAF3;ENTR1;SPACA9;ARL6;ARF4;TMEM67;RO60;NISCH;CFAP298;NOTCH1;CFAP206;ARMC9;CFAP157;VANGL2;FBF1;CENPJ;RAB11FIP3;DYNLL1;HYDIN;PTPN23;BBIP1;IFT20;TCHP;RPGRIP1L;DYNLT2B;CCDC13;BBS12;BBS1;LRRC43;CCDC39;KCTD17;CEP19;POC1B;C2CD3;B9D2;YAP1;CCP110;FOXJ1;CEP135;IQCB1;CEP290;CCDC66;OFD1;UNC119B;ATAT1;RABL2B;WRAP73;RSPH1;TMEM250;CFAP43;RAB23;TOGARAM1;IFT80;DYNC2H1;FAM161B;BBS10;KIF3A;FNBP1L;CEP89;AVIL;KLC3;DNAI4;TMEM216;TTBK2;TRIM32;DCDC2;ZMYND10;CFAP44;CCDC65;CEP97;CCNO;FHDC1
cytosolic small ribosomal subunit	cytosolic small ribosomal subunit;cytosolic ribosome	RPS4Y1
pyridoxal phosphate binding	pyridoxal phosphate binding;vitamin B6 binding	KYAT3;SHMT1;MOCOS;GLDC;TAT;GPT2;CBS;PYGL;ETNPPL;GPT;SPTLC3;GOT2;THNSL2;CTH;SDSL;CSAD;SDS;GAD2;ALAS1;ABAT;MTARC1;PNPO;SGPL1;KYNU;DDC;ALAS2;AGXT;ALB;PSAT1;OAT
cholesterol metabolic process	cholesterol metabolic process;sterol metabolic process	LDLR;MVK;LIPC;NR0B2;SERPINA12;INSIG1;PRKAA1;LSS;HMGCS1;EBP;LEPR;CLN6;DHCR7;OSBPL1A;FDPS;ACLY;MVD;NPC1L1;APOBR;SQLE;ABCA1;HMGCR;NFE2L1;PCSK9;MSMO1;SREBF1;FMO5;APOB;AKR1D1;SOAT2;ERRFI1;LCAT;FDX1;CYP11A1;CYP7A1;SEC14L2;ABCA5;NR1H4;PLPP6;G6PD;APOE;ABCG1;SC5D;NSDHL;SCAP;SNX17;AQP8;CEBPA;APOA1;MBTPS2;NPC1;IDI1;CYP27A1;CYB5R3;APOC1;CYP51A1;ABCG4;PMVK;CYP46A1;FDFT1;CYP11B2;TM7SF2;FAXDC2;PRKAG2;ERG28;CYP1B1;CYP26C1;EBPL;CYP8B1
