representative	grouped_terms	genes
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribonucleotide biosynthetic process;ribose phosphate biosynthetic process;purine nucleotide biosynthetic process;purine-containing compound biosynthetic process;nucleotide biosynthetic process;nucleoside phosphate biosynthetic process	NDUFA7;GUCY1B1;PANK3;NDUFS8;IMPDH2;NUDT2;AK1;ATPSCKMT;ADCY1;ACSS1;NDUFA11;MPC2;AK3;TECR;NDUFA3;HACD1;NDUFV3;GUCY1A2;ELOVL6;NME5;COX11;ADSS1;NDUFA1;HPRT1;NME2P1;NME1;PANK4;ATP5MK;NDUFB4;NDUFA8;GMPS;NDUFB11;NME7;VCP;PINK1;NDUFS6;ACAT1;PPT1;STOML2;ATP5F1EP2;ATP5MG;NDUFS1;ATP5MF;ATP5PD;NDUFA5;NDUFB10;ATP5PF;DNAJC30;NDUFA13;AK5;ATP5F1A;ATP5ME;ATP5MJ;GCDH;PARP1;NDUFS7;NDUFA12;NDUFS3;PDHA1;NDUFS5;NDUFB9;NDUFB6;NDUFB3;ATIC;ALDOA;NDUFB8;NDUFAB1;ACSS2;NDUFA6;PPT2;ACSBG1;DLD;PPARGC1A;SDHD;NDUFB2;PDHB;SDHB;GART;NDUFV2;NDUFA10;NDUFV1;NPPA;ATP5F1C;SDHC;NDUFB5;NDUFA9;PAICS;PRKAG2;PDHX;NDUFC2;ATP5F1B;ATP5MC2;ATP5PB;ADSL;ADK;ATP5MC3;ATP5PO;ADCY6;PDK1;DMAC2L;NDUFS2;ATP5MC1;NDUFS4;ACSL3;AK2;ELOVL5;PPCS;ACSL4;PPAT;RFK;DHODH;UPRT;PRPS1;NAXD;PARP16;RD3;QPRT;NMNAT1;NMRK2;NMNAT3;MTHFD2L;SLC4A7;NADK2;NAMPT;PGM2;ADA2;FLAD1;RRM2;RRM1;KARS1;GARS1;AK6
immune response-activating cell surface receptor signaling pathway	immune response-activating cell surface receptor signaling pathway;immune response-regulating cell surface receptor signaling pathway	IGHG4;IGHM;FGR;IGLC1;IGHG3;THEMIS;CSK;ITK;F2RL1;IGHG1;BAX;CD79B;NFAM1;BTNL9;KCNN4;IGKC;IGHG2;NFKBID;NFKBIA;BCL2;PLPP4;CREBBP;LCK;TRBC1;CD8A;BTNL3;LILRA2;TRAT1;CTLA4;CCR7;IKBKB;KLRD1;CD3E;PRKD2;CYBA;VAV1;THY1;RFTN1;PIK3CD;FFAR2;TLR4;CMKLR1;TRBC2;TICAM1;PRAM1;LIME1;ZAP70;CD22;BANK1;FPR1;PLCG1;C5AR2;PLCG2;FPR2;ZC3H12A;STK11;CMTM3;PRKCH;SH2D1A;BTNL8;IRAK4;FYB1;IGLC3;PTPRC;LCP2;IFI35;CD247;KLRC3;C5AR1;NOD2;MICB;GATA3;TLR2;CD3G;TNFAIP3;TNIP2;CACNB4;ADA;NR1H3;PSEN1;PTPN6;CD38;KLRC1;CD8B;RNF31;NAGLU;IRF3;LAPTM5;CD2AP;MYD88;PRKCB;FCN2;ERMAP;EP300;CR1;NFATC2;THEMIS2;COLEC11;FCHO1;LYN;GPLD1;TLR1;MNDA;HLA-DPB1;LTF;FYN;RELA;ELF1;RC3H1;DGKZ;NFKBIZ;LIMK1;TRGC2;ABL1;INPP5D;CD160;LIPA;IGHA1;SPPL3;BMX;SRC;NMI;PRKCD;CD47;PAK1;HLA-A;TBK1;LY96;HCK;UBASH3A;FOXP1;CD300A;LAT2;TESPA1;VAV2;NR1D1;NECTIN2;FCN1;SKAP1;PAK3;BLK;PIK3R1;CD28;BTN2A2;CACNB3;WDFY1;PLSCR1;YES1;CARD11;NINJ1;HLA-DRB1;TMIGD2;PTPN22;KLRK1;ITGAM;TXK;IRAK2;RAB7B;CLEC4D;MAP2K7;CD24;BTLA;CLEC4E;PIGR;CD40
extracellular matrix organization	extracellular matrix organization;extracellular structure organization;external encapsulating structure organization	COMP;MATN4;SFRP2;FMOD;COL22A1;ADAMTSL2;MMP9;ELANE;MMP25;LAMA1;COL10A1;AEBP1;SPOCK2;CST3;LOX;RXFP1;COL16A1;RGCC;SULF2;ENG;GREM1;ADAM8;TGFB1;VIT;TNF;FBLN5;COLGALT2;SERPINF2;COL11A1;FAP;ADAMTS2;FOXF2;KAZALD1;LRP1;COL8A1;SMOC2;HAS1;RAMP2;PAPLN;ELN;FOXC1;TGFBR3;PPARG;LOXL1;COL9A2;MMP28;DDR1;ADAMTS17;GFOD2;GAS6;IBSP;COL24A1;VWA1;CTSK;LOXL2;MMP2;SERPINH1;ZNF469;COL8A2;TIE1;RECK;ADAM15;LCP1;TCF15;TNFRSF1B;CRISPLD2;MFAP4;WT1;MMP8;MMP14;MMP23B;HAPLN2;CTSS;FSCN1;PHLDB1;HMCN1;FBLN1;FOXF1;SMAD3;NPHP3;GFAP;COL4A4;MYO1E;TGFBR1;ADAM10;KLK7;KLK5;LAMB1;IL6;EFEMP2;ADAMTS10;NDNF;OLFML2B;SCX;MMP17;FOXC2;CRTAP;COL1A1;CARMIL2;ABL1;LUM;MMP7;SULF1;CCN1;COL4A3;QSOX1;COL18A1;COL6A1;SOX9;MMP21;APBB2;FKBP10;PRDM5;ERCC2;PXDN;ABI3BP;WASHC1;EXT1;COL17A1;ADAMTS5;SERPINB5;MMP1;COL14A1;COL1A2;SH3PXD2B;BMP2;P4HA1;FLRT2;ATP7A;COL3A1;B4GALT1;DPT;NTN4
taxis	taxis;chemotaxis	SCG2;LEF1;CXCR1;THBS4;ELANE;AZU1;ACKR2;NBL1;LOX;CSF3R;CCL28;LYST;GREM1;ADAM8;NEDD9;CXCR4;TGFB1;F2RL1;PADI2;FLT1;CMTM2;TREM1;CXCR2;CX3CL1;PROK2;MSTN;PREX1;MAPK3;RIPOR2;GPSM3;LPAR1;TMSB4X;RIN3;CORO1A;S100A8;SEMA3G;CXCL1;PTK2B;SMOC2;CCR7;PDGFB;DPEP1;CH25H;CCL14;SWAP70;RNASE3;WNT3;S1PR1;EDN2;S100A9;CCL19;SERPIND1;NRG3;S100A12;APOA1;PGF;IL16;CORO1B;TPBG;RARRES2;PRKD2;ENPP2;CMTM8;PLXNA3;VAV1;PIK3CD;LGALS9;NRP2;FFAR2;KDR;CMKLR1;CCRL2;ELMO2;DUSP1;MMP28;ANXA1;CHGA;FPR1;C5AR2;GAS6;EDN1;CCL26;CXCL2;FPR2;CXCL12;MMP2;CCR4;CMTM1;CCL16;CCR6;CMTM3;CCL20;CCL5;CCN3;CXCL16;EPHA2;CXCL3;CCL13;SEMA3F;TRPM2;IL1B;RPS19;OPN4;CSF1;RAC2;CCL3;C5AR1;NOD2;SEMA4C;MDK;BIN2;VEGFC;PDGFD;IL12A;CXCL5;SEMA7A;FGF2;EFNB2;CYSLTR1;ACKR3;PTN;CXCL14;PIP5K1C;RHOG;LSP1;STX4;SMAD3;SEMA4A;RYK;NOVA2;FES;ADAM10;TRPV4;ARHGEF16;DEFB1;IL6;DOCK2;LYN;AGER;SEMA6B;PPIB;JAML;ITGA2;ABCC1;ECSCR;SEMA4G;CCR10;C5;ITGB2;SLC8B1;S100A4;ZNF580;JAM3;ANGPT2;SCRIB;TYMP;PRSS56;CD74;NR4A1;PRKCD;CXCL9;CCN1;ITGA1;CXCR3;ARHGEF5;SLIT2;CMTM7;RAB13;PLA2G7;PTAFR;BMPR2;CCR3;HSD3B7;EGR3;CKLF;VCAM1;PLEKHG5;PPM1F;STX3;RAC1
signaling receptor regulator activity	signaling receptor regulator activity;signaling receptor activator activity;receptor ligand activity	SCG2;SFRP2;PROK1;GDF15;THBS4;MRAP2;WNT2B;NBL1;PGLYRP1;TAFA5;LEFTY2;IGF1;PENK;ENG;LYPD1;CCL28;GREM1;INHBB;WNT4;TGFB1;F2RL2;CD40LG;SCGB3A1;CMTM2;TNF;GDF10;BMP6;CX3CL1;MSTN;WNT6;TNFSF13;CORT;ASIP;GPIHBP1;TNFSF9;WNT10A;STC1;GMFG;NPFF;FGF22;ANGPTL3;LEFTY1;SEMA3G;CXCL1;OSM;PDGFB;MTRNR2L1;DLL4;CCL14;WNT3;EDN2;IL17D;CCL19;LY6E;WNT9B;AVP;NRG3;IL27;PSPN;APOA1;LY6H;EFEMP1;PGF;IL16;JAG2;CMTM8;CRLF1;NODAL;DGKQ;TG;CLEC12A;NTS;ANGPTL8;AMH;IGSF1;GAS6;EDN1;BMP10;CCL26;WNT16;IGF2;CSF3;MTRNR2L12;GHRL;CXCL2;C1QTNF4;CXCL12;EBI3;NPY;CMTM1;CCL16;CMTM3;LEP;CCL20;CCL5;CCN3;FLT3LG;CXCL16;CXCL3;IFNG;CCL13;SEMA3F;IL1B;PRRT1;CSF1;UCN2;SCT;CCL3;RABEP2;ENDOU;INSL3;SEMA4C;MDK;VEGFC;PDGFD;IL12A;CXCL5;SEMA7A;FGF2;LTB;MTRNR2L6;NENF;HDGFL3;OSGIN1;IL32;KL;PTN;QRFP;MACC1;CXCL14;DKK3;SEMA4A;DLL1;SLURP2;WFIKKN1
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of T cell activation;positive regulation of lymphocyte activation;positive regulation of cell-cell adhesion;positive regulation of cell activation;positive regulation of leukocyte activation	LEF1;SELE;ELANE;IL7R;RASAL3;IGF1;SMARCD2;ADAM8;CSK;CHST2;FUT7;IL2RG;CD40LG;VSIR;HLA-DQB2;TNF;NFKBID;FOXO3;LCK;HLA-E;SPTA1;CORO1A;TNFSF9;CD5;ZMIZ1;CCR7;BAD;CCL19;CD24;CD3E;SELP;VAV1;THY1;LGALS9;TYK2;HLX;HLA-DQA2;ANXA1;ZAP70;STAT5B;NCK2;IGF2;RUNX3;NLRP3;EBI3;SIRPB1;LEP;CCL5;ITPKB;CD6;HLA-DPA1;IFNG;HES1;IL1B;B2M;PTPRC;EFNB1;NOD2;CD83;GLI2;MDK;GATA3;TGFBR2;IL12A;EFNB2;ADA;PTPN6;FUT4;SIRPG;TNFRSF14;IL4R;SMARCD1;VNN1;IL6;CR1;HAVCR2;BMI1;FCHO1;LYN;AGER;HLA-DPB1;FYN;ZBTB16;ITGB2;SMARCC2;RELA;PCK1;NFKBIZ;CD4;SIRPA;ABL1;CD160;CCDC88B;RARA;SRC;CD74;NCK1;CD47;HLA-A;PTAFR;CD44;SASH3;TESPA1;EGR3;PYCARD;VCAM1;HLA-DRA;GLI3;HLA-DOA;SKAP1;TNFSF13B;CD28;BTN2A2;MAP3K8;CCL21;SOCS1;YES1;PIK3R6;CARD11;DOCK8;SOX13;HLA-DRB1;TMIGD2;SART1;HLA-DMA;KLRK1;WNT10B;TGFB1;BCL2;TNFSF13;TNFRSF4;IRS2;TLR4;TICAM1;GAS6;TLR9;IL15RA;ZNF335;TBX21;MMP14;TNIP2;KMT5B;CD38;STAT6;MYD88;NFATC2;INPP5D;EPHB2;TACR1;BLOC1S3;SPI1;GPR183;MMRN1;CX3CL1;SERPINF2;SMAD7;NODAL;MYO10;PTPN23;PODXL;PIEZO1;AFDN;MFSD2B;F11R;TJP1;GP6;FUT3;MAGI1;DENND6A;SVEP1;RPS6KA1;LILRA2;CLEC4D;CEBPA;LILRA5;CCL3;MMP8;CD2;PLEK;GP1BB;LRRK2;PLA2G4A;NECTIN2;PEAR1
leukocyte cell-cell adhesion	leukocyte cell-cell adhesion;regulation of leukocyte cell-cell adhesion;regulation of T cell activation	LEF1;SELE;ELANE;IL7R;RASAL3;IGF1;CCL28;SMARCD2;ADAM8;CSK;OLR1;CHST2;FUT7;IL2RG;CD40LG;VSIR;HLA-DQB2;TNF;LRRC32;NFKBID;FOXO3;LRG1;LCK;HLA-E;SELL;SPTA1;SMAD7;RIPOR2;CORO1A;TNFSF9;S100A8;TIGIT;CD5;CTLA4;ZMIZ1;FERMT3;CCR7;BAD;S100A9;CCL19;CD24;PECAM1;CD3E;ARG1;SELPLG;SELP;VAV1;THY1;LGALS9;TYK2;HLX;STK10;HLA-DQA2;ANXA1;CEBPB;ZAP70;STAT5B;NCK2;IGF2;RUNX3;NLRP3;ZC3H12A;CXCL12;EBI3;SIRPB1;LEP;CCL5;ITPKB;CD6;HLA-DPA1;IFNG;HES1;MAD1L1;IL1B;KLF4;B2M;PTPRC;EFNB1;RAC2;NOD2;CD83;GLI2;TBX21;MDK;GATA3;ITGAL;TGFBR2;IL20RB;IL12A;EFNB2;ADA;PTPN6;FUT4;SIRPG;TNFRSF14;LAPTM5;IL4R;NRARP;SMARCD1;ADD2;VNN1;IL6;CR1;HAVCR2;BMI1;FCHO1;LYN;AGER;F11R;HLA-DPB1;FYN;ZBTB16;ITGB2;SMARCC2;RELA;RC3H1;PCK1;NFKBIZ;GOLPH3;CD4;SCRIB;SIRPA;GFUS;ABL1;CRTAM;CD160;PLA2G5;CCDC88B;RARA;SRC;CD74;NCK1;CD47;LAG3;HLA-A;ADORA2A;PTAFR;CD44;PDE5A;SASH3;CD300A;TESPA1;EGR3;PYCARD;IRF1;FGL1;VCAM1;HLA-DRA;ASS1;GLI3;HLA-DOA;EXT1;FGL2;SKAP1;TNFSF13B;CD28;BTN2A2;MAP3K8;CCL21;CERCAM;JAK3;SOCS1;TNFAIP8L2;YES1;PIK3R6;CARD11;ICAM1;DOCK8;SOX13;CD177;IDO1;HLA-DRB1;TMIGD2;PTPN22;SART1;HLA-DMA;KLRK1;IL27;BID;ZEB1;TNFRSF1B;PRDM1;CYP26B1;CD2;CLC;SIT1;ZNF683;BATF;CGAS;MAPK8IP1;TNFSF18;JUNB;RIPK3
cell activation involved in immune response	cell activation involved in immune response;leukocyte activation involved in immune response	LEF1;FGR;PGLYRP1;S100A13;SLAMF6;ANXA3;TGFB1;CD40LG;F2RL1;IL27RA;PTGDR;TNF;NFKBID;EOMES;TNFSF13;ITM2A;DNASE1L3;SMAD7;CORO1A;LRP1;LILRA2;PTK2B;CLEC4D;STXBP1;SWAP70;CCL19;LFNG;IL27;MFNG;PIK3CD;LGALS9;TLR4;TICAM1;HLX;PRAM1;ANXA1;CHGA;LY9;PLCG2;NLRP3;CLEC4E;ZC3H12A;NKG7;CCR6;IFNG;LCP1;GATA2;SCNN1B;PTPRC;RAC2;IFI35;KMT2A;CCL3;TP53;TBX21;MDK;GATA3;ITGAL;BCR;GATA1;KMT5B;ADA;PHF14;ZFPM1;PSEN1;PTPN6;STAT6;STXBP2;FOXF1;STX4;SEMA4A;DLL1;IL4R;MYD88;LAMP1;FES;TCIM;HLA-F;APBB1IP;IL6;CR1;DOCK2;HAVCR2;ZNF683;LYN;BATF;NOTCH2;ITGB2;DOCK11;RC3H1;PCK1;NFKBIZ;ABL1;RARA;NMI;CD74;MEN1;PTAFR;FOXP1;CD300A;LAT2;PYCARD;RORA;AICDA;HLA-DRA;SH2D1B;TNFSF18;FGL2;GAPT;SPI1;CD28;CPLX2;JUNB;JAK3;ITFG2;ATP7A;SLC11A1;ICAM1;CD177;HLA-DRB1;GPR183
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	LEF1;IL7R;PGLYRP1;ADGRG3;ID2;SMARCD2;THEMIS;ADAM8;ITK;FUT7;ARMC5;SLAMF6;WNT4;TGFB1;IL2RG;CD40LG;F2RL1;VSIR;BAX;CD79B;SYVN1;NFAM1;PIK3R3;PRTN3;NFKBID;FOXO3;LEPR;BCL2;EOMES;PREX1;RUNX2;LCK;ITM2A;SMAD7;ACIN1;ZBTB7A;TNFSF9;CD8A;CTLA4;ZMIZ1;PTK2B;CLEC4D;CCR7;DLL4;BAD;NFATC1;CCL19;LFNG;YY1;IL27;CD3E;PPARG;JAG2;FBXO7;VAV1;MFNG;PIK3CD;LGALS9;USP44;MERTK;HLX;IL31RA;ANXA1;CEBPB;ZAP70;LYL1;STAT5B;GAS6;LY9;PLCG2;GPR68;CTSK;RUNX3;NLRP3;CLEC4E;ZC3H12A;STK11;PIR;ZFP36L2;CCR6;LEP;MT1G;ITPKB;TLR9;IFNG;HLA-B;IL15RA;ZEB1;TRPM2;IKZF3;IL1B;CSF1;B2M;PTPRC;KMT2A;IRF2BP2;SP3;FZD8;TP53;CD83;GLI2;TBX21;MDK;GATA3;TGFBR2;MMP14;CD3G;PRDM1;GATA1;ADA;PHF14;PRR7;ZFPM1;PSEN1;CYP26B1;PTPN6;CD2;BCL11B;KLRC1;STAT6;SEMA4A;DLL1;IL4R;MR1;NHEJ1;DCLRE1C;FES;NRARP;SMARCD1;TCIRG1;EP300;VNN1;LRRC8A;IL6;CR1;DOCK2;ZNF683;BMI1;LYN;BATF;AGER;IKZF1;ZBTB16;NOTCH2;SMARCC2;DOCK11;RC3H1;PCK1;NFKBIZ;CD4;ABL1;INPP5D;CRTAM;LIPA;IRF7;RARA;CD74;ZBTB46;LAG3;MEN1;AIRE;CMTM7;FOXP1;SASH3;TESPA1;EGR3;IRF1;ZFP36L1;VCAM1;RORA;AICDA;HLA-DRA;GLI3;HLA-DOA;LTBR;FGL2;SPI1;TNFSF13B;PIK3R1;CD28;BTN2A2;JUNB;JAK3;ITFG2;SOCS1;RIPK3;ATP7A;PIK3R6;TMEM176B;TCF3;CARD11;SOX13;HLA-DRB1;GPR183;PTPN22;SART1
epithelium migration	epithelium migration;epithelial cell migration;tissue migration	SCG2;MMP9;RGCC;RIN2;TACSTD2;SERPINF1;GREM1;ANXA3;TGFB1;PIK3R3;TNF;PTPRR;APOE;MMRN2;JCAD;LRG1;S100P;CLEC14A;FAP;SOX18;TMSB4X;CORO1A;EMP2;STC1;PTK2B;SMOC2;SCARB1;PDGFB;DLL4;PKN3;EPB41L4B;EDN2;S100A9;S100A12;APOA1;TGFBR3;IRS2;CORO1B;PPARG;PRKD2;ENPP2;PIK3CD;NRP2;CDH5;KDR;AKT3;ANXA1;SNAI1;ID1;PLCG1;PRKX;EDN1;PLCG2;BMP10;FAT2;LOXL2;ZC3H12A;DOCK1;CCN3;STAT5A;EPHA2;IFNG;PTPN23;TESK1;TBXA2R;KLF4;GATA2;DCN;ACVRL1;RRAS;INSL3;SP1;GATA3;VEGFC;TGFBR2;PXN;PLXND1;FGF2;EFNB2;FLT4;CTSH;PKN1;PTN;PDCD6;SEMA4A;MEOX2;HDAC7;GPX1;ATOH8;TGFBR1;SRPX2;SASH1;CLN3;GPLD1;FOXC2;FSTL1;EPHB4;ITGA2;CARD10;TEK;ZNF580;ANGPT2;MECP2;RAB25;GFUS;ABL1;TNFSF12;SRC;NR4A1;TACR1;SLIT2;ANLN;SOX9;RAB13;SPARC;GDF6;FOXP1;BMPR2;GLIPR2;PIK3C2A;EGR3;GRHL2;PLEKHG5;PPM1F;RTN4;STARD13;RAC1;FOXF1
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	ALPL;SLPI;SELE;MMP9;ELANE;F2R;PENK;NOS1;CD96;SMAD6;TNF;BMP6;CX3CL1;MPO;NFKBIA;PALM3;C2;MAPK3;IRAK3;GFI1;S100A8;LILRA2;CXCL1;PTGIR;CNP;PTGFR;PLSCR4;SCARB1;CCR7;MAP2K7;S100A9;PLSCR3;GIT1;CNR1;NOS2;GJB6;LOXL1;BDKRB1;SELP;LGALS9;TLR4;TICAM1;THBD;CEBPB;EDN1;PLCG2;CSF3;CXCL2;NLRP3;ZC3H12A;UPF1;TLR9;CD6;CXCL3;NUGGC;IL1B;IRAK4;DEFA4;TBXA2R;TNFRSF1B;SPON2;GBP3;CSF2RB;NOD2;VIM;CLDN1;CDK19;MMP8;IL12A;TLR2;CXCL5;TNFAIP3;BCR;GATA1;TNIP2;CASP8;NFKBIL1;NR1H3;GBP2;TRIM41;NAGLU;IRF3;BPI;CAMP;CARD16;MYD88;IL6;TRIM5;SASH1;CACTIN;HAVCR2;LYN;LTF;PDCD4;RELA;CASP7;ARID5A;PCK1;NFKBIZ;SIRPA;TH;ABL1;EPHB2;RARA;SRC;NR4A1;CXCL9;LDOC1;COL6A1;LY96;HCK;PTAFR;FOXP1;OTUD5;NR1D1;PYCARD;CARD8;VCAM1;AICDA;ASS1;AKAP8;HMGCS2;MRC1;PCSK1;SLC11A1;NOS3;IDO1;PTPN22;ADM;KLRK1;CMPK2;NQO1;IRAK2;GCH1;CD40;EDNRB;MAPK14;IL18BP;TLR10;CD24;B2M;C5AR1;SSC5D;TLR1;AHR;TAP2
purine ribonucleotide metabolic process	purine ribonucleotide metabolic process;purine nucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process	NDUFA7;GUCY1B1;PANK3;NDUFS8;IMPDH2;NUDT2;AK1;MCEE;ATPSCKMT;ADCY1;ACSS1;NDUFA11;MPC2;ACOT2;PFKFB2;AK3;SULT1A2;ACOT1;TECR;NDUFA3;HACD1;NDUFV3;GUCY1A2;HK1;ELOVL6;NME5;COX11;OGDH;ADSS1;NDUFA1;HPRT1;NME2P1;NME1;DLG1;PRKAG1;PANK4;ATP5MK;ATP6V1B2;NDUFB4;ATP1B1;GPD1;XDH;NUDT9;BPGM;NDUFA8;GMPS;NDUFB11;NME7;MCCC2;VCP;PINK1;PFKM;NDUFS6;ACAT1;FOXK2;PDE7B;PPT1;STOML2;ENPP3;NMNAT1;BPNT1;ATP5F1EP2;ATP5MG;NDUFS1;NUDT19;P2RX7;ATP5MF;EFL1;ATP5PD;NDUFA5;NDUFB10;PKM;ATP5PF;DNAJC30;NDUFA13;AK5;SLC4A4;OPA1;ATP5F1A;PMVK;ACOT9;MPP1;ACSF2;ATP5ME;ATP5MJ;GPI;BEND3;GCDH;PGK1;PARP1;NDUFS7;NDUFA12;NDUFS3;PDHA1;ACOT11;NDUFS5;NDUFB9;NDUFB6;NDUFB3;ATIC;ALDOA;NDUFB8;NDUFAB1;ATP5IF1;CLPX;ACSS2;NDUFA6;DLG2;AASS;PPT2;ACSBG1;NUDT7;DLD;PPARGC1A;MYH6;SDHD;PGAM1;HINT1;UCP2;NDUFB2;STAT3;PDHB;SDHB;HMGCS1;GART;SUCLA2;PGM1;NDUFV2;SUCLG1;NDUFA10;NDUFV1;NPPA;ATP5F1C;SDHC;HSPA8;NDUFB5;DLST;NDUFA9;ENO3;PFKP;PAICS;PRKACA;PRKAG2;PDHX;NDUFC2;ACOT8;ATP5F1B;RAN;RHOQ;ATP5MC2;ATP5PB;DNM1L;NUDT4B;ADSL;ADK;GAPDH;SULT2A1;GDA;ATP5MC3;SUCLG2;ATP5PO;ADCY6;ACOT4;PDK1;DMAC2L;NUDT4;NDUFS2;ATP5MC1;NDUFS4;PPP2CA;OLA1;ACSL3;AK2;TPI1;ELOVL5;HIF1A;PPCS;PDE4D;PDE4B;LDHA;ACSL4;PPAT;NAXD;PARP16;IDH1;FMO1;ME2;RD3;DNPH1;QPRT;NMRK2;NMNAT3;NUDT15;NNT;LDHB;PRPS1;MTHFD2L;MDH1;FHIT;TP53I3;NOCT;SLC4A7;IDH2;MDH2;NADK2;NUDT17;MDH1B;NUDT13;RBKS;NAMPT;RFK;DHODH;RNASEH2B;UPRT;ENTPD5
immune response-activating signaling pathway	immune response-activating signaling pathway;immune response-regulating signaling pathway	IGHG4;IGHM;FGR;IGLC1;IGHG3;THEMIS;CSK;ITK;F2RL1;IGHG1;BAX;CD79B;AIM2;NFAM1;TLR10;TNF;BTNL9;KCNN4;IGKC;IGHG2;NFKBID;NFKBIA;BCL2;PLPP4;CREBBP;LCK;TRBC1;IRAK3;GFI1;S100A8;CD8A;BTNL3;LILRA2;TRAT1;CTLA4;TRIM11;CCR7;IKBKB;PTPRS;SLC15A3;SEC14L1;S100A9;KLRD1;CD3E;GPR108;TRAF3IP3;PRKD2;UNC93B1;CYBA;VAV1;RNF135;THY1;RFTN1;PIK3CD;FFAR2;TLR4;CMKLR1;TRBC2;TICAM1;PRAM1;LSM14A;LIME1;ZAP70;CD22;BANK1;FPR1;PLCG1;C5AR2;PLCG2;NLRP3;FPR2;CLEC4E;ZC3H12A;STK11;CMTM3;TLR9;PRKCH;SH2D1A;BTNL8;IRAK4;FYB1;IGLC3;PTPRC;LCP2;TRIM3;IFI35;CD247;KLRC3;C5AR1;NOD2;MICB;GATA3;ALPK1;TLR2;CD3G;TNFAIP3;TNIP2;CACNB4;ADA;NFKBIL1;NR1H3;PSEN1;GBP2;CTSS;PTPN6;CD38;KLRC1;CD8B;RNF31;NAGLU;IRF3;LAPTM5;CD2AP;MYD88;PRKCB;ZDHHC18;FCN2;ERMAP;EP300;HSPA1A;NOP53;CR1;NFATC2;THEMIS2;CACTIN;HAVCR2;COLEC11;FCHO1;LYN;GPLD1;TLR1;MNDA;HLA-DPB1;LTF;FYN;MEFV;OASL;RELA;ELF1;RC3H1;DGKZ;NFKBIZ;LIMK1;TRGC2;ABL1;INPP5D;CD160;LIPA;IGHA1;IRF7;SPPL3;BMX;SRC;NMI;PRKCD;CGAS;CD47;PAK1;HLA-A;TBK1;LY96;USP50;HCK;LRCH4;PUM2;UBASH3A;FOXP1;CD300A;CD300LF;LAT2;TESPA1;VAV2;NR1D1;PYCARD;IRF1;NECTIN2;CARD8;HSPA1B;FCN1;RTN4;SKAP1;PAK3;BLK;PIK3R1;CD28;BTN2A2;CACNB3;WDFY1;PLSCR1;CLEC4D;MAP2K7;CD24;BTLA;IL20RB;CTSH;YES1;PIGR;CARD11;XIAP;PRKD1;NINJ1;HLA-DRB1;TMIGD2;PTPN22;KLRK1;ITGAM;TXK;IRAK2;CD40;RAB7B
purine ribonucleoside triphosphate metabolic process	purine ribonucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process;ATP metabolic process	NDUFS8;IMPDH2;NUDT2;AK1;ATPSCKMT;NDUFA11;PFKFB2;AK3;NDUFA3;NDUFV3;HK1;NME5;COX11;OGDH;NDUFA1;NME2P1;NME1;PRKAG1;ATP5MK;ATP6V1B2;NDUFB4;ATP1B1;GPD1;BPGM;NDUFA8;NDUFB11;NME7;VCP;PINK1;PFKM;NDUFS6;FOXK2;STOML2;ENPP3;NMNAT1;ATP5F1EP2;ATP5MG;NDUFS1;P2RX7;ATP5MF;EFL1;ATP5PD;NDUFA5;NDUFB10;PKM;ATP5PF;DNAJC30;NDUFA13;AK5;SLC4A4;OPA1;ATP5F1A;ATP5ME;ATP5MJ;GPI;BEND3;PGK1;PARP1;NDUFS7;NDUFA12;NDUFS3;NDUFS5;NDUFB9;NDUFB6;NDUFB3;ALDOA;NDUFB8;NDUFAB1;ATP5IF1;CLPX;NDUFA6;PPARGC1A;MYH6;SDHD;PGAM1;UCP2;NDUFB2;STAT3;SDHB;PGM1;NDUFV2;NDUFA10;NDUFV1;ATP5F1C;SDHC;HSPA8;NDUFB5;NDUFA9;ENO3;PFKP;PRKACA;PRKAG2;NDUFC2;ATP5F1B;RAN;RHOQ;ATP5MC2;ATP5PB;DNM1L;GAPDH;ATP5MC3;ATP5PO;DMAC2L;NDUFS2;ATP5MC1;NDUFS4;PPP2CA;OLA1;AK2;TPI1;HIF1A;LDHA;DCTPP1;NUDT15;ENTPD3;ADK;SMPDL3A
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	MRPS2;PTCD3;MRPS12;MRPS18A;MRPS24;MRPS27;MRPS6;MRPS5;MRPS15;MRPS11;MRPS33;MRPS31;MRPS7;MRPS17;MRPS18C;MRPS18B;MRPS16;MRPS14;MRPS9;MRPS22;MRPS35;DAP3;MRPS28;MRPS10
