representative	grouped_terms	genes
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex;proton-transporting two-sector ATPase complex	ATP5F1A;ATP5F1EP2;ATP5F1B;ATP5F1E;ATP5MF;ATP5F1D;ATP5PD;ATP5MG;ATP5PB;ATP5PF;ATP5F1C;ATP5MJ;ATP5MK;ATP5ME;DMAC2L;ATP5MC3;ATP5MC2;ATP5PO;ATP5MC1;ATP6V1E2;PPIF;ATP6V1G1;ATP6V1G2
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribonucleotide biosynthetic process;ribose phosphate biosynthetic process;purine-containing compound biosynthetic process;purine nucleotide biosynthetic process;nucleotide biosynthetic process;nucleoside phosphate biosynthetic process	DLD;NME7;PAICS;AMPD1;PDHA1;ACSL6;PPT2;NME6;AK2;ATIC;PANK4;ACSL3;NDUFA5;PDK1;SDHA;PDHX;PPAT;MPC2;ACSS1;ATP5F1A;ELOVL4;NDUFA12;ACSF3;NDUFC1;NPPC;ADSL;NDUFA10;AK1;IMPDH2;NDUFA8;NME5;NDUFS5;PPCS;ALDOA;TECR;ADSS1;ADK;PDHB;ATP5F1EP2;NDUFB1;ADCY1;NDUFA6;NDUFA2;NDUFB11;ATP5F1B;NDUFA1;ATP5F1E;ACAT1;DNAJC30;NDUFAB1;NDUFS2;GCDH;SDHD;ATP5MF;ATP5F1D;NDUFA9;NDUFA13;NDUFS3;ATP5PD;SDHC;PPT1;ATP5MG;UQCC3;NDUFA11;ATP5PB;ATP5PF;ATP5F1C;ELOVL5;NDUFB5;SDHB;NDUFB9;NDUFV1;NDUFA3;NDUFB7;NDUFS6;ATP5MJ;NDUFB4;NDUFA7;NDUFS8;NDUFB10;ATP5MK;ACSL4;NDUFB3;ATP5ME;NDUFV3;ADCY6;NDUFB8;NDUFB6;NDUFS7;AK5;NDUFV2;DMAC2L;NDUFB2;ATP5MC3;NDUFS4;ATP5MC2;NDUFC2;ATP5PO;ATP5MC1;UPRT;DCK;RFK;PRPSAP1;QPRT;NAMPT;NMNAT2;NMNAT3;PGM2;PARP16;PRTFDC1;ADA2;SLC4A7;RD3;NT5E;KARS1;DUT;AK6
neutrophil migration	neutrophil migration;granulocyte migration	S100A12;CSF3R;CXCR1;CXCL1;FUT7;S100A8;CD177;CXCR2;CXCL6;S100A9;EDN2;ADAM8;CXCL3;XG;PRTN3;CX3CL1;THBS4;PREX1;VAV1;CXCL2;IRAK4;RIPOR2;PECAM1;ITGB2;CCL19;IL23A;NOD2;MCOLN2;PIP5K1C;RAC2;CCR7;CCL20;ITGA1;CCL3;PIK3CD;CCL26;MYD88;EMP2;PIKFYVE;EDN1;JAML;SCG2;ADGRE2;MAPK3
ATP metabolic process	ATP metabolic process;purine nucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process	PGM1;PFKP;NDUFA5;SDHA;CLPX;BEND3;FIS1;ENO3;LDHA;FIGNL1;ATP5F1A;PRXL2C;NDUFA12;NDUFC1;NDUFA10;GPI;AK1;NDUFA8;NDUFS5;ALDOA;GAPDH;ATP5F1EP2;NDUFB1;NDUFA6;NDUFA2;NDUFB11;ATP5F1B;NDUFA1;ATP5F1E;OLA1;DNAJC30;NDUFAB1;NDUFS2;SDHD;ATP5MF;ATP5F1D;P2RX7;NDUFA9;ARL2;NDUFA13;NDUFS3;ATP5PD;SDHC;ATP5MG;UQCC3;NDUFA11;ATP5PB;ATP5PF;ATP5F1C;NDUFB5;SDHB;NDUFB9;NDUFV1;NDUFA3;NDUFB7;NDUFS6;ATP5MJ;NDUFB4;NDUFA7;ATP5IF1;NDUFS8;NDUFB10;TPI1;ATP5MK;NDUFB3;ATP5ME;NDUFV3;NT5E;NDUFB8;NDUFB6;NDUFS7;AK5;NDUFV2;PPP2CA;DMAC2L;NDUFB2;ATP5MC3;NDUFS4;ATP5MC2;NDUFC2;ATP5PO;ATP5MC1;ENPP3;PKM;NME4;JMJD8;STOML2;PID1;NDUFS1;ABCC6;RAN;EFL1;HTR2A;PRKAG1;MYH7;HIF1A;NME7;OGDH;NME6;AK2;PFKM;IMPDH2;NME5;RHOQ;ADK;NUDT15;DUT;SMPDL3A
immune response-activating cell surface receptor signaling pathway	immune response-activating cell surface receptor signaling pathway;immune response-regulating cell surface receptor signaling pathway	FGR;FPR1;MNDA;CR1;NFKBIA;THY1;BTNL3;NFAM1;RC3H1;PTPRC;BAX;BTNL9;IGHM;FCN2;TXK;TNFAIP3;BCL2;FPR2;PRAM1;VAV1;CSK;IRAK4;TLR2;FFAR2;CD79A;PLCG1;TREM2;PSEN1;PRKCD;MICB;BMX;PRKD2;MS4A1;IKBKB;NOD2;HCK;CD79B;CD3E;CCR7;KLRD1;CD38;PTPN6;LCK;FYB1;THEMIS2;LAPTM5;CD22;PIK3CD;ITK;LTF;APPL2;LILRA2;MYD88;PRKCH;INPP5D;TLR4;PLCG2;RNF31;SOS1;VTCN1;FCHO1;CD160;F2RL1;NFKBIZ;CREBBP;BLK;BANK1;KCNN4;DGKZ;RFTN1;PAK1;GPLD1;CD19;TRBC1;GRB2;PLSCR1;LYN;TICAM1;ZAP70;IRAK2;BTNL8;EP300;FCER1G;FCRL3;PLD2;THEMIS;ADA;PTK2;FOXP3;LAT2;CD8A;PLPP4;CD247;FCN1;LCP2;KLRC3;IFI35;TNIP2;NCKAP1L;COLEC11;NECTIN2;LIMK1;CD300A;NFKBID;YES1;PRKCB;UBASH3A;KLRC1;RC3H2;CARD11;SCIMP;NR1D1;RELA;TLR1;ERMAP;CD81;TBK1;CD3G;C5AR1;LPXN;DUSP22;CD226;TRBC2;LIME1;PLEKHA1;WNK1;CYBA;ITGAM;CYLD;IRF3;BCL10;EIF2B5;NINJ1;NAGLU;LIPA;MYO1G;CMTM3;BTN2A2;STK11;TRAT1;C5AR2;CHUK;MALT1;LY96;ZC3H12A;TMIGD2;ELF1;TRGC2;SLA2;CLEC4D;BTLA;CLEC4E;PIGR;CLEC12B;KIR2DL1;MAP2K7;LILRB2;FCGR1A;FOSL2;LBP;CD24;CR2;STAP1;NCR3
cell activation involved in immune response	cell activation involved in immune response;leukocyte activation involved in immune response	CLEC4D;CHGA;FGR;PGLYRP1;LEF1;CD177;SLAMF6;CR1;BCL6;CORO1A;LCP1;CLEC4E;RC3H1;TNF;PTPRC;PRAM1;PTK2B;STXBP2;TREM2;PSEN1;TNFSF18;IL27RA;MFNG;ITGB2;CCL19;TGFB1;IL23A;S100A13;RAC2;LGALS9;EOMES;HAVCR2;PTPN6;SLC11A1;CD40LG;CCL3;PIK3CD;BATF;SEMA4A;JAK3;LILRA2;MYD88;TLR4;STX4;TP53;PLCG2;ADGRE2;LY9;DOCK2;GATA1;ANXA3;SUPT6H;GAPT;F2RL1;IL18R1;NFKBIZ;KMT2A;NLRP3;BRD2;ICAM1;SWAP70;APBB1IP;CD19;PTAFR;ITGAL;LYN;TBX21;TICAM1;SPI1;IL4R;FCER1G;RORA;ADA;FOXP3;LAT2;STAT4;ITM2A;CCR6;IFI35;MEN1;AP1G1;NCKAP1L;STXBP1;IL27;NKG7;CD300A;NFKBID;LAMP1;IL13RA2;ENTPD7;RC3H2;TSC1;LFNG;CD81;NSD2;AICDA;PTGDR;ATP7A;SH2D1B;ATAD5;ITGAM;GAB2;FES;KMT5B;HLX;RIF1;HLA-F;LRP1;ZBTB7B;ZNF683;RARA;ST3GAL1;STAT6;CD84;BRD4
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	CLEC4D;PGLYRP1;LEF1;FUT7;ADGRG3;PIK3R3;SLAMF6;CR1;BCL6;ADAM8;YY1;NFAM1;TNFSF9;PRTN3;CLEC4E;RC3H1;IL7R;PTPRC;BAX;MERTK;ARID2;SMARCD2;BCL2;PREX1;VAV1;IL2RG;CD2;PTK2B;VNN1;WNT4;CD79A;TREM2;RUNX2;PSEN1;ACIN1;IRF1;SYVN1;ARMC5;PPARG;MFNG;IKZF3;GPR68;MS4A1;CCL19;TGFB1;IL23A;MT1G;CD79B;LGALS9;CD3E;CCR7;EOMES;PTPN6;LCK;CD40LG;PIK3CD;ITK;BATF;SEMA4A;JAK3;SOCS1;INPP5D;TP53;PLCG2;LY9;DOCK2;JAG2;GATA1;SOS1;METTL3;FANCD2;AGER;VSIR;ZMIZ1;PRDM1;CD1D;SASH3;F2RL1;FOXO3;IL18R1;NFKBIZ;KMT2A;NLRP3;BRD2;SLC4A2;TRPM2;CD19;NFATC1;DCAF1;LYN;TBX21;SPI1;ZAP70;FBXO7;FLT3;EP300;IL4R;FCER1G;DLL4;RORA;FCRL3;THEMIS;ADA;ITPKB;FOXP3;DCLRE1C;CD8A;RIPK3;IL31RA;SMARCD1;STAT4;ITM2A;CCR6;MEN1;NCKAP1L;LMBR1L;JMJD6;PCID2;LRRC8A;IL27;NFKBID;LILRB2;EZH2;IRF7;ZBTB16;ENTPD7;KLRC1;RC3H2;SH3RF1;CARD11;IKZF1;TSC1;LFNG;FANCA;RUNX3;GPR89B;CEBPB;CD3G;FZD8;USP44;AICDA;ATP7A;SMARCC1;FES;SLC46A2;LEPR;CYLD;HLX;HLA-B;CEBPG;STAT5B;IL1B;ZBTB46;BATF3;ZBTB7B;ZNF683;ZEB1;ATF2;CSF1;RARA;TCF7;ST3GAL1;HDAC4;STAT6;PHF10;BRD4;LIPA;SLAMF8;FNIP1;BTN2A2;MMP14;STK11;CMTM7;KLHL25;MALT1;GPR18;IRF4;BCL3
immune response-regulating signaling pathway	immune response-regulating signaling pathway;immune response-activating signaling pathway	CLEC4D;FGR;S100A8;S100A9;BTLA;FPR1;MNDA;CR1;IRAK3;NFKBIA;THY1;BTNL3;NFAM1;AIM2;SEC14L1;TRAF3IP3;CLEC4E;RC3H1;TNF;PTPRC;BAX;BTNL9;TLR10;IGHM;FCN2;TXK;TNFAIP3;BCL2;FPR2;PRAM1;VAV1;CSK;IRAK4;TLR2;FFAR2;CD79A;PLCG1;TREM2;PSEN1;PRKCD;IRF1;MICB;BMX;TRIM11;PRKD2;MS4A1;IKBKB;NOD2;HCK;CD79B;CD3E;CCR7;HAVCR2;KLRD1;CD38;CD300LF;PTPN6;LCK;FYB1;THEMIS2;OASL;LAPTM5;CD22;PIK3CD;ITK;LTF;APPL2;LILRA2;MYD88;PRKCH;INPP5D;TLR4;PLCG2;RNF31;SOS1;VTCN1;FCHO1;CD160;GFI1;NLRP6;RTN4;F2RL1;NFKBIZ;CREBBP;PIGR;LSM14A;NLRP3;BLK;TLR8;BANK1;CLEC12B;KCNN4;DGKZ;RFTN1;MEFV;PAK1;GPLD1;HSPA1B;KIR2DL1;CD19;NLRC4;ALPK1;TRBC1;GRB2;AURKB;IL20RB;HSPA1A;PLSCR1;LYN;TICAM1;ZDHHC18;CTSS;ZAP70;IRAK2;CTSH;BTNL8;EP300;FCER1G;FCRL3;PLD2;THEMIS;ADA;PTK2;TRIM3;UNC93B1;MAP2K7;FOXP3;LAT2;CD8A;USP50;PLPP4;CD247;FCN1;LCP2;KLRC3;IFI35;TNIP2;NPLOC4;NCKAP1L;COLEC11;DDX3X;NECTIN2;LIMK1;CD300A;NFKBID;LILRB2;YES1;RNF135;IRF7;PRKCB;UBASH3A;KLRC1;RC3H2;CARD11;SCIMP;FCGR1A;NR1D1;RELA;TLR1;ERMAP;CD81;TBK1;CD3G;C5AR1;LPXN;DUSP22;CD226;TRBC2;LIME1;PLEKHA1;WNK1;PTPRS;CYBA;ITGAM;HCFC2;SLC46A2;CYLD;NEK7;IRF3;TASL;CGAS;LRCH4;MARK4;SLC15A3;BCL10;EIF2B5;ATAT1;NINJ1;NAGLU;LIPA;MYO1G;CMTM3;BTN2A2;STK11;TRAT1;C5AR2;CHUK;MALT1;IRF4;NAIP;EIF2AK2;LY96;ZC3H12A;TMIGD2
purine ribonucleotide metabolic process	purine ribonucleotide metabolic process;purine nucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process	DHTKD1;PINK1;GART;RAB23;HMGCS1;ACSM6;DNM1L;FKRP;MCEE;BPNT1;TJP2;HACD1;AMPD3;TSPO;PRKACA;GPD1;NUDT2;HSPA8;ACOT2;PPARGC1A;GUCY1B1;ACSS2;COX11;NPR2;PDE7B;VCP;ATP6V0C;BPGM;PDE4C;PKM;NME4;JMJD8;NUDT19;STOML2;ACOT11;PID1;NDUFS1;NUDT10;ABCC6;RAN;EFL1;HTR2A;MCCC2;PRKAG1;MYH7;DLD;HIF1A;NME7;GLYAT;NUDT9;PAICS;AMPD1;PDHA1;NUDT8;NUDT4;SUCLA2;ACOT4;ACSL6;PPT2;OGDH;NME6;AK2;ATIC;PFKM;PANK4;PGM1;NUDT7;PFKP;ACSL3;NDUFA5;PDK1;SDHA;CLPX;PDHX;PPAT;BEND3;MPC2;ACSS1;PMVK;FIS1;ENO3;LDHA;FIGNL1;ATP5F1A;PRXL2C;ELOVL4;NDUFA12;ACSF3;NDUFC1;NPPC;ADSL;NDUFA10;GPI;DLST;AK1;IMPDH2;NDUFA8;NME5;NDUFS5;PPCS;ALDOA;TECR;ADSS1;AADAT;ADK;SUCLG2;PDHB;GAPDH;GDA;ATP5F1EP2;NDUFB1;ADCY1;NDUFA6;NDUFA2;ACOT9;NDUFB11;ATP5F1B;NUDT4B;NDUFA1;ATP5F1E;OLA1;AASS;ACAT1;DNAJC30;NDUFAB1;NDUFS2;GCDH;SDHD;ATP5MF;ATP5F1D;P2RX7;NDUFA9;PTHLH;ARL2;NDUFA13;NDUFS3;ATP5PD;SDHC;PPT1;ATP5MG;UQCC3;NDUFA11;SUCLG1;HINT1;ATP5PB;ATP5PF;ATP5F1C;ELOVL5;NDUFB5;SDHB;NDUFB9;RHOQ;NDUFV1;NDUFA3;PDE4D;ACSF2;NDUFB7;NDUFS6;ATP5MJ;NDUFB4;NDUFA7;ATP5IF1;NDUFS8;NDUFB10;TPI1;ATP5MK;ACSL4;NDUFB3;ATP5ME;NDUFV3;ADCY6;NT5E;NDUFB8;NDUFB6;NDUFS7;AK5;NDUFV2;PPP2CA;DMAC2L;ACOT8;NDUFB2;ATP5MC3;NDUFS4;PDE4B;ATP5MC2;NDUFC2;ATP5PO;SULT2A1;ATP5MC1;XDH;ENPP3;NOX1;PRPS1;IDO1;ME2;FMO1;DERA;SARM1;NNT;TALDO1;QPRT;NAMPT;DCK;FHIT;NMNAT2;NMNAT3;TP53I3;PARP16;MDH1;DNPH1;RPE;LDHB;SLC4A7;RD3;PRPSAP1;DCXR;NUDT15;MDH2;RBKS;IDH2;NUDT13;MDH1B;NUDT17;UPRT;RFK;RNASEH2B;NUDT14
taxis	taxis;chemotaxis	SCG2;CHGA;S100A12;CSF3R;CXCR1;CXCL1;LEF1;S100A8;CXCR2;CXCL6;CMTM2;NRG3;PROK2;S100A9;FPR1;CORO1A;PADI2;EDN2;ADAM8;CXCL3;GPSM3;SEMA3G;CH25H;CX3CL1;AZU1;THBS4;WNT3;FPR2;SERPIND1;PREX1;VAV1;CXCL2;PTK2B;FLT1;BIN2;NEDD9;FFAR2;ALOX5;TREM2;PRKCD;ELMO2;RIN3;RIPOR2;CCR3;APOA1;ITGB2;PRKD2;MAPK14;NBL1;CCL19;LYST;TGFB1;IL23A;NOD2;S1PR1;PIP5K1C;RAC2;LGALS9;CCR7;MACO1;CCL20;ITGA1;CCL3;PIK3CD;SEMA3F;CCL26;SEMA4A;STX4;PIKFYVE;ADGRE2;DOCK2;ELANE;CCL28;EDN1;JAML;AGER;NOVA2;STX3;MAPK3;F2RL1;XCR1;SEMA4C;CXCR4;EPHA2;PPM1F;PPIB;TRPM2;SWAP70;ACKR2;CXCR3;PTAFR;ADAM10;SEMA6B;CCRL2;PGF;TREM1;LYN;VEGFC;CORO1B;RAB13;FCER1G;RNASE3;PTK2;EFNB2;CCR6;PDGFB;SEMA4G;NCKAP1L;RHOG;DPEP1;ARHGEF5;KDR;PLXNA4;GREM1;CXCL8;CMTM8;MMP28;NTN1;PLA2G7;CXCL5;PLA2G1B;PLEKHG5;C5AR1;CXCL16;CMTM1;ECSCR;LOX;WNK1;TSC2;ATOH7;ENPP2;SEMA5A;PLXNA3;FES;FGF2;MTUS1;IL1B;IL12A;CCR10;NRP1;CKLF;CSF1;IL17RA;OPN4;DOCK4;BMPR2;CCL27;NINJ1;NUP85;ITGA2;HSD3B7;TMSB4X;SLAMF8;RPS19;CMTM3;C5AR2;CXCL12;CMTM7;MSTN;RALBP1;GPR18;DEFB1;RYK;SEMA7A;OXSR1;CREB3;SLC12A2;EDNRB
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	ELMOD1;ARHGAP36;ARHGAP11A;TBC1D10C;OCRL;MYO9B;THY1;RAPGEF1;GMIP;CYTH2;KNDC1;RUNDC3A;FGD4;GPSM3;DENND3;RGS14;RAPGEF4;RGL4;RAPGEFL1;ARFGEF3;PREX1;VAV1;RIN2;STXBP5;STARD8;ARHGEF33;CYTH1;PLCG1;RAPGEF5;ARFGEF1;RIN3;RPGR;SH2D3C;ANKRD27;ARHGAP30;MCF2L;ARHGAP45;HMGCR;RASGRP4;ARHGEF3;GIT1;CDC42SE1;DOCK9;ARHGAP8;STARD13;RASGEF1B;ARHGEF7;RASAL3;SBF2;ARHGEF18;PSD;ELMO1;SMAP2;RGPD8;AGAP6;RASGRF2;ARHGDIB;RGS16;HERC1;ITSN2;DOCK2;RIMS1;RAPGEF2;SOS1;TBC1D22A;TBC1D9B;NGEF;RGL3;ACAP1;ARHGEF17;ARHGAP4;GAPVD1;DEPDC5;IQGAP3;PLEKHG1;DENND2D;ECT2;TBCD;RGS4;ARHGAP11B;TBXA2R;TBC1D16;RHOU;TBC1D2;GRIPAP1;SWAP70;ARHGEF10;SIRPA;ARHGAP9;GRB2;TBC1D10A;MYO9A;TBC1D3E;PLXNB1;DENND6A;PLCE1;ARHGDIG;CPEB2;ARHGEF11;RGPD4;DEF6;ARHGEF2;AGAP9;ARHGAP27;DEPDC1B;SYDE1;RAPGEF3;ARHGEF1;ARHGEF15;DEPDC1;ARHGEF37;TNK2;RIN1;ARFGAP1;NCKAP1L;HPS4;ARHGEF5;ACAP2;SRGAP2;RCC2;CCDC88C;RGS12;PTGIR;DOCK1;PLEKHG2;CYTH4;GDI1;FGD3;DOCK6;RASAL2;RALGAPA2;PLEKHG5;RGS20;SIPA1L2;SLC38A9;IQSEC2;RGS3;TBC1D8;RABGAP1;TSC2;KIAA1755;ARHGAP31;DENND1C;SIPA1L1;TBC1D2B;CHN1;IQSEC3;CYTH3;NRP1;EIF2B5;FAM13A;DOCK4;HERC2;CCDC88A;KRIT1;GNAQ;RIC1;TBC1D4;FGD5;RALBP1;ARHGDIA;ARHGAP23;GNA13;ARHGEF28;RGS8;SMCR8;ARHGAP25;DENND4C;RGS18;ARHGAP5;CCZ1;RALGAPB;SIPA1;RAP1GDS1;SH3BP4;ITSN1;ARFGEF2;PREX2;RGS1;RACGAP1;RCC1;EVI5;ARHGAP15;VAV3;FARP1;RGL2;FAM13B;BNIP2;ARHGAP19;ARHGEF40;SYNGAP1;RABGEF1;ARHGEF10L;PSD4;MADD;HPS1;BCR;TBC1D30;AGAP7P;DENND5A;SGSM2;SESN2;RGPD1;DENND11;WAS;FBXO8;ARHGAP17;AGAP2;RGPD3;DENND5B;FGD6;RP2;PLEKHG6;GPSM1;DLC1;ARHGAP35;RASGRP2;DENND1A;EVI5L;DENND4A;PREB
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	ENOSF1;EHHADH;HDC;MTHFS;CRYL1;BDH2;GNPDA2;TST;GLUD2;MCEE;DBT;LEP;KYAT3;IDO1;PCCA;FMO1;ETFA;MAT1A;AKR1A1;ACADSB;ACAD10;ACAA1;PAH;ACADM;CDO1;HNMT;PEX13;SORD;ACOX2;NUDT19;CRAT;XYLB;CARNS1;MCCC2;PEX5;MCAT;AUH;ACAD8;DLD;ECHDC1;GPT2;NUDT8;SDSL;ACOT4;GLYATL2;SCP2;AIG1;GNPDA1;ECHDC2;SCLY;QPRT;ALDH5A1;ABAT;PPM1K;NAGK;GLUD1;NUDT7;PEX2;ADHFE1;ALDH6A1;AASDHPPT;AMACR;ACADL;RENBP;MCCC1;ACSF3;CRYM;IVD;ABCD3;CARNMT1;PCCB;HSD17B10;AGXT;IRS1;DLST;GLDC;PPARD;ETFB;ECHS1;AADAT;BCKDHB;ECI1;GOT2;AKT2;SLC16A1;GCSH;GOT1;PHYH;ECI2;HADH;AASS;ACAT1;GCDH;LDHD;ATP2B4;BCKDHA;DECR1;HMGCL;BCKDK;AMT;ARG2;ABHD1;GPT;GCAT;MTLN;BCAT2;HMGCLL1;HIBADH;DCXR;QDPR;ACOT8;PEX7;FAAH;SULT2A1;GSTZ1;HIBCH
regulation of response to biotic stimulus	regulation of response to biotic stimulus;regulation of innate immune response;positive regulation of response to biotic stimulus;positive regulation of innate immune response	ARG1;IL18RAP;FGR;S100A8;CXCL6;S100A9;MNDA;SLAMF6;CR1;IRAK3;NFKBIA;ADAM8;CASP8;AIM2;SEC14L1;TRAF3IP3;CLEC4E;TNF;CX3CL1;TLR10;FCN2;TXK;TNFAIP3;FPR2;VAV1;MMRN2;IRAK4;TLR2;FFAR2;TREM2;HEXIM1;TRAF3IP1;IRF1;MICB;TRIM11;PPARG;TRIM41;IKBKB;TGFB1;HLA-E;IL23A;NOD2;HCK;TRIM62;LGALS9;HAVCR2;KLRD1;CD300LF;PTPN6;NCR1;OASL;LTF;APPL2;LILRA2;MYD88;TLR4;PLCG2;SAMHD1;RNF31;METTL3;DRD2;CD160;CD1D;GFI1;NLRP6;RTN4;MAPK3;F2RL1;NFKBIZ;CREBBP;LSM14A;NLRP3;TLR8;CLEC12B;RFTN1;MEFV;PAK1;HSPA1B;NLRC4;ALPK1;AURKB;HSPA1A;PLSCR1;LYN;TICAM1;ISG15;SPI1;ZDHHC18;CTSS;CFH;IRAK2;EP300;ATG12;FCRL3;TRIM3;PLA2G5;UNC93B1;KIR2DL4;FOXP3;SIN3A;TRIM21;ADAR;TRIM38;USP50;STAT2;FCN1;DTX3L;KLRC3;IFI35;TNIP2;NPLOC4;AP1G1;RNF216;COLEC11;MAPKBP1;TRIM56;DDX3X;NECTIN2;IL27;CD300A;SFPQ;PARP9;RNF135;IRF7;LY86;LAMP1;KLRC1;HSP90AA1;NONO;SCIMP;STAT1;NT5C2;NR1D1;RELA;TLR1;TBK1;CD96;CD226;SH2D1B;N4BP1;PTPRS;PARP14;TRIM22;CYBA;HCFC2;SLC46A2;CYLD;NEK7;IRF3;TASL;CGAS;HLA-B;HLA-F;LRCH4;GATA6;MARK4;STAT5B;IL1B;SLC15A3;DCST1;IL12A;BCL10;CDC37;ATAT1;LYAR;NINJ1;NAGLU;ZNFX1;KLK5;SLAMF8;VSIG4;RPS19;ZBP1;CHUK;KLRB1;IRF4;NAIP;EIF2AK2;LY96;ZC3H12A;ZDHHC1
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	MRPS6;PTCD3;MRPS5;MRPS27;MRPS18A;MRPS34;CHCHD1;MRPS31;MRPS18C;MRPS7;MRPS16;MRPS17;MRPS18B;MRPS12;MRPS22;MRPS10;MRPS2;MRPS35;MRPS9;MRPS33;MRPS28;AURKAIP1;DAP3;MRPS15;MRPS14;MRPS24
positive regulation of cell activation	positive regulation of cell activation;positive regulation of leukocyte activation;positive regulation of lymphocyte activation	CLEC4D;LEF1;MMP8;LILRA5;RPS6KA1;CR1;BCL6;THY1;CORO1A;ADAM8;GP1BA;TNFSF9;SIRPB1;IL7R;TNF;PTPRC;ARID2;SMARCD2;BCL2;VAV1;CSK;IL2RG;CD2;VNN1;TREM2;IGF1;SPTA1;CCL19;TGFB1;HLA-E;IL23A;NOD2;TNFRSF4;LGALS9;CD3E;CCR7;HAVCR2;RASAL3;CD38;PTPN6;LCK;CD40LG;CCL3;SIRPG;MAP3K8;NCK2;CD5;LILRA2;MYD88;SOCS1;INPP5D;TLR4;TYK2;AGER;IGFBP2;VTCN1;VSIR;FCHO1;ZMIZ1;CD160;CD1D;SASH3;FOXO3;NFKBIZ;NLRP3;BRD2;SIRPA;HLA-DQA2;CD6;IRS2;LYN;TBX21;TICAM1;SPI1;ZAP70;IL4R;FCRL3;ZNF335;ADA;ITPKB;IL1RL1;FOXP3;EFNB2;SMARCD1;TNIP2;NCKAP1L;PCID2;NECTIN2;NFKBID;LILRB2;YES1;ZBTB16;EFNB1;CARD11;RUNX3;HSPH1;CD81;NSD2;CD226;SMARCC1;ATAD5;PLEK;CYLD;HLA-DQB2;KMT5B;HLX;RIF1;STAT5B;IL1B;ZP3;IL12A;EBI3;SVEP1;BCL10;ZBTB7B;RARA;TACR1;EPHB2;STAT6;PHF10;BRD4;BTN2A2;MMP14;IL6ST;KLHL25;MALT1;TNFSF13;TMIGD2;IFNG;TFRC;SELP;LBP;CD24;STAP1;HLA-DOA;CEBPA;HLA-DMA;DPP4;SOX13;SMARCC2;PEAR1;VAV3;MDK;BMI1;FCGR3A;PMS2;TYROBP;GLI3;HLA-DRB1;IL6;GLI2;PBRM1;EGR3;TNFRSF14;HLA-G;B2M;CCDC88B;PRKDC;CD70;BLOC1S3;VCAM1;HLA-DPA1;TGFBR2;HLA-DPB1;PNP;SMARCA2;IL15;HMCES;PDPK1;HLA-DRA;EFNB3
mononuclear cell proliferation	mononuclear cell proliferation;lymphocyte proliferation	ARG1;LEF1;MNDA;CR1;BCL6;CORO1A;TNFSF9;RC3H1;IL7R;PTPRC;BAX;CCND3;BCL2;BID;WNT4;CD79A;PRKCD;LRRC32;IRF1;TNFSF18;BCL2L1;IGF1;ARMC5;IKZF3;MS4A1;SPTA1;CCL19;HLA-E;IL23A;GAL;TNFRSF4;PLA2G2A;RAC2;LGALS9;CD3E;HAVCR2;RASAL3;CD38;PTPN6;SLC11A1;CD40LG;CD22;NCK2;MYD88;EMP2;INPP5D;TLR4;TP53;TYK2;DOCK2;SOS1;AGER;IGFBP2;VTCN1;VSIR;CD1D;MAD1L1;GAPT;SASH3;NFKBIZ;SLC4A2;CD19;TNFRSF1B;CD6;IL20RB;IRS2;LYN;TICAM1;ZAP70;FLT3;FCRL3;ZNF335;ADA;PLA2G5;FOXP3;RIPK3;NCKAP1L;LMBR1L;IL27;CD300A;LILRB2;EFNB1;RC3H2;PKN1;SH3RF1;CARD11;LST1;CEBPB;CD81;TBK1
neutrophil chemotaxis	neutrophil chemotaxis;granulocyte chemotaxis	S100A12;CSF3R;CXCR1;CXCL1;S100A8;CXCR2;CXCL6;S100A9;EDN2;CXCL3;CX3CL1;THBS4;PREX1;VAV1;CXCL2;RIPOR2;ITGB2;CCL19;IL23A;NOD2;PIP5K1C;RAC2;CCR7;CCL20;ITGA1;CCL3;PIK3CD;CCL26;PIKFYVE;EDN1;JAML;SCG2;ADGRE2;MAPK3
